번호,신고일,구정보,주소,유형,조치일
92,2025.3.4,관악구,서울특별시 관악구 봉천동 1732-7,보도와 차도가 구분된 도로의 차도,2025.3.4
93,2025.3.4,관악구,서울특별시 관악구 봉천동 888-39,보호구역(어린이·노인·장애인),2025.3.4
94,2025.3.4,마포구,서울특별시 마포구 공덕동 275,보도와 차도가 구분된 도로의 차도,2025.3.4
95,2025.3.4,송파구,서울특별시 송파구 가락동 194-15,보호구역(어린이·노인·장애인),2025.3.4
96,2025.3.4,마포구,서울특별시 마포구 공덕동 275,보도와 차도가 구분된 도로의 차도,2025.3.4
97,2025.3.4,성북구,서울특별시 성북구 석관동 127-15,보도와 차도가 구분된 도로의 차도,2025.3.4
98,2025.3.4,송파구,서울특별시 송파구 가락동 195,보호구역(어린이·노인·장애인),2025.3.4
99,2025.3.4,송파구,서울특별시 송파구 장지동 841-3,점자블록 또는 교통약자 엘리베이터,2025.3.4
100,2025.3.4,강동구,서울특별시 강동구 명일동 345-1,점자블록 또는 교통약자 엘리베이터,2025.3.4
101,2025.3.4,송파구,서울특별시 송파구 장지동 839-5,횡단보도 주변(3m),2025.3.4
102,2025.3.4,송파구,서울특별시 송파구 장지동 841-7,횡단보도 주변(3m),2025.3.4
103,2025.3.4,양천구,서울특별시 양천구 목동 901-9,보호구역(어린이·노인·장애인),2025.3.4
104,2025.3.4,송파구,서울특별시 송파구 가락동 196-17,그 외 지역,2025.3.4
105,2025.3.4,강서구,서울특별시 강서구 화곡동 1165-7,횡단보도 주변(3m),2025.3.4
106,2025.3.4,관악구,서울특별시 관악구 봉천동 738-407,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
107,2025.3.4,양천구,서울특별시 양천구 목동 902,보호구역(어린이·노인·장애인),2025.3.4
108,2025.3.4,양천구,서울특별시 양천구 목동 901,보호구역(어린이·노인·장애인),2025.3.4
109,2025.3.4,양천구,서울특별시 양천구 목동 901,보호구역(어린이·노인·장애인),2025.3.4
110,2025.3.4,강서구,서울특별시 강서구 염창동 303,보호구역(어린이·노인·장애인),2025.3.4
111,2025.3.4,송파구,서울특별시 송파구 장지동 839,횡단보도 주변(3m),2025.3.4
112,2025.3.4,강서구,서울특별시 강서구 화곡동 73-75,보호구역(어린이·노인·장애인),2025.3.4
113,2025.3.4,동작구,서울특별시 동작구 상도동 484-1,보도와 차도가 구분된 도로의 차도,2025.3.4
114,2025.3.4,관악구,서울특별시 관악구 봉천동 1712-13,횡단보도 주변(3m),2025.3.4
115,2025.3.4,노원구,서울특별시 노원구 상계동 724-3,횡단보도 주변(3m),2025.3.4
116,2025.3.4,노원구,서울특별시 노원구 상계동 724-3,횡단보도 주변(3m),2025.3.4
117,2025.3.4,도봉구,서울특별시 도봉구 쌍문동 19-11,보호구역(어린이·노인·장애인),2025.3.4
118,2025.3.4,노원구,서울특별시 노원구 상계동 719-1,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
119,2025.3.4,송파구,서울특별시 송파구 송파동 19-10,자전거 도로,2025.3.4
120,2025.3.4,관악구,서울특별시 관악구 신림동 808-407,보호구역(어린이·노인·장애인),2025.3.4
121,2025.3.4,송파구,서울특별시 송파구 장지동 834-2,보호구역(어린이·노인·장애인),2025.3.4
122,2025.3.4,노원구,서울특별시 노원구 상계동 716,보도와 차도가 구분된 도로의 차도,2025.3.4
123,2025.3.4,강서구,서울특별시 강서구 염창동 20-97,보호구역(어린이·노인·장애인),2025.3.4
124,2025.3.4,강동구,서울특별시 강동구 명일동 328-6,보도와 차도가 구분된 도로의 차도,2025.3.4
125,2025.3.4,강서구,서울특별시 강서구 화곡동 8-1,보도와 차도가 구분된 도로의 차도,2025.3.4
126,2025.3.4,관악구,서울특별시 관악구 봉천동 1703,보호구역(어린이·노인·장애인),2025.3.4
127,2025.3.4,강서구,서울특별시 강서구 화곡동 산60-1,보도와 차도가 구분된 도로의 차도,2025.3.4
128,2025.3.4,도봉구,서울특별시 도봉구 쌍문동 158-2,점자블록 또는 교통약자 엘리베이터,2025.3.4
129,2025.3.4,송파구,서울특별시 송파구 장지동 835,자전거 도로,2025.3.4
130,2025.3.4,도봉구,서울특별시 도봉구 쌍문동 158-2,점자블록 또는 교통약자 엘리베이터,2025.3.4
131,2025.3.4,송파구,서울특별시 송파구 문정동 72-6,횡단보도 주변(3m),2025.3.4
132,2025.3.4,강서구,서울특별시 강서구 가양동 449-19,지하철역 전면(5m이내),2025.3.4
133,2025.3.4,강서구,서울특별시 강서구 화곡동 산60-1,보도와 차도가 구분된 도로의 차도,2025.3.4
134,2025.3.4,도봉구,서울특별시 도봉구 쌍문동 158-2,보호구역(어린이·노인·장애인),2025.3.4
135,2025.3.4,송파구,서울특별시 송파구 문정동 72-5,보도와 차도가 구분된 도로의 차도,2025.3.4
136,2025.3.4,동작구,서울특별시 동작구 신대방동 470-10,횡단보도 주변(3m),2025.3.4
137,2025.3.4,동작구,서울특별시 동작구 사당동 1131-8,보도와 차도가 구분된 도로의 차도,2025.3.4
138,2025.3.4,양천구,서울특별시 양천구 목동 903-4,횡단보도 주변(3m),2025.3.4
139,2025.3.4,강서구,서울특별시 강서구 화곡동 산60-1,보도와 차도가 구분된 도로의 차도,2025.3.4
140,2025.3.4,송파구,서울특별시 송파구 방이동 94-1,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
141,2025.3.4,마포구,서울특별시 마포구 서교동 349,보도와 차도가 구분된 도로의 차도,2025.3.4
142,2025.3.4,노원구,서울특별시 노원구 중계동 391-1,점자블록 또는 교통약자 엘리베이터,2025.3.4
143,2025.3.4,마포구,서울특별시 마포구 서교동 350-3,보도와 차도가 구분된 도로의 차도,2025.3.4
144,2025.3.4,노원구,서울특별시 노원구 상계동 719,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
145,2025.3.4,노원구,서울특별시 노원구 중계동 364-16,보도와 차도가 구분된 도로의 차도,2025.3.4
146,2025.3.4,강동구,서울특별시 강동구 상일동 502-3,점자블록 또는 교통약자 엘리베이터,2025.3.4
147,2025.3.4,마포구,서울특별시 마포구 서교동 348-66,보도와 차도가 구분된 도로의 차도,2025.3.4
148,2025.3.4,강동구,서울특별시 강동구 상일동 502-3,점자블록 또는 교통약자 엘리베이터,2025.3.4
149,2025.3.4,강동구,서울특별시 강동구 상일동 502-3,점자블록 또는 교통약자 엘리베이터,2025.3.4
150,2025.3.4,양천구,서울특별시 양천구 목동 911,보호구역(어린이·노인·장애인),2025.3.4
151,2025.3.4,마포구,서울특별시 마포구 서교동 417,보도와 차도가 구분된 도로의 차도,2025.3.4
152,2025.3.4,송파구,서울특별시 송파구 가락동 110,보호구역(어린이·노인·장애인),2025.3.4
153,2025.3.4,서초구,서울특별시 서초구 양재동 330-2,보도와 차도가 구분된 도로의 차도,2025.3.4
154,2025.3.4,관악구,서울특별시 관악구 봉천동 196-226,보도와 차도가 구분된 도로의 차도,2025.3.4
155,2025.3.4,노원구,서울특별시 노원구 중계동 378,횡단보도 주변(3m),2025.3.4
156,2025.3.4,서초구,서울특별시 서초구 양재동 330-4,횡단보도 주변(3m),2025.3.4
157,2025.3.4,서초구,서울특별시 서초구 양재동 330-4,보도와 차도가 구분된 도로의 차도,2025.3.4
158,2025.3.4,관악구,서울특별시 관악구 신림동 763,보호구역(어린이·노인·장애인),2025.3.4
159,2025.3.4,양천구,서울특별시 양천구 목동 901,보호구역(어린이·노인·장애인),2025.3.4
160,2025.3.4,동작구,서울특별시 동작구 신대방동 498-2,횡단보도 주변(3m),2025.3.4
161,2025.3.4,마포구,서울특별시 마포구 합정동 424,보도와 차도가 구분된 도로의 차도,2025.3.4
162,2025.3.4,양천구,서울특별시 양천구 목동 901-9,보호구역(어린이·노인·장애인),2025.3.4
163,2025.3.4,양천구,서울특별시 양천구 목동 902,보호구역(어린이·노인·장애인),2025.3.4
164,2025.3.4,서초구,서울특별시 서초구 양재동 310-3,보도와 차도가 구분된 도로의 차도,2025.3.4
165,2025.3.4,관악구,서울특별시 관악구 신림동 1642-1,점자블록 또는 교통약자 엘리베이터,2025.3.4
166,2025.3.4,서초구,서울특별시 서초구 양재동 325,보도와 차도가 구분된 도로의 차도,2025.3.4
167,2025.3.4,서초구,서울특별시 서초구 양재동 325,보도와 차도가 구분된 도로의 차도,2025.3.4
168,2025.3.4,영등포구,서울특별시 영등포구 문래동3가 55-12,보도와 차도가 구분된 도로의 차도,2025.3.4
169,2025.3.4,영등포구,서울특별시 영등포구 문래동3가 55-13,보도와 차도가 구분된 도로의 차도,2025.3.4
170,2025.3.4,강서구,서울특별시 강서구 화곡동 1173,보도와 차도가 구분된 도로의 차도,2025.3.4
171,2025.3.4,양천구,서울특별시 양천구 목동 923-1,보호구역(어린이·노인·장애인),2025.3.4
172,2025.3.4,마포구,서울특별시 마포구 신수동 91-27,보도와 차도가 구분된 도로의 차도,2025.3.4
173,2025.3.4,송파구,서울특별시 송파구 가락동 110-1,그 외 지역,2025.3.4
174,2025.3.4,관악구,서울특별시 관악구 신림동 1642-16,횡단보도 주변(3m),2025.3.4
175,2025.3.4,강서구,서울특별시 강서구 화곡동 1165-5,보호구역(어린이·노인·장애인),2025.3.4
176,2025.3.4,영등포구,서울특별시 영등포구 문래동3가 54,보도와 차도가 구분된 도로의 차도,2025.3.4
177,2025.3.4,강서구,서울특별시 강서구 내발산동 724-57,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
178,2025.3.4,마포구,서울특별시 마포구 염리동 533-8,보도와 차도가 구분된 도로의 차도,2025.3.4
179,2025.3.4,동작구,서울특별시 동작구 사당동 169-14,횡단보도 주변(3m),2025.3.4
180,2025.3.4,마포구,서울특별시 마포구 염리동 518,보도와 차도가 구분된 도로의 차도,2025.3.4
181,2025.3.4,영등포구,서울특별시 영등포구 문래동3가 66,보도와 차도가 구분된 도로의 차도,2025.3.4
182,2025.3.4,강서구,서울특별시 강서구 등촌동 709-11,보호구역(어린이·노인·장애인),2025.3.4
183,2025.3.4,관악구,서울특별시 관악구 신림동 458,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
184,2025.3.4,관악구,서울특별시 관악구 신림동 116-33,횡단보도 주변(3m),2025.3.4
185,2025.3.4,마포구,서울특별시 마포구 아현동 650-64,횡단보도 주변(3m),2025.3.4
186,2025.3.4,마포구,서울특별시 마포구 공덕동 469,횡단보도 주변(3m),2025.3.4
187,2025.3.4,강서구,서울특별시 강서구 등촌동 709-7,횡단보도 주변(3m),2025.3.4
188,2025.3.4,강서구,서울특별시 강서구 등촌동 709-6,보호구역(어린이·노인·장애인),2025.3.4
189,2025.3.4,송파구,서울특별시 송파구 방이동 183,자전거 도로,2025.3.4
190,2025.3.4,금천구,서울특별시 금천구 독산동 287-8,횡단보도 주변(3m),2025.3.4
191,2025.3.4,영등포구,서울특별시 영등포구 당산동4가 37-1,보도와 차도가 구분된 도로의 차도,2025.3.4
192,2025.3.4,관악구,서울특별시 관악구 신림동 266,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
193,2025.3.4,금천구,서울특별시 금천구 독산동 1080-5,횡단보도 주변(3m),2025.3.4
194,2025.3.4,강서구,서울특별시 강서구 화곡동 산64-2,보호구역(어린이·노인·장애인),2025.3.4
195,2025.3.4,금천구,서울특별시 금천구 독산동 1080-4,횡단보도 주변(3m),2025.3.4
196,2025.3.4,동작구,서울특별시 동작구 노량진동 325,횡단보도 주변(3m),2025.3.4
197,2025.3.4,은평구,서울특별시 은평구 응암동 747-32,보호구역(어린이·노인·장애인),2025.3.4
198,2025.3.4,은평구,서울특별시 은평구 응암동 746-34,보호구역(어린이·노인·장애인),2025.3.4
199,2025.3.4,강서구,서울특별시 강서구 가양동 18-42,횡단보도 주변(3m),2025.3.4
200,2025.3.4,강서구,서울특별시 강서구 가양동 1477-2,보호구역(어린이·노인·장애인),2025.3.4
201,2025.3.4,구로구,서울특별시 구로구 구로동 197-48,보도와 차도가 구분된 도로의 차도,2025.3.4
202,2025.3.4,강서구,서울특별시 강서구 가양동 1458-13,보호구역(어린이·노인·장애인),2025.3.4
203,2025.3.4,구로구,서울특별시 구로구 구로동 795-1,보호구역(어린이·노인·장애인),2025.3.4
204,2025.3.4,중구,서울특별시 중구 중림동 399-5,그 외 지역,2025.3.4
205,2025.3.4,중구,서울특별시 중구 중림동 728-1,횡단보도 주변(3m),2025.3.4
206,2025.3.4,송파구,서울특별시 송파구 가락동 140-1,보호구역(어린이·노인·장애인),2025.3.4
207,2025.3.4,영등포구,서울특별시 영등포구 양평동4가 1-5,보도와 차도가 구분된 도로의 차도,2025.3.4
208,2025.3.4,중구,서울특별시 중구 중림동 392-9,그 외 지역,2025.3.4
209,2025.3.4,금천구,서울특별시 금천구 독산동 330-40,보도와 차도가 구분된 도로의 차도,2025.3.4
210,2025.3.4,중구,서울특별시 중구 중림동 200,보호구역(어린이·노인·장애인),2025.3.4
211,2025.3.4,구로구,서울특별시 구로구 구로동 108-4,보호구역(어린이·노인·장애인),2025.3.4
212,2025.3.4,동작구,서울특별시 동작구 신대방동 395-61,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
213,2025.3.4,금천구,서울특별시 금천구 독산동 291-1,보도와 차도가 구분된 도로의 차도,2025.3.4
214,2025.3.4,중구,서울특별시 중구 만리동1가 22-1,횡단보도 주변(3m),2025.3.4
215,2025.3.4,영등포구,서울특별시 영등포구 양평동5가 66-1,보도와 차도가 구분된 도로의 차도,2025.3.4
216,2025.3.4,관악구,서울특별시 관악구 신림동 1640-52,횡단보도 주변(3m),2025.3.4
217,2025.3.4,영등포구,서울특별시 영등포구 영등포동8가 92,보도와 차도가 구분된 도로의 차도,2025.3.4
218,2025.3.4,구로구,서울특별시 구로구 가리봉동 2-166,보호구역(어린이·노인·장애인),2025.3.4
219,2025.3.4,영등포구,서울특별시 영등포구 당산동4가 32-212,보도와 차도가 구분된 도로의 차도,2025.3.4
220,2025.3.4,송파구,서울특별시 송파구 거여동 289-9,보호구역(어린이·노인·장애인),2025.3.4
221,2025.3.4,구로구,서울특별시 구로구 개봉동 407-29,버스정류소 및 택시승강장 주변(5m 이내),2025.3.4
222,2025.3.4,은평구,서울특별시 은평구 수색동 417-12,횡단보도 주변(3m),2025.3.4
223,2025.3.4,은평구,서울특별시 은평구 수색동 418-1,그 외 지역,2025.3.4
224,2025.3.4,영등포구,서울특별시 영등포구 당산동3가 387-4,보도와 차도가 구분된 도로의 차도,2025.3.4
225,2025.3.4,서초구,서울특별시 서초구 방배동 754-3,보도와 차도가 구분된 도로의 차도,2025.3.4
226,2025.3.4,서초구,서울특별시 서초구 방배동 754-3,횡단보도 주변(3m),2025.3.4
227,2025.3.4,서초구,서울특별시 서초구 방배동 754-3,보도와 차도가 구분된 도로의 차도,2025.3.4
228,2025.3.4,서초구,서울특별시 서초구 방배동 754-3,보도와 차도가 구분된 도로의 차도,2025.3.4
229,2025.3.4,서초구,서울특별시 서초구 방배동 754-3,횡단보도 주변(3m),2025.3.4
230,2025.3.4,영등포구,서울특별시 영등포구 당산동3가 387-4,보도와 차도가 구분된 도로의 차도,2025.3.4
231,2025.3.4,영등포구,서울특별시 영등포구 도림동 254-7,보도와 차도가 구분된 도로의 차도,2025.3.4
232,2025.3.4,서대문구,서울특별시 서대문구 남가좌동 291-6,횡단보도 주변(3m),2025.3.4
233,2025.3.4,서대문구,서울특별시 서대문구 남가좌동 383-4,자전거 도로,2025.3.4
234,2025.3.4,서대문구,서울특별시 서대문구 남가좌동 383-4,횡단보도 주변(3m),2025.3.4
235,2025.3.4,영등포구,서울특별시 영등포구 대림동 630-7,보도와 차도가 구분된 도로의 차도,2025.3.4
236,2025.3.4,강남구,서울특별시 강남구 역삼동 806,보도와 차도가 구분된 도로의 차도,2025.3.4
237,2025.3.4,서대문구,서울특별시 서대문구 북가좌동 299-8,그 외 지역,2025.3.4
238,2025.3.4,서대문구,서울특별시 서대문구 홍은동 376-31,보호구역(어린이·노인·장애인),2025.3.4
239,2025.3.4,영등포구,서울특별시 영등포구 도림동 821,보도와 차도가 구분된 도로의 차도,2025.3.4
240,2025.3.4,강남구,서울특별시 강남구 삼성동 156-2,보도와 차도가 구분된 도로의 차도,2025.3.4
241,2025.3.4,강남구,서울특별시 강남구 삼성동 156-2,보도와 차도가 구분된 도로의 차도,2025.3.4
242,2025.3.4,강남구,서울특별시 강남구 삼성동 147-18,보도와 차도가 구분된 도로의 차도,2025.3.4
243,2025.3.4,강남구,서울특별시 강남구 삼성동 147-18,보도와 차도가 구분된 도로의 차도,2025.3.4
244,2025.3.4,강남구,서울특별시 강남구 삼성동 147-18,보도와 차도가 구분된 도로의 차도,2025.3.4
245,2025.3.4,강남구,서울특별시 강남구 삼성동 147-2,보도와 차도가 구분된 도로의 차도,2025.3.4
246,2025.3.4,강남구,서울특별시 강남구 삼성동 153-37,보도와 차도가 구분된 도로의 차도,2025.3.4
247,2025.3.4,강남구,서울특별시 강남구 삼성동 153-36,보도와 차도가 구분된 도로의 차도,2025.3.4
248,2025.3.4,강남구,서울특별시 강남구 삼성동 153-41,보도와 차도가 구분된 도로의 차도,2025.3.4
249,2025.3.4,영등포구,서울특별시 영등포구 대림동 700,보도와 차도가 구분된 도로의 차도,2025.3.4
250,2025.3.4,송파구,서울특별시 송파구 장지동 201-11,자전거 도로,2025.3.4
251,2025.3.4,송파구,서울특별시 송파구 방이동 220-2,보호구역(어린이·노인·장애인),2025.3.4
252,2025.3.4,송파구,서울특별시 송파구 방이동 220-2,보호구역(어린이·노인·장애인),2025.3.4
253,2025.3.4,송파구,서울특별시 송파구 방이동 220-2,보호구역(어린이·노인·장애인),2025.3.4
254,2025.3.4,송파구,서울특별시 송파구 방이동 220-2,보호구역(어린이·노인·장애인),2025.3.4
