번호,신고일,구정보,주소,유형,조치일
23,2025.1.2,서초구,서울특별시 서초구 서초동 1327-36,보도와 차도가 구분된 도로의 차도,2025.1.2
24,2025.1.2,마포구,서울특별시 마포구 합정동 197-11,점자블록 또는 교통약자 엘리베이터,2025.1.2
25,2025.1.2,송파구,서울특별시 송파구 문정동 644,자전거 도로,2025.1.2
26,2025.1.2,강동구,서울특별시 강동구 성내동 450-30,자전거 도로,2025.1.2
27,2025.1.2,강동구,서울특별시 강동구 성내동 460-2,자전거 도로,2025.1.2
28,2025.1.2,관악구,서울특별시 관악구 신림동 1676-3,보호구역(어린이·노인·장애인),2025.1.2
29,2025.1.2,관악구,서울특별시 관악구 신림동 1676-3,보호구역(어린이·노인·장애인),2025.1.2
30,2025.1.2,서초구,서울특별시 서초구 서초동 1389,보도와 차도가 구분된 도로의 차도,2025.1.2
31,2025.1.2,강동구,서울특별시 강동구 성내동 579-1,보도와 차도가 구분된 도로의 차도,2025.1.2
32,2025.1.2,강동구,서울특별시 강동구 성내동 566,횡단보도 주변(3m),2025.1.2
33,2025.1.2,강서구,서울특별시 강서구 화곡동 936-4,그 외 지역,2025.1.2
34,2025.1.2,송파구,서울특별시 송파구 가락동 10-15,지하철역 전면(5m이내),2025.1.2
35,2025.1.2,마포구,서울특별시 마포구 동교동 172-5,횡단보도 주변(3m),2025.1.2
36,2025.1.2,송파구,서울특별시 송파구 가락동 165-2,지하철역 전면(5m이내),2025.1.2
37,2025.1.2,서초구,서울특별시 서초구 서초동 1303-34,보도와 차도가 구분된 도로의 차도,2025.1.2
38,2025.1.2,은평구,서울특별시 은평구 응암동 767-6,보호구역(어린이·노인·장애인),2025.1.2
39,2025.1.2,마포구,서울특별시 마포구 동교동 192-44,횡단보도 주변(3m),2025.1.2
40,2025.1.2,은평구,서울특별시 은평구 응암동 767,횡단보도 주변(3m),2025.1.2
41,2025.1.2,서초구,서울특별시 서초구 서초동 1306-7,횡단보도 주변(3m),2025.1.2
42,2025.1.2,마포구,서울특별시 마포구 동교동 155-27,보도와 차도가 구분된 도로의 차도,2025.1.2
43,2025.1.2,관악구,서울특별시 관악구 신림동 1467-15,횡단보도 주변(3m),2025.1.2
44,2025.1.2,관악구,서울특별시 관악구 신림동 808-152,자전거 도로,2025.1.2
45,2025.1.2,양천구,서울특별시 양천구 신월동 263,횡단보도 주변(3m),2025.1.2
46,2025.1.2,마포구,서울특별시 마포구 동교동 190-1,보도와 차도가 구분된 도로의 차도,2025.1.2
47,2025.1.2,송파구,서울특별시 송파구 오금동 165-1,버스정류소 및 택시승강장 주변(5m 이내),2025.1.2
48,2025.1.2,노원구,서울특별시 노원구 중계동 503,보호구역(어린이·노인·장애인),2025.1.2
49,2025.1.2,마포구,서울특별시 마포구 상암동 1629,보도와 차도가 구분된 도로의 차도,2025.1.2
50,2025.1.2,마포구,서울특별시 마포구 상암동 1629,보도와 차도가 구분된 도로의 차도,2025.1.2
51,2025.1.2,동작구,서울특별시 동작구 대방동 401-22,버스정류소 및 택시승강장 주변(5m 이내),2025.1.2
52,2025.1.2,강동구,서울특별시 강동구 천호동 23-3,보도와 차도가 구분된 도로의 차도,2025.1.2
53,2025.1.2,동작구,서울특별시 동작구 대방동 466-59,버스정류소 및 택시승강장 주변(5m 이내),2025.1.2
54,2025.1.2,강동구,서울특별시 강동구 천호동 23-6,보도와 차도가 구분된 도로의 차도,2025.1.2
55,2025.1.2,마포구,서울특별시 마포구 상암동 1706,보도와 차도가 구분된 도로의 차도,2025.1.2
56,2025.1.2,마포구,서울특별시 마포구 서교동 427,보도와 차도가 구분된 도로의 차도,2025.1.2
57,2025.1.2,송파구,서울특별시 송파구 방이동 44-11,그 외 지역,2025.1.2
58,2025.1.2,마포구,서울특별시 마포구 상암동 1695,보도와 차도가 구분된 도로의 차도,2025.1.2
59,2025.1.2,도봉구,서울특별시 도봉구 창동 660-14,보호구역(어린이·노인·장애인),2025.1.2
60,2025.1.2,서초구,서울특별시 서초구 서초동 1402,보도와 차도가 구분된 도로의 차도,2025.1.2
61,2025.1.2,도봉구,서울특별시 도봉구 창동 660-14,보호구역(어린이·노인·장애인),2025.1.2
62,2025.1.2,관악구,서울특별시 관악구 신림동 1472-4,보도와 차도가 구분된 도로의 차도,2025.1.2
63,2025.1.2,마포구,서울특별시 마포구 상암동 1695,보도와 차도가 구분된 도로의 차도,2025.1.2
64,2025.1.2,노원구,서울특별시 노원구 중계동 361-3,보호구역(어린이·노인·장애인),2025.1.2
65,2025.1.2,관악구,서울특별시 관악구 봉천동 978-10,횡단보도 주변(3m),2025.1.2
66,2025.1.2,노원구,서울특별시 노원구 중계동 361-3,횡단보도 주변(3m),2025.1.2
67,2025.1.2,도봉구,서울특별시 도봉구 쌍문동 634,횡단보도 주변(3m),2025.1.2
68,2025.1.2,노원구,서울특별시 노원구 중계동 370,보도와 차도가 구분된 도로의 차도,2025.1.2
69,2025.1.2,양천구,서울특별시 양천구 목동 900-16,횡단보도 주변(3m),2025.1.2
70,2025.1.2,노원구,서울특별시 노원구 중계동 370,횡단보도 주변(3m),2025.1.2
71,2025.1.2,관악구,서울특별시 관악구 봉천동 978-8,보도와 차도가 구분된 도로의 차도,2025.1.2
72,2025.1.2,노원구,서울특별시 노원구 중계동 503-1,횡단보도 주변(3m),2025.1.2
73,2025.1.2,강서구,서울특별시 강서구 화곡동 1111-8,보도와 차도가 구분된 도로의 차도,2025.1.2
74,2025.1.2,마포구,서울특별시 마포구 염리동 155-11,횡단보도 주변(3m),2025.1.2
75,2025.1.2,서초구,서울특별시 서초구 서초동 1418,보호구역(어린이·노인·장애인),2025.1.2
76,2025.1.2,양천구,서울특별시 양천구 목동 902,보호구역(어린이·노인·장애인),2025.1.2
77,2025.1.2,강서구,서울특별시 강서구 화곡동 1111-8,보도와 차도가 구분된 도로의 차도,2025.1.2
78,2025.1.2,서초구,서울특별시 서초구 서초동 1374,버스정류소 및 택시승강장 주변(5m 이내),2025.1.2
79,2025.1.2,도봉구,서울특별시 도봉구 방학동 271-6,점자블록 또는 교통약자 엘리베이터,2025.1.2
80,2025.1.2,관악구,서울특별시 관악구 봉천동 727-8,보호구역(어린이·노인·장애인),2025.1.2
81,2025.1.2,관악구,서울특별시 관악구 봉천동 727-8,보호구역(어린이·노인·장애인),2025.1.2
82,2025.1.2,마포구,서울특별시 마포구 공덕동 426-5,횡단보도 주변(3m),2025.1.2
83,2025.1.2,마포구,서울특별시 마포구 합정동 194-1,보도와 차도가 구분된 도로의 차도,2025.1.2
84,2025.1.2,마포구,서울특별시 마포구 공덕동 467,횡단보도 주변(3m),2025.1.2
85,2025.1.2,은평구,서울특별시 은평구 응암동 116-23,그 외 지역,2025.1.2
86,2025.1.2,은평구,서울특별시 은평구 응암동 104-44,횡단보도 주변(3m),2025.1.2
87,2025.1.2,마포구,서울특별시 마포구 합정동 194-1,보도와 차도가 구분된 도로의 차도,2025.1.2
88,2025.1.2,은평구,서울특별시 은평구 응암동 124-23,보도와 차도가 구분된 도로의 차도,2025.1.2
89,2025.1.2,마포구,서울특별시 마포구 공덕동 275-1,보도와 차도가 구분된 도로의 차도,2025.1.2
90,2025.1.2,양천구,서울특별시 양천구 목동 919-1,점자블록 또는 교통약자 엘리베이터,2025.1.2
91,2025.1.2,관악구,서울특별시 관악구 봉천동 724-2,보도와 차도가 구분된 도로의 차도,2025.1.2
92,2025.1.2,마포구,서울특별시 마포구 합정동 194-1,보도와 차도가 구분된 도로의 차도,2025.1.2
93,2025.1.2,강서구,서울특별시 강서구 내발산동 759-1,보호구역(어린이·노인·장애인),2025.1.2
94,2025.1.2,마포구,서울특별시 마포구 공덕동 275-2,보도와 차도가 구분된 도로의 차도,2025.1.2
95,2025.1.2,송파구,서울특별시 송파구 가락동 45-10,보도와 차도가 구분된 도로의 차도,2025.1.2
96,2025.1.2,송파구,서울특별시 송파구 가락동 45-10,보도와 차도가 구분된 도로의 차도,2025.1.2
97,2025.1.2,마포구,서울특별시 마포구 망원동 397-5,보도와 차도가 구분된 도로의 차도,2025.1.2
98,2025.1.2,마포구,서울특별시 마포구 망원동 397-5,보도와 차도가 구분된 도로의 차도,2025.1.2
99,2025.1.2,송파구,서울특별시 송파구 문정동 641-2,자전거 도로,2025.1.2
100,2025.1.2,송파구,서울특별시 송파구 거여동 293,횡단보도 주변(3m),2025.1.2
101,2025.1.2,송파구,서울특별시 송파구 문정동 641-2,횡단보도 주변(3m),2025.1.2
102,2025.1.2,송파구,서울특별시 송파구 문정동 641-2,횡단보도 주변(3m),2025.1.2
103,2025.1.2,양천구,서울특별시 양천구 목동 916-1,횡단보도 주변(3m),2025.1.2
104,2025.1.2,송파구,서울특별시 송파구 문정동 641-2,횡단보도 주변(3m),2025.1.2
105,2025.1.2,동작구,서울특별시 동작구 상도동 535-1,보도와 차도가 구분된 도로의 차도,2025.1.2
106,2025.1.2,송파구,서울특별시 송파구 문정동 641-2,횡단보도 주변(3m),2025.1.2
107,2025.1.2,동작구,서울특별시 동작구 사당동 163-3,횡단보도 주변(3m),2025.1.2
108,2025.1.2,관악구,서울특별시 관악구 봉천동 1719,보도와 차도가 구분된 도로의 차도,2025.1.2
109,2025.1.2,서초구,서울특별시 서초구 잠원동 98,그 외 지역,2025.1.2
110,2025.1.2,동작구,서울특별시 동작구 사당동 164-65,보호구역(어린이·노인·장애인),2025.1.2
111,2025.1.2,관악구,서울특별시 관악구 신림동 527,횡단보도 주변(3m),2025.1.2
112,2025.1.2,은평구,서울특별시 은평구 신사동 22-18,그 외 지역,2025.1.2
113,2025.1.2,서초구,서울특별시 서초구 양재동 315-1,보도와 차도가 구분된 도로의 차도,2025.1.2
114,2025.1.2,양천구,서울특별시 양천구 목동 912-3,횡단보도 주변(3m),2025.1.2
115,2025.1.2,서초구,서울특별시 서초구 양재동 241-11,보도와 차도가 구분된 도로의 차도,2025.1.2
116,2025.1.2,마포구,서울특별시 마포구 망원동 480-5,보도와 차도가 구분된 도로의 차도,2025.1.2
117,2025.1.2,마포구,서울특별시 마포구 망원동 414-115,보도와 차도가 구분된 도로의 차도,2025.1.2
118,2025.1.2,마포구,서울특별시 마포구 대흥동 325-84,횡단보도 주변(3m),2025.1.2
119,2025.1.2,관악구,서울특별시 관악구 신림동 1642-16,보도와 차도가 구분된 도로의 차도,2025.1.2
120,2025.1.2,마포구,서울특별시 마포구 대흥동 328-2,횡단보도 주변(3m),2025.1.2
121,2025.1.2,마포구,서울특별시 마포구 망원동 420-7,보도와 차도가 구분된 도로의 차도,2025.1.2
122,2025.1.2,마포구,서울특별시 마포구 망원동 420-7,보도와 차도가 구분된 도로의 차도,2025.1.2
123,2025.1.2,마포구,서울특별시 마포구 망원동 418-2,보도와 차도가 구분된 도로의 차도,2025.1.2
124,2025.1.2,강서구,서울특별시 강서구 등촌동 709-18,보도와 차도가 구분된 도로의 차도,2025.1.2
125,2025.1.2,마포구,서울특별시 마포구 대흥동 500-11,보도와 차도가 구분된 도로의 차도,2025.1.2
126,2025.1.2,마포구,서울특별시 마포구 대흥동 325-84,횡단보도 주변(3m),2025.1.2
127,2025.1.2,관악구,서울특별시 관악구 신림동 1642-16,횡단보도 주변(3m),2025.1.2
128,2025.1.2,마포구,서울특별시 마포구 대흥동 325-84,횡단보도 주변(3m),2025.1.2
129,2025.1.2,마포구,서울특별시 마포구 망원동 397-5,보도와 차도가 구분된 도로의 차도,2025.1.2
130,2025.1.2,마포구,서울특별시 마포구 망원동 455-85,보도와 차도가 구분된 도로의 차도,2025.1.2
131,2025.1.2,서초구,서울특별시 서초구 양재동 57,보도와 차도가 구분된 도로의 차도,2025.1.2
132,2025.1.2,마포구,서울특별시 마포구 망원동 455-85,보도와 차도가 구분된 도로의 차도,2025.1.2
133,2025.1.2,동작구,서울특별시 동작구 사당동 181-420,보도와 차도가 구분된 도로의 차도,2025.1.2
134,2025.1.2,송파구,서울특별시 송파구 장지동 917,자전거 도로,2025.1.2
135,2025.1.2,송파구,서울특별시 송파구 가락동 194-16,보호구역(어린이·노인·장애인),2025.1.2
136,2025.1.2,마포구,서울특별시 마포구 망원동 455-85,보도와 차도가 구분된 도로의 차도,2025.1.2
137,2025.1.2,송파구,서울특별시 송파구 가락동 138,횡단보도 주변(3m),2025.1.2
138,2025.1.2,동작구,서울특별시 동작구 흑석동 253-79,보호구역(어린이·노인·장애인),2025.1.2
139,2025.1.2,마포구,서울특별시 마포구 망원동 453-9,보도와 차도가 구분된 도로의 차도,2025.1.2
140,2025.1.2,관악구,서울특별시 관악구 봉천동 1712-10,보도와 차도가 구분된 도로의 차도,2025.1.2
141,2025.1.2,동작구,서울특별시 동작구 흑석동 239-115,보호구역(어린이·노인·장애인),2025.1.2
142,2025.1.2,관악구,서울특별시 관악구 봉천동 1712-6,보호구역(어린이·노인·장애인),2025.1.2
143,2025.1.2,서초구,서울특별시 서초구 양재동 105-1,횡단보도 주변(3m),2025.1.2
144,2025.1.2,강서구,서울특별시 강서구 화곡동 662-16,보호구역(어린이·노인·장애인),2025.1.2
145,2025.1.2,중구,서울특별시 중구 중림동 1152,그 외 지역,2025.1.2
146,2025.1.2,관악구,서울특별시 관악구 봉천동 100-358,보도와 차도가 구분된 도로의 차도,2025.1.2
147,2025.1.2,중구,서울특별시 중구 중림동 728-1,횡단보도 주변(3m),2025.1.2
148,2025.1.2,중구,서울특별시 중구 중림동 728-1,횡단보도 주변(3m),2025.1.2
149,2025.1.2,강남구,서울특별시 강남구 대치동 908,보도와 차도가 구분된 도로의 차도,2025.1.2
150,2025.1.2,중구,서울특별시 중구 중림동 200,그 외 지역,2025.1.2
151,2025.1.2,서초구,서울특별시 서초구 양재동 25,횡단보도 주변(3m),2025.1.2
152,2025.1.2,동작구,서울특별시 동작구 상도동 29-2,버스정류소 및 택시승강장 주변(5m 이내),2025.1.2
153,2025.1.2,강남구,서울특별시 강남구 대치동 907-16,보도와 차도가 구분된 도로의 차도,2025.1.2
154,2025.1.2,관악구,서울특별시 관악구 봉천동 1693-28,횡단보도 주변(3m),2025.1.2
155,2025.1.2,관악구,서울특별시 관악구 봉천동 387-7,횡단보도 주변(3m),2025.1.2
156,2025.1.2,강남구,서울특별시 강남구 대치동 898-11,보도와 차도가 구분된 도로의 차도,2025.1.2
157,2025.1.2,관악구,서울특별시 관악구 봉천동 100-27,보호구역(어린이·노인·장애인),2025.1.2
158,2025.1.2,중구,서울특별시 중구 만리동2가 278,보호구역(어린이·노인·장애인),2025.1.2
159,2025.1.2,강남구,서울특별시 강남구 도곡동 467-18,보도와 차도가 구분된 도로의 차도,2025.1.2
160,2025.1.2,송파구,서울특별시 송파구 마천동 45-4,버스정류소 및 택시승강장 주변(5m 이내),2025.1.2
161,2025.1.2,송파구,서울특별시 송파구 마천동 45-4,버스정류소 및 택시승강장 주변(5m 이내),2025.1.2
162,2025.1.2,송파구,서울특별시 송파구 마천동 45-4,버스정류소 및 택시승강장 주변(5m 이내),2025.1.2
163,2025.1.2,영등포구,서울특별시 영등포구 양평동3가 22-1,지하철역 전면(5m이내),2025.1.2
164,2025.1.2,영등포구,서울특별시 영등포구 양평동3가 20-1,그 외 지역,2025.1.2
165,2025.1.2,마포구,서울특별시 마포구 상수동 276,보도와 차도가 구분된 도로의 차도,2025.1.2
166,2025.1.2,마포구,서울특별시 마포구 상수동 276,보도와 차도가 구분된 도로의 차도,2025.1.2
167,2025.1.2,마포구,서울특별시 마포구 상수동 276,보도와 차도가 구분된 도로의 차도,2025.1.2
168,2025.1.2,마포구,서울특별시 마포구 동교동 192-44,보도와 차도가 구분된 도로의 차도,2025.1.2
169,2025.1.2,마포구,서울특별시 마포구 동교동 161-13,보도와 차도가 구분된 도로의 차도,2025.1.2
170,2025.1.2,마포구,서울특별시 마포구 동교동 193-6,보도와 차도가 구분된 도로의 차도,2025.1.2
171,2025.1.2,영등포구,서울특별시 영등포구 양평동4가 12,횡단보도 주변(3m),2025.1.2
172,2025.1.2,마포구,서울특별시 마포구 동교동 192-44,보도와 차도가 구분된 도로의 차도,2025.1.2
173,2025.1.2,영등포구,서울특별시 영등포구 양평동5가 2-2,그 외 지역,2025.1.2
174,2025.1.2,마포구,서울특별시 마포구 신수동 1-4,보도와 차도가 구분된 도로의 차도,2025.1.2
175,2025.1.2,영등포구,서울특별시 영등포구 양평동5가 40-1,그 외 지역,2025.1.2
176,2025.1.2,마포구,서울특별시 마포구 동교동 147-74,보도와 차도가 구분된 도로의 차도,2025.1.2
177,2025.1.2,강서구,서울특별시 강서구 화곡동 940-4,횡단보도 주변(3m),2025.1.2
178,2025.1.2,마포구,서울특별시 마포구 염리동 169-12,보도와 차도가 구분된 도로의 차도,2025.1.2
179,2025.1.2,영등포구,서울특별시 영등포구 신길동 4302,그 외 지역,2025.1.2
180,2025.1.2,마포구,서울특별시 마포구 용강동 502,보도와 차도가 구분된 도로의 차도,2025.1.2
181,2025.1.2,영등포구,서울특별시 영등포구 신길동 4501,그 외 지역,2025.1.2
182,2025.1.2,마포구,서울특별시 마포구 용강동 50-17,보도와 차도가 구분된 도로의 차도,2025.1.2
183,2025.1.2,마포구,서울특별시 마포구 공덕동 328-7,보도와 차도가 구분된 도로의 차도,2025.1.2
184,2025.1.2,마포구,서울특별시 마포구 공덕동 188-108,횡단보도 주변(3m),2025.1.2
185,2025.1.2,강서구,서울특별시 강서구 가양동 1484-3,보호구역(어린이·노인·장애인),2025.1.2
186,2025.1.2,강남구,서울특별시 강남구 청담동 98-8,보도와 차도가 구분된 도로의 차도,2025.1.2
187,2025.1.2,마포구,서울특별시 마포구 대흥동 261-2,보도와 차도가 구분된 도로의 차도,2025.1.2
188,2025.1.2,영등포구,서울특별시 영등포구 대림동 1082-24,횡단보도 주변(3m),2025.1.2
189,2025.1.2,마포구,서울특별시 마포구 대흥동 806-1,횡단보도 주변(3m),2025.1.2
190,2025.1.2,영등포구,서울특별시 영등포구 대림동 697-2,보호구역(어린이·노인·장애인),2025.1.2
191,2025.1.2,강남구,서울특별시 강남구 신사동 651-24,보도와 차도가 구분된 도로의 차도,2025.1.2
192,2025.1.2,강남구,서울특별시 강남구 신사동 651-24,보도와 차도가 구분된 도로의 차도,2025.1.2
193,2025.1.2,마포구,서울특별시 마포구 노고산동 33-24,보호구역(어린이·노인·장애인),2025.1.2
194,2025.1.2,영등포구,서울특별시 영등포구 대림동 774,그 외 지역,2025.1.2
195,2025.1.2,강남구,서울특별시 강남구 신사동 630-8,보도와 차도가 구분된 도로의 차도,2025.1.2
196,2025.1.2,마포구,서울특별시 마포구 노고산동 33-24,보호구역(어린이·노인·장애인),2025.1.2
197,2025.1.2,강남구,서울특별시 강남구 신사동 634-3,보도와 차도가 구분된 도로의 차도,2025.1.2
198,2025.1.2,구로구,서울특별시 구로구 구로동 1125-9,횡단보도 주변(3m),2025.1.2
199,2025.1.2,강남구,서울특별시 강남구 신사동 634-3,보도와 차도가 구분된 도로의 차도,2025.1.2
200,2025.1.2,강남구,서울특별시 강남구 신사동 634,보도와 차도가 구분된 도로의 차도,2025.1.2
201,2025.1.2,강남구,서울특별시 강남구 신사동 635-3,보도와 차도가 구분된 도로의 차도,2025.1.2
202,2025.1.2,강남구,서울특별시 강남구 신사동 635-3,보도와 차도가 구분된 도로의 차도,2025.1.2
203,2025.1.2,마포구,서울특별시 마포구 신수동 91-375,보도와 차도가 구분된 도로의 차도,2025.1.2
204,2025.1.2,마포구,서울특별시 마포구 신수동 91-375,보도와 차도가 구분된 도로의 차도,2025.1.2
205,2025.1.2,강남구,서울특별시 강남구 신사동 638-13,보도와 차도가 구분된 도로의 차도,2025.1.2
206,2025.1.2,강남구,서울특별시 강남구 신사동 638-4,보도와 차도가 구분된 도로의 차도,2025.1.2
207,2025.1.2,강남구,서울특별시 강남구 신사동 638-6,보도와 차도가 구분된 도로의 차도,2025.1.2
208,2025.1.2,구로구,서울특별시 구로구 구로동 222-12,보도와 차도가 구분된 도로의 차도,2025.1.2
209,2025.1.2,영등포구,서울특별시 영등포구 신길동 355-209,횡단보도 주변(3m),2025.1.2
210,2025.1.2,강남구,서울특별시 강남구 신사동 660-4,보도와 차도가 구분된 도로의 차도,2025.1.2
211,2025.1.2,영등포구,서울특별시 영등포구 도림동 255-2,보도와 차도가 구분된 도로의 차도,2025.1.2
212,2025.1.2,서초구,서울특별시 서초구 양재동 58-3,보도와 차도가 구분된 도로의 차도,2025.1.3
213,2025.1.2,송파구,서울특별시 송파구 가락동 176-4,보도와 차도가 구분된 도로의 차도,2025.1.2
214,2025.1.2,송파구,서울특별시 송파구 가락동 176-4,보도와 차도가 구분된 도로의 차도,2025.1.2
215,2025.1.2,구로구,서울특별시 구로구 구로동 1260,보호구역(어린이·노인·장애인),2025.1.2
216,2025.1.2,송파구,서울특별시 송파구 거여동 20-14,자전거 도로,2025.1.2
217,2025.1.2,송파구,서울특별시 송파구 거여동 20-14,자전거 도로,2025.1.2
218,2025.1.2,강남구,서울특별시 강남구 대치동 953-22,보도와 차도가 구분된 도로의 차도,2025.1.2
219,2025.1.2,강남구,서울특별시 강남구 대치동 932-43,보도와 차도가 구분된 도로의 차도,2025.1.2
220,2025.1.2,강남구,서울특별시 강남구 대치동 941-19,보도와 차도가 구분된 도로의 차도,2025.1.2
221,2025.1.2,은평구,서울특별시 은평구 대조동 14-9,보도와 차도가 구분된 도로의 차도,2025.1.2
222,2025.1.2,은평구,서울특별시 은평구 역촌동 1-1,그 외 지역,2025.1.2
223,2025.1.2,강남구,서울특별시 강남구 대치동 941-23,보도와 차도가 구분된 도로의 차도,2025.1.2
224,2025.1.2,은평구,서울특별시 은평구 역촌동 1-57,그 외 지역,2025.1.2
225,2025.1.2,강남구,서울특별시 강남구 대치동 939-21,보도와 차도가 구분된 도로의 차도,2025.1.2
226,2025.1.2,강남구,서울특별시 강남구 역삼동 786-18,보도와 차도가 구분된 도로의 차도,2025.1.2
227,2025.1.2,강남구,서울특별시 강남구 역삼동 832,보도와 차도가 구분된 도로의 차도,2025.1.2
228,2025.1.2,강남구,서울특별시 강남구 역삼동 832,보도와 차도가 구분된 도로의 차도,2025.1.2
229,2025.1.2,강남구,서울특별시 강남구 역삼동 832,보도와 차도가 구분된 도로의 차도,2025.1.2
230,2025.1.2,구로구,서울특별시 구로구 구로동 442-195,보도와 차도가 구분된 도로의 차도,2025.1.2
231,2025.1.2,구로구,서울특별시 구로구 구로동 557-55,보호구역(어린이·노인·장애인),2025.1.2
232,2025.1.2,서대문구,서울특별시 서대문구 대신동 143-1,횡단보도 주변(3m),2025.1.2
233,2025.1.2,강남구,서울특별시 강남구 논현동 61,보도와 차도가 구분된 도로의 차도,2025.1.2
234,2025.1.2,관악구,서울특별시 관악구 신림동 1642-5,횡단보도 주변(3m),2025.1.2
235,2025.1.2,서대문구,서울특별시 서대문구 대신동 143-1,횡단보도 주변(3m),2025.1.2
236,2025.1.2,서대문구,서울특별시 서대문구 대신동 125-29,횡단보도 주변(3m),2025.1.2
237,2025.1.2,서대문구,서울특별시 서대문구 대신동 125-29,횡단보도 주변(3m),2025.1.2
238,2025.1.2,서초구,서울특별시 서초구 서초동 1380,보호구역(어린이·노인·장애인),2025.1.2
239,2025.1.2,서초구,서울특별시 서초구 서초동 1321-6,보호구역(어린이·노인·장애인),2025.1.2
240,2025.1.2,서초구,서울특별시 서초구 서초동 1398,보도와 차도가 구분된 도로의 차도,2025.1.2
241,2025.1.2,서초구,서울특별시 서초구 서초동 1327,보도와 차도가 구분된 도로의 차도,2025.1.2
242,2025.1.2,서초구,서울특별시 서초구 서초동 1398,횡단보도 주변(3m),2025.1.2
243,2025.1.2,관악구,서울특별시 관악구 신림동 1467-13,교통섬 내부,2025.1.2
244,2025.1.2,영등포구,서울특별시 영등포구 여의도동 2-8,보도와 차도가 구분된 도로의 차도,2025.1.2
245,2025.1.2,관악구,서울특별시 관악구 신림동 1433-209,보도와 차도가 구분된 도로의 차도,2025.1.2
246,2025.1.2,동작구,서울특별시 동작구 상도동 478-24,횡단보도 주변(3m),2025.1.2
247,2025.1.2,서대문구,서울특별시 서대문구 연희동 76-12,횡단보도 주변(3m),2025.1.2
248,2025.1.2,영등포구,서울특별시 영등포구 여의도동 43-4,보도와 차도가 구분된 도로의 차도,2025.1.2
249,2025.1.2,서대문구,서울특별시 서대문구 연희동 79-14,횡단보도 주변(3m),2025.1.2
250,2025.1.2,서대문구,서울특별시 서대문구 연희동 169-1,횡단보도 주변(3m),2025.1.2
251,2025.1.2,서대문구,서울특별시 서대문구 연희동 165-2,횡단보도 주변(3m),2025.1.2
252,2025.1.2,서대문구,서울특별시 서대문구 연희동 169-33,점자블록 또는 교통약자 엘리베이터,2025.1.2
253,2025.1.2,관악구,서울특별시 관악구 봉천동 702-12,횡단보도 주변(3m),2025.1.2
254,2025.1.2,영등포구,서울특별시 영등포구 여의도동 81,보도와 차도가 구분된 도로의 차도,2025.1.2
255,2025.1.2,관악구,서울특별시 관악구 봉천동 1511-12,보도와 차도가 구분된 도로의 차도,2025.1.2
256,2025.1.2,관악구,서울특별시 관악구 봉천동 1511-12,보도와 차도가 구분된 도로의 차도,2025.1.2
257,2025.1.2,서대문구,서울특별시 서대문구 홍제동 294-85,횡단보도 주변(3m),2025.1.2
258,2025.1.2,동작구,서울특별시 동작구 신대방동 700-4,교통섬 내부,2025.1.2
259,2025.1.2,서초구,서울특별시 서초구 반포동 749-6,보도와 차도가 구분된 도로의 차도,2025.1.2
260,2025.1.2,서초구,서울특별시 서초구 반포동 25-7,그 외 지역,2025.1.2
