번호,신고일,구정보,주소,유형,조치일
41,2025.2.2,강남구,서울특별시 강남구 대치동 1011,보도와 차도가 구분된 도로의 차도,2025.2.2
42,2025.2.2,강남구,서울특별시 강남구 개포동 195,보도와 차도가 구분된 도로의 차도,2025.2.2
43,2025.2.3,강남구,서울특별시 강남구 논현동 210-1,보도와 차도가 구분된 도로의 차도,2025.2.3
44,2025.2.2,강남구,서울특별시 강남구 역삼동 858-16,보도와 차도가 구분된 도로의 차도,2025.2.2
45,2025.2.2,강남구,서울특별시 강남구 역삼동 858-16,보도와 차도가 구분된 도로의 차도,2025.2.2
46,2025.2.3,강남구,서울특별시 강남구 개포동 156,보도와 차도가 구분된 도로의 차도,2025.2.3
47,2025.2.4,강남구,서울특별시 강남구 자곡동 626,보도와 차도가 구분된 도로의 차도,2025.2.4
48,2025.2.4,강남구,서울특별시 강남구 자곡동 626,보도와 차도가 구분된 도로의 차도,2025.2.4
49,2025.2.4,강남구,서울특별시 강남구 대치동,보도와 차도가 구분된 도로의 차도,2025.2.4
50,2025.2.4,강남구,서울특별시 강남구 대치동 50-45,보도와 차도가 구분된 도로의 차도,2025.2.4
51,2025.2.4,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.4
52,2025.2.4,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.4
53,2025.2.4,강남구,서울특별시 강남구 대치동 1011,보도와 차도가 구분된 도로의 차도,2025.2.4
54,2025.2.4,강남구,서울특별시 강남구 대치동 1011,보도와 차도가 구분된 도로의 차도,2025.2.4
55,2025.2.3,송파구,서울특별시 송파구 문정동 226-6,보도와 차도가 구분된 도로의 차도,2025.2.3
56,2025.2.3,송파구,서울특별시 송파구 문정동 643-1,자전거 도로,2025.2.3
57,2025.2.3,송파구,서울특별시 송파구 문정동 627-1,횡단보도 주변(3m),2025.2.3
58,2025.2.4,강남구,서울특별시 강남구 대치동 1011,보도와 차도가 구분된 도로의 차도,2025.2.4
59,2025.2.3,송파구,서울특별시 송파구 장지동 839,자전거 도로,2025.2.3
60,2025.2.3,마포구,서울특별시 마포구 합정동 185-9,보도와 차도가 구분된 도로의 차도,2025.2.3
61,2025.2.3,송파구,서울특별시 송파구 장지동 850-2,횡단보도 주변(3m),2025.2.3
62,2025.2.3,송파구,서울특별시 송파구 마천동 307-11,횡단보도 주변(3m),2025.2.3
63,2025.2.6,강남구,서울특별시 강남구 대치동 945,보도와 차도가 구분된 도로의 차도,2025.2.6
64,2025.2.6,강남구,서울특별시 강남구 대치동 945,보도와 차도가 구분된 도로의 차도,2025.2.6
65,2025.2.3,관악구,서울특별시 관악구 신림동 513,횡단보도 주변(3m),2025.2.3
66,2025.2.6,강남구,서울특별시 강남구 대치동 945,보도와 차도가 구분된 도로의 차도,2025.2.6
67,2025.2.3,노원구,서울특별시 노원구 상계동 736,횡단보도 주변(3m),2025.2.3
68,2025.2.3,노원구,서울특별시 노원구 상계동 744,보호구역(어린이·노인·장애인),2025.2.3
69,2025.2.3,관악구,서울특별시 관악구 신림동 1472-3,버스정류소 및 택시승강장 주변(5m 이내),2025.2.3
70,2025.2.6,강남구,서울특별시 강남구 대치동 945-1,보도와 차도가 구분된 도로의 차도,2025.2.6
71,2025.2.3,강동구,서울특별시 강동구 암사동 571,보호구역(어린이·노인·장애인),2025.2.3
72,2025.2.3,도봉구,서울특별시 도봉구 창동 805,보도와 차도가 구분된 도로의 차도,2025.2.3
73,2025.2.3,도봉구,서울특별시 도봉구 창동 805,보도와 차도가 구분된 도로의 차도,2025.2.3
74,2025.2.3,도봉구,서울특별시 도봉구 창동 805,보도와 차도가 구분된 도로의 차도,2025.2.3
75,2025.2.3,도봉구,서울특별시 도봉구 창동 135-44,횡단보도 주변(3m),2025.2.3
76,2025.2.3,노원구,서울특별시 노원구 중계동 515-2,횡단보도 주변(3m),2025.2.3
77,2025.2.3,강동구,서울특별시 강동구 암사동 532-3,보호구역(어린이·노인·장애인),2025.2.3
78,2025.2.3,강동구,서울특별시 강동구 암사동 509,보호구역(어린이·노인·장애인),2025.2.3
79,2025.2.3,관악구,서울특별시 관악구 신림동 1467-15,횡단보도 주변(3m),2025.2.3
80,2025.2.3,노원구,서울특별시 노원구 상계동 699,횡단보도 주변(3m),2025.2.3
81,2025.2.3,노원구,서울특별시 노원구 상계동 1302-1,횡단보도 주변(3m),2025.2.3
82,2025.2.3,노원구,서울특별시 노원구 중계동 514-6,횡단보도 주변(3m),2025.2.3
83,2025.2.3,노원구,서울특별시 노원구 상계동 660,횡단보도 주변(3m),2025.2.3
84,2025.2.3,노원구,서울특별시 노원구 상계동 1007-27,횡단보도 주변(3m),2025.2.3
85,2025.2.7,강남구,서울특별시 강남구 논현동 75-9,보도와 차도가 구분된 도로의 차도,2025.2.7
86,2025.2.3,관악구,서울특별시 관악구 신림동 1468-7,점자블록 또는 교통약자 엘리베이터,2025.2.3
87,2025.2.7,강남구,서울특별시 강남구 삼성동 52,보도와 차도가 구분된 도로의 차도,2025.2.7
88,2025.2.7,강남구,서울특별시 강남구 삼성동 52,보도와 차도가 구분된 도로의 차도,2025.2.7
89,2025.2.8,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.8
90,2025.2.3,마포구,서울특별시 마포구 대흥동 140-2,보도와 차도가 구분된 도로의 차도,2025.2.3
91,2025.2.3,양천구,서울특별시 양천구 목동 901-7,횡단보도 주변(3m),2025.2.3
92,2025.2.3,관악구,서울특별시 관악구 봉천동 766-3,버스정류소 및 택시승강장 주변(5m 이내),2025.2.3
93,2025.2.3,동작구,서울특별시 동작구 신대방동 378-10,점자블록 또는 교통약자 엘리베이터,2025.2.3
94,2025.2.3,마포구,서울특별시 마포구 망원동 462-8,보도와 차도가 구분된 도로의 차도,2025.2.3
95,2025.2.3,마포구,서울특별시 마포구 망원동 453-9,횡단보도 주변(3m),2025.2.3
96,2025.2.8,강남구,서울특별시 강남구 역삼동 858,보도와 차도가 구분된 도로의 차도,2025.2.8
97,2025.2.3,관악구,서울특별시 관악구 봉천동 979-5,횡단보도 주변(3m),2025.2.3
98,2025.2.3,관악구,서울특별시 관악구 봉천동 979-5,횡단보도 주변(3m),2025.2.3
99,2025.2.3,강서구,서울특별시 강서구 염창동 284-4,보호구역(어린이·노인·장애인),2025.2.3
100,2025.2.8,강남구,서울특별시 강남구 역삼동 858,보도와 차도가 구분된 도로의 차도,2025.2.8
101,2025.2.8,강남구,서울특별시 강남구 대치동 66,보도와 차도가 구분된 도로의 차도,2025.2.8
102,2025.2.3,관악구,서울특별시 관악구 봉천동 975-5,보호구역(어린이·노인·장애인),2025.2.3
103,2025.2.8,강남구,서울특별시 강남구 청담동 46-19,보도와 차도가 구분된 도로의 차도,2025.2.8
104,2025.2.3,강서구,서울특별시 강서구 가양동 1484-6,보호구역(어린이·노인·장애인),2025.2.3
105,2025.2.8,강남구,서울특별시 강남구 논현동 209-4,보도와 차도가 구분된 도로의 차도,2025.2.8
106,2025.2.3,강서구,서울특별시 강서구 가양동 1484-5,보호구역(어린이·노인·장애인),2025.2.3
107,2025.2.8,강남구,서울특별시 강남구 논현동 236-8,보도와 차도가 구분된 도로의 차도,2025.2.8
108,2025.2.8,강남구,서울특별시 강남구 논현동 236-9,보도와 차도가 구분된 도로의 차도,2025.2.8
109,2025.2.8,강남구,서울특별시 강남구 논현동 236-9,보도와 차도가 구분된 도로의 차도,2025.2.8
110,2025.2.8,강남구,서울특별시 강남구 논현동 279-165,보도와 차도가 구분된 도로의 차도,2025.2.8
111,2025.2.3,관악구,서울특별시 관악구 봉천동 41-234,횡단보도 주변(3m),2025.2.3
112,2025.2.3,강서구,서울특별시 강서구 가양동 1491,보호구역(어린이·노인·장애인),2025.2.3
113,2025.2.3,강서구,서울특별시 강서구 내발산동 707,보도와 차도가 구분된 도로의 차도,2025.2.3
114,2025.2.3,양천구,서울특별시 양천구 신정동 321-7,횡단보도 주변(3m),2025.2.3
115,2025.2.3,관악구,서울특별시 관악구 봉천동 1712-12,보도와 차도가 구분된 도로의 차도,2025.2.3
116,2025.2.3,양천구,서울특별시 양천구 신정동 322-4,횡단보도 주변(3m),2025.2.3
117,2025.2.3,강서구,서울특별시 강서구 화곡동 산60-1,보도와 차도가 구분된 도로의 차도,2025.2.3
118,2025.2.3,금천구,서울특별시 금천구 독산동 907,보도와 차도가 구분된 도로의 차도,2025.2.3
119,2025.2.3,동작구,서울특별시 동작구 대방동 406-10,횡단보도 주변(3m),2025.2.3
120,2025.2.3,강동구,서울특별시 강동구 상일동 502,횡단보도 주변(3m),2025.2.3
121,2025.2.3,강서구,서울특별시 강서구 화곡동 77-3,그 외 지역,2025.2.3
122,2025.2.3,강동구,서울특별시 강동구 상일동 501,점자블록 또는 교통약자 엘리베이터,2025.2.3
123,2025.2.3,마포구,서울특별시 마포구 상암동 1718-3,보호구역(어린이·노인·장애인),2025.2.3
124,2025.2.3,동작구,서울특별시 동작구 상도동 533,횡단보도 주변(3m),2025.2.3
125,2025.2.8,강남구,서울특별시 강남구 역삼동 858,보도와 차도가 구분된 도로의 차도,2025.2.8
126,2025.2.3,동작구,서울특별시 동작구 신대방동 349-35,횡단보도 주변(3m),2025.2.3
127,2025.2.3,강서구,서울특별시 강서구 화곡동 1159-7,점자블록 또는 교통약자 엘리베이터,2025.2.3
128,2025.2.3,양천구,서울특별시 양천구 목동 912,보호구역(어린이·노인·장애인),2025.2.3
129,2025.2.3,강서구,서울특별시 강서구 화곡동 1089-30,보도와 차도가 구분된 도로의 차도,2025.2.3
130,2025.2.3,마포구,서울특별시 마포구 상암동 1695,횡단보도 주변(3m),2025.2.3
131,2025.2.8,강남구,서울특별시 강남구 역삼동 858,보도와 차도가 구분된 도로의 차도,2025.2.8
132,2025.2.3,양천구,서울특별시 양천구 목동 905-29,횡단보도 주변(3m),2025.2.3
133,2025.2.3,마포구,서울특별시 마포구 상암동 1697,보호구역(어린이·노인·장애인),2025.2.3
134,2025.2.3,양천구,서울특별시 양천구 목동 918-2,횡단보도 주변(3m),2025.2.3
135,2025.2.3,동작구,서울특별시 동작구 사당동 1131-8,보도와 차도가 구분된 도로의 차도,2025.2.3
136,2025.2.3,양천구,서울특별시 양천구 목동 918-2,횡단보도 주변(3m),2025.2.3
137,2025.2.3,마포구,서울특별시 마포구 공덕동 140-41,횡단보도 주변(3m),2025.2.3
138,2025.2.3,마포구,서울특별시 마포구 상암동 1695,자전거 도로,2025.2.3
139,2025.2.3,마포구,서울특별시 마포구 공덕동 188-108,횡단보도 주변(3m),2025.2.3
140,2025.2.3,마포구,서울특별시 마포구 상암동 1718,버스정류소 및 택시승강장 주변(5m 이내),2025.2.3
141,2025.2.3,관악구,서울특별시 관악구 신림동 1602-4,보호구역(어린이·노인·장애인),2025.2.3
142,2025.2.8,강남구,서울특별시 강남구 역삼동 858,보도와 차도가 구분된 도로의 차도,2025.2.8
143,2025.2.3,송파구,서울특별시 송파구 송파동 6-1,보도와 차도가 구분된 도로의 차도,2025.2.3
144,2025.2.3,관악구,서울특별시 관악구 봉천동 1712,보도와 차도가 구분된 도로의 차도,2025.2.3
145,2025.2.3,강서구,서울특별시 강서구 화곡동 1173-1,보도와 차도가 구분된 도로의 차도,2025.2.3
146,2025.2.3,관악구,서울특별시 관악구 봉천동 1693-24,보호구역(어린이·노인·장애인),2025.2.3
147,2025.2.3,송파구,서울특별시 송파구 송파동 168-1,보도와 차도가 구분된 도로의 차도,2025.2.3
148,2025.2.3,송파구,서울특별시 송파구 송파동 188-5,보도와 차도가 구분된 도로의 차도,2025.2.3
149,2025.2.3,강서구,서울특별시 강서구 화곡동 1165-6,그 외 지역,2025.2.3
150,2025.2.3,마포구,서울특별시 마포구 합정동 404,횡단보도 주변(3m),2025.2.3
151,2025.2.8,강남구,서울특별시 강남구 역삼동 858,보도와 차도가 구분된 도로의 차도,2025.2.8
152,2025.2.3,금천구,서울특별시 금천구 독산동 973-1,횡단보도 주변(3m),2025.2.3
153,2025.2.8,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.8
154,2025.2.3,동작구,서울특별시 동작구 사당동 1159-2,횡단보도 주변(3m),2025.2.3
155,2025.2.8,강남구,서울특별시 강남구 개포동 198,보도와 차도가 구분된 도로의 차도,2025.2.8
156,2025.2.8,강남구,서울특별시 강남구 개포동 176-5,보도와 차도가 구분된 도로의 차도,2025.2.8
157,2025.2.3,동작구,서울특별시 동작구 사당동 1159-2,횡단보도 주변(3m),2025.2.3
158,2025.2.3,서초구,서울특별시 서초구 방배동 814-31,보도와 차도가 구분된 도로의 차도,2025.2.3
159,2025.2.3,강서구,서울특별시 강서구 내발산동 759,보호구역(어린이·노인·장애인),2025.2.3
160,2025.2.3,서초구,서울특별시 서초구 방배동 792-22,보도와 차도가 구분된 도로의 차도,2025.2.3
161,2025.2.3,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025.2.3
162,2025.2.3,서초구,서울특별시 서초구 방배동 817-8,보도와 차도가 구분된 도로의 차도,2025.2.3
163,2025.2.3,서초구,서울특별시 서초구 방배동 792-22,보도와 차도가 구분된 도로의 차도,2025.2.3
164,2025.2.3,서초구,서울특별시 서초구 방배동 817-8,보도와 차도가 구분된 도로의 차도,2025.2.3
165,2025.2.3,마포구,서울특별시 마포구 합정동 407,보도와 차도가 구분된 도로의 차도,2025.2.3
166,2025.2.3,강서구,서울특별시 강서구 방화동 839,보호구역(어린이·노인·장애인),2025.2.3
167,2025.2.3,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025.2.3
168,2025.2.3,강남구,서울특별시 강남구 삼성동 16,보도와 차도가 구분된 도로의 차도,2025.2.3
169,2025.2.3,송파구,서울특별시 송파구 가락동 80,점자블록 또는 교통약자 엘리베이터,2025.2.3
170,2025.2.8,강남구,서울특별시 강남구 개포동 181-1,보도와 차도가 구분된 도로의 차도,2025.2.8
171,2025.2.3,송파구,서울특별시 송파구 문정동 205-5,자전거 도로,2025.2.3
172,2025.2.8,강남구,서울특별시 강남구 삼성동 115-27,보도와 차도가 구분된 도로의 차도,2025.2.8
173,2025.2.9,강남구,서울특별시 강남구 논현동 63-17,보도와 차도가 구분된 도로의 차도,2025.2.9
174,2025.2.3,강서구,서울특별시 강서구 내발산동 719-6,보도와 차도가 구분된 도로의 차도,2025.2.3
175,2025.2.3,마포구,서울특별시 마포구 서교동 349,보도와 차도가 구분된 도로의 차도,2025.2.3
176,2025.2.3,관악구,서울특별시 관악구 봉천동 1693-54,보호구역(어린이·노인·장애인),2025.2.3
177,2025.2.9,강남구,서울특별시 강남구 삼성동 16-1,보도와 차도가 구분된 도로의 차도,2025.2.9
178,2025.2.9,강남구,서울특별시 강남구 삼성동 16-1,보도와 차도가 구분된 도로의 차도,2025.2.9
179,2025.2.3,송파구,서울특별시 송파구 문정동 641-2,자전거 도로,2025.2.3
180,2025.2.3,강서구,서울특별시 강서구 화곡동 1089-3,횡단보도 주변(3m),2025.2.3
181,2025.2.3,양천구,서울특별시 양천구 신정동 866,횡단보도 주변(3m),2025.2.3
182,2025.2.9,강남구,서울특별시 강남구 논현동 192-19,보도와 차도가 구분된 도로의 차도,2025.2.9
183,2025.2.3,강서구,서울특별시 강서구 마곡동 736-2,보호구역(어린이·노인·장애인),2025.2.3
184,2025.2.3,구로구,서울특별시 구로구 구로동 1125-12,보도와 차도가 구분된 도로의 차도,2025.2.3
185,2025.2.3,송파구,서울특별시 송파구 문정동 641-4,자전거 도로,2025.2.3
186,2025.2.9,강남구,서울특별시 강남구 논현동 279-165,보도와 차도가 구분된 도로의 차도,2025.2.9
187,2025.2.3,관악구,서울특별시 관악구 봉천동 1693-56,보도와 차도가 구분된 도로의 차도,2025.2.3
188,2025.2.3,강서구,서울특별시 강서구 방화동 292-7,보도와 차도가 구분된 도로의 차도,2025.2.3
189,2025.2.3,구로구,서울특별시 구로구 구로동 188-33,횡단보도 주변(3m),2025.2.3
190,2025.2.3,관악구,서울특별시 관악구 봉천동 100-570,보도와 차도가 구분된 도로의 차도,2025.2.3
191,2025.2.3,양천구,서울특별시 양천구 신정동 1094,횡단보도 주변(3m),2025.2.3
192,2025.2.3,금천구,서울특별시 금천구 가산동 149-28,보도와 차도가 구분된 도로의 차도,2025.2.3
193,2025.2.3,강남구,서울특별시 강남구 논현동 271-4,보도와 차도가 구분된 도로의 차도,2025.2.3
194,2025.2.3,강서구,서울특별시 강서구 방화동 879,보호구역(어린이·노인·장애인),2025.2.3
195,2025.2.3,서대문구,서울특별시 서대문구 홍은동 376-31,보호구역(어린이·노인·장애인),2025.2.3
196,2025.2.3,서대문구,서울특별시 서대문구 홍은동 376-31,보호구역(어린이·노인·장애인),2025.2.3
197,2025.2.9,강남구,서울특별시 강남구 삼성동 172-66,보도와 차도가 구분된 도로의 차도,2025.2.9
198,2025.2.3,양천구,서울특별시 양천구 신정동 1095,버스정류소 및 택시승강장 주변(5m 이내),2025.2.3
199,2025.2.3,구로구,서울특별시 구로구 구로동 1278,보호구역(어린이·노인·장애인),2025.2.3
200,2025.2.3,강서구,서울특별시 강서구 방화동 534-9,보도와 차도가 구분된 도로의 차도,2025.2.3
201,2025.2.3,구로구,서울특별시 구로구 구로동 212-16,보도와 차도가 구분된 도로의 차도,2025.2.3
202,2025.2.9,강남구,서울특별시 강남구 삼성동 172-66,보도와 차도가 구분된 도로의 차도,2025.2.9
203,2025.2.9,강남구,서울특별시 강남구 논현동 279-165,보도와 차도가 구분된 도로의 차도,2025.2.9
204,2025.2.3,강남구,서울특별시 강남구 삼성동 167,보도와 차도가 구분된 도로의 차도,2025.2.3
205,2025.2.3,강남구,서울특별시 강남구 삼성동 167,보도와 차도가 구분된 도로의 차도,2025.2.3
206,2025.2.3,강남구,서울특별시 강남구 삼성동 167,보도와 차도가 구분된 도로의 차도,2025.2.3
207,2025.2.3,송파구,서울특별시 송파구 오금동 34-2,자전거 도로,2025.2.3
208,2025.2.3,강남구,서울특별시 강남구 삼성동 167,보도와 차도가 구분된 도로의 차도,2025.2.3
209,2025.2.3,강남구,서울특별시 강남구 삼성동 167,보도와 차도가 구분된 도로의 차도,2025.2.3
210,2025.2.9,강남구,서울특별시 강남구 역삼동 800,보도와 차도가 구분된 도로의 차도,2025.2.9
211,2025.2.9,강남구,서울특별시 강남구 역삼동 800,보도와 차도가 구분된 도로의 차도,2025.2.9
212,2025.2.3,영등포구,서울특별시 영등포구 영등포동 173-2,횡단보도 주변(3m),2025.2.3
213,2025.2.3,금천구,서울특별시 금천구 가산동 79-2,횡단보도 주변(3m),2025.2.3
214,2025.2.3,영등포구,서울특별시 영등포구 당산동1가 6-1,횡단보도 주변(3m),2025.2.3
215,2025.2.3,영등포구,서울특별시 영등포구 문래동3가 55-13,그 외 지역,2025.2.3
216,2025.2.9,강남구,서울특별시 강남구 삼성동 117,보도와 차도가 구분된 도로의 차도,2025.2.9
217,2025.2.3,영등포구,서울특별시 영등포구 당산동3가 3-2,그 외 지역,2025.2.3
218,2025.2.3,영등포구,서울특별시 영등포구 양평동2가 24-1,횡단보도 주변(3m),2025.2.3
219,2025.2.3,서초구,서울특별시 서초구 반포동 18-7,보도와 차도가 구분된 도로의 차도,2025.2.3
220,2025.2.3,서초구,서울특별시 서초구 반포동 128-1,보도와 차도가 구분된 도로의 차도,2025.2.3
221,2025.2.3,서초구,서울특별시 서초구 반포동 18-10,보도와 차도가 구분된 도로의 차도,2025.2.3
222,2025.2.3,영등포구,서울특별시 영등포구 영등포동 647-1,그 외 지역,2025.2.3
223,2025.2.3,영등포구,서울특별시 영등포구 도림동 224-1,횡단보도 주변(3m),2025.2.3
224,2025.2.3,영등포구,서울특별시 영등포구 대림동 698,버스정류소 및 택시승강장 주변(5m 이내),2025.2.3
225,2025.2.3,영등포구,서울특별시 영등포구 대림동 697,그 외 지역,2025.2.3
226,2025.2.3,영등포구,서울특별시 영등포구 대림동 774-1,횡단보도 주변(3m),2025.2.3
227,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
228,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
229,2025.2.3,강서구,서울특별시 강서구 방화동 217-216,보도와 차도가 구분된 도로의 차도,2025.2.3
230,2025.2.3,강남구,서울특별시 강남구 논현동 61,보도와 차도가 구분된 도로의 차도,2025.2.3
231,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
232,2025.2.3,강서구,서울특별시 강서구 방화동 531-1,보호구역(어린이·노인·장애인),2025.2.3
233,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
234,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
235,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
236,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
237,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
238,2025.2.3,영등포구,서울특별시 영등포구 신길동 4209,횡단보도 주변(3m),2025.2.3
239,2025.2.3,영등포구,서울특별시 영등포구 신길동 4327,그 외 지역,2025.2.3
240,2025.2.3,영등포구,서울특별시 영등포구 신길동 4327,그 외 지역,2025.2.3
241,2025.2.3,영등포구,서울특별시 영등포구 신길동 4824,그 외 지역,2025.2.3
242,2025.2.3,영등포구,서울특별시 영등포구 신길동 4857,횡단보도 주변(3m),2025.2.3
243,2025.2.9,강남구,서울특별시 강남구 역삼동 804,보도와 차도가 구분된 도로의 차도,2025.2.9
244,2025.2.9,강남구,서울특별시 강남구 신사동 616-1,보도와 차도가 구분된 도로의 차도,2025.2.9
245,2025.2.3,관악구,서울특별시 관악구 신림동 505,점자블록 또는 교통약자 엘리베이터,2025.2.3
246,2025.2.9,강남구,서울특별시 강남구 신사동 616-1,보도와 차도가 구분된 도로의 차도,2025.2.9
247,2025.2.3,구로구,서울특별시 구로구 구로동 105-2,보도와 차도가 구분된 도로의 차도,2025.2.3
248,2025.2.3,강남구,서울특별시 강남구 일원동 615,보도와 차도가 구분된 도로의 차도,2025.2.3
249,2025.2.3,금천구,서울특별시 금천구 시흥동 169-12,보도와 차도가 구분된 도로의 차도,2025.2.3
250,2025.2.3,동작구,서울특별시 동작구 상도동 283-226,보도와 차도가 구분된 도로의 차도,2025.2.3
251,2025.2.9,강남구,서울특별시 강남구 신사동 616-1,보도와 차도가 구분된 도로의 차도,2025.2.9
252,2025.2.9,강남구,서울특별시 강남구 신사동 616-1,보도와 차도가 구분된 도로의 차도,2025.2.9
253,2025.2.9,강남구,서울특별시 강남구 논현동 1-3,보도와 차도가 구분된 도로의 차도,2025.2.9
254,2025.2.3,동작구,서울특별시 동작구 상도동 산65-202,횡단보도 주변(3m),2025.2.3
255,2025.2.3,강남구,서울특별시 강남구 대치동 982-4,보도와 차도가 구분된 도로의 차도,2025.2.3
