번호,신고일,구정보,주소,유형,조치일
1,2025.4.1,강동구,서울특별시 강동구 명일동 303-1,상기 사항 외 보도,2025.4.1
2,2025.4.1,송파구,서울특별시 송파구 문정동 618,상기 사항 외 보도,2025.4.1
3,2025.4.1,강동구,서울특별시 강동구 명일동 303-1,횡단보도 주변(3m),2025.4.1
4,2025.4.1,은평구,서울특별시 은평구 역촌동 51-28,상기 사항 외 보도,2025.4.1
5,2025.4.1,강동구,서울특별시 강동구 명일동 303-1,횡단보도 주변(3m),2025.4.1
6,2025.4.1,송파구,서울특별시 송파구 문정동 651,상기 사항 외 보도,2025.4.1
7,2025.4.1,송파구,서울특별시 송파구 문정동 641-1,상기 사항 외 보도,2025.4.1
8,2025.4.1,강동구,서울특별시 강동구 성내동 452-3,보도와 차도가 구분된 도로의 차도,2025.4.1
9,2025.4.1,송파구,서울특별시 송파구 문정동 500,상기 사항 외 보도,2025.4.1
10,2025.4.1,강동구,서울특별시 강동구 성내동 477,보도와 차도가 구분된 도로의 차도,2025.4.1
11,2025.4.1,송파구,서울특별시 송파구 거여동 295,점자블록 또는 교통약자 엘리베이터,2025.4.1
12,2025.4.1,강서구,서울특별시 강서구 화곡동 662-20,보호구역(어린이·노인·장애인),2025.4.1
13,2025.4.1,서초구,서울특별시 서초구 서초동 1326,보도와 차도가 구분된 도로의 차도,2025.4.1
14,2025.4.1,서초구,서울특별시 서초구 서초동 1321-15,보도와 차도가 구분된 도로의 차도,2025.4.1
15,2025.4.1,서초구,서울특별시 서초구 서초동 1321-15,보도와 차도가 구분된 도로의 차도,2025.4.1
16,2025.4.1,서초구,서울특별시 서초구 서초동 1321-15,보도와 차도가 구분된 도로의 차도,2025.4.1
17,2025.4.1,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025.4.1
18,2025.4.1,서초구,서울특별시 서초구 서초동 1321-15,보도와 차도가 구분된 도로의 차도,2025.4.1
19,2025.4.1,강서구,서울특별시 강서구 염창동 284-77,횡단보도 주변(3m),2025.4.1
20,2025.4.1,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025.4.1
21,2025.4.1,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025.4.1
22,2025.4.1,강동구,서울특별시 강동구 강일동 280,지하철역 전면(5m이내),2025.4.1
23,2025.4.1,서초구,서울특별시 서초구 서초동 1319-1,보도와 차도가 구분된 도로의 차도,2025.4.1
24,2025.4.1,마포구,서울특별시 마포구 서교동 415,보도와 차도가 구분된 도로의 차도,2025.4.1
25,2025.4.1,강동구,서울특별시 강동구 강일동 280,자전거 도로,2025.4.1
26,2025.4.1,서초구,서울특별시 서초구 서초동 1328-2,보도와 차도가 구분된 도로의 차도,2025.4.1
27,2025.4.1,서초구,서울특별시 서초구 서초동 1374,보도와 차도가 구분된 도로의 차도,2025.4.1
28,2025.4.1,강서구,서울특별시 강서구 염창동 257-5,보도와 차도가 구분된 도로의 차도,2025.4.1
29,2025.4.1,서초구,서울특별시 서초구 서초동 1328,보도와 차도가 구분된 도로의 차도,2025.4.1
30,2025.4.1,강서구,서울특별시 강서구 염창동 284-62,보도와 차도가 구분된 도로의 차도,2025.4.1
31,2025.4.1,서초구,서울특별시 서초구 서초동 1328-1,보도와 차도가 구분된 도로의 차도,2025.4.1
32,2025.4.1,서초구,서울특별시 서초구 서초동 1374,보도와 차도가 구분된 도로의 차도,2025.4.1
33,2025.4.1,서초구,서울특별시 서초구 서초동 1374,보도와 차도가 구분된 도로의 차도,2025.4.1
34,2025.4.1,강서구,서울특별시 강서구 화곡동 1089-40,횡단보도 주변(3m),2025.4.1
35,2025.4.1,서초구,서울특별시 서초구 서초동 1328-3,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
36,2025.4.1,강서구,서울특별시 강서구 화곡동 1089-40,횡단보도 주변(3m),2025.4.1
37,2025.4.1,강서구,서울특별시 강서구 화곡동 1065-22,지하철역 전면(5m이내),2025.4.1
38,2025.4.1,마포구,서울특별시 마포구 서교동 400-13,보도와 차도가 구분된 도로의 차도,2025.4.1
39,2025.4.1,관악구,서울특별시 관악구 신림동 504,상기 사항 외 보도,2025.4.1
40,2025.4.1,송파구,서울특별시 송파구 마천동 607,횡단보도 주변(3m),2025.4.1
41,2025.4.1,관악구,서울특별시 관악구 신림동 483,횡단보도 주변(3m),2025.4.1
42,2025.4.1,강서구,서울특별시 강서구 화곡동 354-65,보호구역(어린이·노인·장애인),2025.4.1
43,2025.4.1,관악구,서울특별시 관악구 신림동 1472-3,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
44,2025.4.1,관악구,서울특별시 관악구 신림동 513,횡단보도 주변(3m),2025.4.1
45,2025.4.1,마포구,서울특별시 마포구 동교동 160-7,보도와 차도가 구분된 도로의 차도,2025.4.1
46,2025.4.1,마포구,서울특별시 마포구 동교동 155-55,보도와 차도가 구분된 도로의 차도,2025.4.1
47,2025.4.1,관악구,서울특별시 관악구 신림동 1467-10,횡단보도 주변(3m),2025.4.1
48,2025.4.1,서대문구,서울특별시 서대문구 연희동 51-168,상기 사항 외 보도,2025.4.1
49,2025.4.1,송파구,서울특별시 송파구 거여동 657-12,횡단보도 주변(3m),2025.4.1
50,2025.4.1,마포구,서울특별시 마포구 동교동 192-44,보도와 차도가 구분된 도로의 차도,2025.4.1
51,2025.4.1,마포구,서울특별시 마포구 동교동 156-2,보도와 차도가 구분된 도로의 차도,2025.4.1
52,2025.4.1,관악구,서울특별시 관악구 봉천동 972-3,자전거 도로,2025.4.1
53,2025.4.1,서대문구,서울특별시 서대문구 남가좌동 270-3,횡단보도 주변(3m),2025.4.1
54,2025.4.1,마포구,서울특별시 마포구 상암동 1607,보도와 차도가 구분된 도로의 차도,2025.4.1
55,2025.4.1,송파구,서울특별시 송파구 가락동 64,횡단보도 주변(3m),2025.4.1
56,2025.4.1,마포구,서울특별시 마포구 상암동 1607,보도와 차도가 구분된 도로의 차도,2025.4.1
57,2025.4.1,양천구,서울특별시 양천구 목동 901-3,보호구역(어린이·노인·장애인),2025.4.1
58,2025.4.1,송파구,서울특별시 송파구 가락동 97-11,상기 사항 외 보도,2025.4.1
59,2025.4.1,마포구,서울특별시 마포구 동교동 190-1,보도와 차도가 구분된 도로의 차도,2025.4.1
60,2025.4.1,양천구,서울특별시 양천구 목동 901-3,보호구역(어린이·노인·장애인),2025.4.1
61,2025.4.1,마포구,서울특별시 마포구 상암동 1607,보도와 차도가 구분된 도로의 차도,2025.4.1
62,2025.4.1,송파구,서울특별시 송파구 가락동 69,보도와 차도가 구분된 도로의 차도,2025.4.1
63,2025.4.1,서대문구,서울특별시 서대문구 북가좌동 470-1,자전거 도로,2025.4.1
64,2025.4.1,서대문구,서울특별시 서대문구 북가좌동 470-1,자전거 도로,2025.4.1
65,2025.4.1,강서구,서울특별시 강서구 마곡동 801-7,보호구역(어린이·노인·장애인),2025.4.1
66,2025.4.1,마포구,서울특별시 마포구 상암동 1705,보도와 차도가 구분된 도로의 차도,2025.4.1
67,2025.4.1,도봉구,서울특별시 도봉구 방학동 507-11,보호구역(어린이·노인·장애인),2025.4.1
68,2025.4.1,도봉구,서울특별시 도봉구 방학동 507-11,보호구역(어린이·노인·장애인),2025.4.1
69,2025.4.1,마포구,서울특별시 마포구 상암동 1707,보도와 차도가 구분된 도로의 차도,2025.4.1
70,2025.4.1,강동구,서울특별시 강동구 암사동 418-7,보호구역(어린이·노인·장애인),2025.4.1
71,2025.4.1,송파구,서울특별시 송파구 잠실동 196-5,보도와 차도가 구분된 도로의 차도,2025.4.1
72,2025.4.1,관악구,서울특별시 관악구 봉천동 982-3,횡단보도 주변(3m),2025.4.1
73,2025.4.1,송파구,서울특별시 송파구 거여동 657-40,보도와 차도가 구분된 도로의 차도,2025.4.1
74,2025.4.1,관악구,서울특별시 관악구 봉천동 976-7,횡단보도 주변(3m),2025.4.1
75,2025.4.1,마포구,서울특별시 마포구 합정동 402,횡단보도 주변(3m),2025.4.1
76,2025.4.1,강서구,서울특별시 강서구 등촌동 709-22,횡단보도 주변(3m),2025.4.1
77,2025.4.1,관악구,서울특별시 관악구 봉천동 738-407,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
78,2025.4.1,서대문구,서울특별시 서대문구 연희동 103-9,횡단보도 주변(3m),2025.4.1
79,2025.4.1,동작구,서울특별시 동작구 신대방동 567-20,상기 사항 외 보도,2025.4.1
80,2025.4.1,양천구,서울특별시 양천구 목동 904-20,횡단보도 주변(3m),2025.4.1
81,2025.4.1,강서구,서울특별시 강서구 등촌동 709-1,횡단보도 주변(3m),2025.4.1
82,2025.4.1,마포구,서울특별시 마포구 서교동 350-1,횡단보도 주변(3m),2025.4.1
83,2025.4.1,강서구,서울특별시 강서구 등촌동 834,보도와 차도가 구분된 도로의 차도,2025.4.1
84,2025.4.1,송파구,서울특별시 송파구 가락동 9,보도와 차도가 구분된 도로의 차도,2025.4.1
85,2025.4.1,강서구,서울특별시 강서구 등촌동 834,보도와 차도가 구분된 도로의 차도,2025.4.1
86,2025.4.1,강서구,서울특별시 강서구 등촌동 728,보도와 차도가 구분된 도로의 차도,2025.4.1
87,2025.4.1,마포구,서울특별시 마포구 망원동 381-12,보도와 차도가 구분된 도로의 차도,2025.4.1
88,2025.4.1,마포구,서울특별시 마포구 서교동 349,보호구역(어린이·노인·장애인),2025.4.1
89,2025.4.1,양천구,서울특별시 양천구 목동 406-342,횡단보도 주변(3m),2025.4.1
90,2025.4.1,마포구,서울특별시 마포구 서교동 349,보호구역(어린이·노인·장애인),2025.4.1
91,2025.4.1,마포구,서울특별시 마포구 망원동 378-2,보도와 차도가 구분된 도로의 차도,2025.4.1
92,2025.4.1,마포구,서울특별시 마포구 서교동 349,횡단보도 주변(3m),2025.4.1
93,2025.4.1,마포구,서울특별시 마포구 망원동 378-2,보도와 차도가 구분된 도로의 차도,2025.4.1
94,2025.4.1,마포구,서울특별시 마포구 망원동 378-2,보도와 차도가 구분된 도로의 차도,2025.4.1
95,2025.4.1,마포구,서울특별시 마포구 망원동 381-12,보도와 차도가 구분된 도로의 차도,2025.4.1
96,2025.4.1,노원구,서울특별시 노원구 중계동 391-1,횡단보도 주변(3m),2025.4.1
97,2025.4.1,노원구,서울특별시 노원구 중계동 391-1,횡단보도 주변(3m),2025.4.1
98,2025.4.1,송파구,서울특별시 송파구 방이동 128,보도와 차도가 구분된 도로의 차도,2025.4.1
99,2025.4.1,마포구,서울특별시 마포구 서교동 444-11,보도와 차도가 구분된 도로의 차도,2025.4.1
100,2025.4.1,마포구,서울특별시 마포구 서교동 444-11,보도와 차도가 구분된 도로의 차도,2025.4.1
101,2025.4.1,노원구,서울특별시 노원구 중계동 364-16,보도와 차도가 구분된 도로의 차도,2025.4.1
102,2025.4.1,노원구,서울특별시 노원구 중계동 364-16,보도와 차도가 구분된 도로의 차도,2025.4.1
103,2025.4.1,관악구,서울특별시 관악구 봉천동 738-398,보도와 차도가 구분된 도로의 차도,2025.4.1
104,2025.4.1,노원구,서울특별시 노원구 중계동 360-4,보도와 차도가 구분된 도로의 차도,2025.4.1
105,2025.4.1,송파구,서울특별시 송파구 문정동 641-2,보도와 차도가 구분된 도로의 차도,2025.4.1
106,2025.4.1,송파구,서울특별시 송파구 문정동 641-2,보도와 차도가 구분된 도로의 차도,2025.4.1
107,2025.4.1,송파구,서울특별시 송파구 문정동 641-2,보도와 차도가 구분된 도로의 차도,2025.4.1
108,2025.4.1,마포구,서울특별시 마포구 합정동 426-38,보도와 차도가 구분된 도로의 차도,2025.4.1
109,2025.4.1,송파구,서울특별시 송파구 문정동 641-2,보도와 차도가 구분된 도로의 차도,2025.4.1
110,2025.4.1,마포구,서울특별시 마포구 합정동 426-1,보도와 차도가 구분된 도로의 차도,2025.4.1
111,2025.4.1,마포구,서울특별시 마포구 합정동 426-38,보도와 차도가 구분된 도로의 차도,2025.4.1
112,2025.4.1,동작구,서울특별시 동작구 상도동 511,보도와 차도가 구분된 도로의 차도,2025.4.1
113,2025.4.1,강북구,서울특별시 강북구 수유동 544-4,보호구역(어린이·노인·장애인),2025.4.1
114,2025.4.1,강북구,서울특별시 강북구 수유동 565-1,보호구역(어린이·노인·장애인),2025.4.1
115,2025.4.1,송파구,서울특별시 송파구 송파동 168-1,상기 사항 외 보도,2025.4.1
116,2025.4.1,송파구,서울특별시 송파구 방이동 221-2,보도와 차도가 구분된 도로의 차도,2025.4.1
117,2025.4.1,송파구,서울특별시 송파구 송파동 188-5,상기 사항 외 보도,2025.4.1
118,2025.4.1,강서구,서울특별시 강서구 가양동 1458-12,횡단보도 주변(3m),2025.4.1
119,2025.4.1,동작구,서울특별시 동작구 흑석동 74-6,횡단보도 주변(3m),2025.4.1
120,2025.4.1,도봉구,서울특별시 도봉구 방학동 720-1,보호구역(어린이·노인·장애인),2025.4.1
121,2025.4.1,양천구,서울특별시 양천구 목동 913-3,횡단보도 주변(3m),2025.4.1
122,2025.4.1,도봉구,서울특별시 도봉구 방학동 720-4,횡단보도 주변(3m),2025.4.1
123,2025.4.1,마포구,서울특별시 마포구 공덕동 476-1,보도와 차도가 구분된 도로의 차도,2025.4.1
124,2025.4.1,동작구,서울특별시 동작구 흑석동 328,횡단보도 주변(3m),2025.4.1
125,2025.4.1,양천구,서울특별시 양천구 목동 904-4,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
126,2025.4.1,관악구,서울특별시 관악구 봉천동 1693-29,횡단보도 주변(3m),2025.4.1
127,2025.4.1,관악구,서울특별시 관악구 봉천동 1693-29,횡단보도 주변(3m),2025.4.1
128,2025.4.1,도봉구,서울특별시 도봉구 방학동 718-19,보도와 차도가 구분된 도로의 차도,2025.4.1
129,2025.4.1,서초구,서울특별시 서초구 양재동 213-2,보도와 차도가 구분된 도로의 차도,2025.4.1
130,2025.4.1,마포구,서울특별시 마포구 염리동 128-34,보도와 차도가 구분된 도로의 차도,2025.4.1
131,2025.4.1,양천구,서울특별시 양천구 목동 408-162,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
132,2025.4.1,강서구,서울특별시 강서구 화곡동 8-1,보도와 차도가 구분된 도로의 차도,2025.4.1
133,2025.4.1,서대문구,서울특별시 서대문구 홍은동 275-56,상기 사항 외 보도,2025.4.1
134,2025.4.1,양천구,서울특별시 양천구 신정동 314,횡단보도 주변(3m),2025.4.1
135,2025.4.1,마포구,서울특별시 마포구 염리동 159-3,보도와 차도가 구분된 도로의 차도,2025.4.1
136,2025.4.1,은평구,서울특별시 은평구 응암동 691,보호구역(어린이·노인·장애인),2025.4.1
137,2025.4.1,양천구,서울특별시 양천구 신정동 314-2,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
138,2025.4.1,관악구,서울특별시 관악구 신림동 1641-2,보호구역(어린이·노인·장애인),2025.4.2
139,2025.4.1,은평구,서울특별시 은평구 응암동 328-7,상기 사항 외 보도,2025.4.1
140,2025.4.1,관악구,서울특별시 관악구 신림동 730-19,횡단보도 주변(3m),2025.4.1
141,2025.4.1,마포구,서울특별시 마포구 서교동 492,보도와 차도가 구분된 도로의 차도,2025.4.1
142,2025.4.1,강서구,서울특별시 강서구 화곡동 1159,지하철역 전면(5m이내),2025.4.1
143,2025.4.1,서초구,서울특별시 서초구 방배동 686-159,보도와 차도가 구분된 도로의 차도,2025.4.1
144,2025.4.1,서초구,서울특별시 서초구 방배동 686-159,보도와 차도가 구분된 도로의 차도,2025.4.1
145,2025.4.1,마포구,서울특별시 마포구 서교동 365-29,보도와 차도가 구분된 도로의 차도,2025.4.1
146,2025.4.1,서초구,서울특별시 서초구 방배동 491-1,보도와 차도가 구분된 도로의 차도,2025.4.1
147,2025.4.1,서초구,서울특별시 서초구 방배동 491-2,보도와 차도가 구분된 도로의 차도,2025.4.1
148,2025.4.1,강서구,서울특별시 강서구 방화동 614-52,보도와 차도가 구분된 도로의 차도,2025.4.1
149,2025.4.1,강서구,서울특별시 강서구 방화동 285-8,보도와 차도가 구분된 도로의 차도,2025.4.1
150,2025.4.1,서초구,서울특별시 서초구 방배동 425-2,보도와 차도가 구분된 도로의 차도,2025.4.1
151,2025.4.1,강서구,서울특별시 강서구 방화동 448-42,보호구역(어린이·노인·장애인),2025.4.1
152,2025.4.1,마포구,서울특별시 마포구 망원동 420-23,보도와 차도가 구분된 도로의 차도,2025.4.1
153,2025.4.1,관악구,서울특별시 관악구 봉천동 1693-43,점자블록 또는 교통약자 엘리베이터,2025.4.1
154,2025.4.1,마포구,서울특별시 마포구 서교동 417,보호구역(어린이·노인·장애인),2025.4.1
155,2025.4.1,강서구,서울특별시 강서구 방화동 산165-6,보도와 차도가 구분된 도로의 차도,2025.4.1
156,2025.4.1,강서구,서울특별시 강서구 방화동 878,보호구역(어린이·노인·장애인),2025.4.1
157,2025.4.1,송파구,서울특별시 송파구 문정동 652,횡단보도 주변(3m),2025.4.1
158,2025.4.1,관악구,서울특별시 관악구 봉천동 1693-44,횡단보도 주변(3m),2025.4.1
159,2025.4.1,마포구,서울특별시 마포구 망원동 450-3,보도와 차도가 구분된 도로의 차도,2025.4.1
160,2025.4.1,강서구,서울특별시 강서구 내발산동 724-60,보호구역(어린이·노인·장애인),2025.4.1
161,2025.4.1,동작구,서울특별시 동작구 신대방동 724,횡단보도 주변(3m),2025.4.1
162,2025.4.1,강남구,서울특별시 강남구 청담동 77-4,보도와 차도가 구분된 도로의 차도,2025.4.1
163,2025.4.1,강남구,서울특별시 강남구 청담동 77-4,보도와 차도가 구분된 도로의 차도,2025.4.1
164,2025.4.1,강서구,서울특별시 강서구 방화동 831-20,상기 사항 외 보도,2025.4.1
165,2025.4.1,강남구,서울특별시 강남구 청담동 77-4,보도와 차도가 구분된 도로의 차도,2025.4.1
166,2025.4.1,송파구,서울특별시 송파구 문정동 642,자전거 도로,2025.4.1
167,2025.4.1,강서구,서울특별시 강서구 내발산동 724-50,횡단보도 주변(3m),2025.4.1
168,2025.4.1,마포구,서울특별시 마포구 망원동 482-11,보도와 차도가 구분된 도로의 차도,2025.4.1
169,2025.4.1,양천구,서울특별시 양천구 신월동 199-3,보호구역(어린이·노인·장애인),2025.4.1
170,2025.4.1,서초구,서울특별시 서초구 양재동 316-2,지하철역 전면(5m이내),2025.4.1
171,2025.4.1,관악구,서울특별시 관악구 봉천동 100-27,보호구역(어린이·노인·장애인),2025.4.1
172,2025.4.1,양천구,서울특별시 양천구 신월동 809,보호구역(어린이·노인·장애인),2025.4.1
173,2025.4.1,관악구,서울특별시 관악구 봉천동 1590-2,보호구역(어린이·노인·장애인),2025.4.1
174,2025.4.1,송파구,서울특별시 송파구 문정동 221-2,자전거 도로,2025.4.1
175,2025.4.1,강남구,서울특별시 강남구 청담동 139-2,보도와 차도가 구분된 도로의 차도,2025.4.1
176,2025.4.1,강남구,서울특별시 강남구 청담동 139-1,보도와 차도가 구분된 도로의 차도,2025.4.1
177,2025.4.1,강남구,서울특별시 강남구 청담동 89-21,보도와 차도가 구분된 도로의 차도,2025.4.1
178,2025.4.1,서초구,서울특별시 서초구 양재동 241-7,보도와 차도가 구분된 도로의 차도,2025.4.1
179,2025.4.1,강남구,서울특별시 강남구 청담동 89-20,보도와 차도가 구분된 도로의 차도,2025.4.1
180,2025.4.1,서대문구,서울특별시 서대문구 대신동 143-10,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
181,2025.4.1,강남구,서울특별시 강남구 청담동 89-21,보도와 차도가 구분된 도로의 차도,2025.4.1
182,2025.4.1,강남구,서울특별시 강남구 수서동 724-4,보도와 차도가 구분된 도로의 차도,2025.4.1
183,2025.4.1,서초구,서울특별시 서초구 양재동 238,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
184,2025.4.1,강남구,서울특별시 강남구 청담동 89-21,보도와 차도가 구분된 도로의 차도,2025.4.1
185,2025.4.1,강남구,서울특별시 강남구 청담동 89-21,보도와 차도가 구분된 도로의 차도,2025.4.1
186,2025.4.1,동작구,서울특별시 동작구 대방동 466-10,횡단보도 주변(3m),2025.4.1
187,2025.4.1,강남구,서울특별시 강남구 수서동 719,보도와 차도가 구분된 도로의 차도,2025.4.1
188,2025.4.1,관악구,서울특별시 관악구 봉천동 1693-63,보호구역(어린이·노인·장애인),2025.4.1
189,2025.4.1,양천구,서울특별시 양천구 목동 808-9,점자블록 또는 교통약자 엘리베이터,2025.4.1
190,2025.4.1,강남구,서울특별시 강남구 청담동 90-25,보도와 차도가 구분된 도로의 차도,2025.4.1
191,2025.4.1,강남구,서울특별시 강남구 청담동 90-25,보도와 차도가 구분된 도로의 차도,2025.4.1
192,2025.4.1,강남구,서울특별시 강남구 청담동 90-20,보도와 차도가 구분된 도로의 차도,2025.4.1
193,2025.4.1,강남구,서울특별시 강남구 청담동 90-20,보도와 차도가 구분된 도로의 차도,2025.4.1
194,2025.4.1,강남구,서울특별시 강남구 청담동 90-25,보도와 차도가 구분된 도로의 차도,2025.4.1
195,2025.4.1,강남구,서울특별시 강남구 청담동 90-20,보도와 차도가 구분된 도로의 차도,2025.4.1
196,2025.4.1,동작구,서울특별시 동작구 신대방동 395-69,횡단보도 주변(3m),2025.4.1
197,2025.4.1,강남구,서울특별시 강남구 청담동 90-20,보도와 차도가 구분된 도로의 차도,2025.4.1
198,2025.4.1,강남구,서울특별시 강남구 청담동 90-25,보도와 차도가 구분된 도로의 차도,2025.4.1
199,2025.4.1,강남구,서울특별시 강남구 청담동 119-3,보도와 차도가 구분된 도로의 차도,2025.4.1
200,2025.4.1,동작구,서울특별시 동작구 신대방동 395-66,보도와 차도가 구분된 도로의 차도,2025.4.1
201,2025.4.1,강남구,서울특별시 강남구 청담동 139-3,보도와 차도가 구분된 도로의 차도,2025.4.1
202,2025.4.1,강남구,서울특별시 강남구 청담동 139-3,보도와 차도가 구분된 도로의 차도,2025.4.1
203,2025.4.1,강남구,서울특별시 강남구 청담동 139-3,보도와 차도가 구분된 도로의 차도,2025.4.1
204,2025.4.1,강남구,서울특별시 강남구 청담동 90-25,보도와 차도가 구분된 도로의 차도,2025.4.1
205,2025.4.1,강남구,서울특별시 강남구 청담동 90-20,보도와 차도가 구분된 도로의 차도,2025.4.1
206,2025.4.1,강남구,서울특별시 강남구 청담동 90-22,보도와 차도가 구분된 도로의 차도,2025.4.1
207,2025.4.1,은평구,서울특별시 은평구 녹번동 277,횡단보도 주변(3m),2025.4.1
208,2025.4.1,은평구,서울특별시 은평구 녹번동 53-35,지하철역 전면(5m이내),2025.4.1
209,2025.4.1,은평구,서울특별시 은평구 녹번동 48-5,지하철역 전면(5m이내),2025.4.1
210,2025.4.1,구로구,서울특별시 구로구 구로동 248-3,보도와 차도가 구분된 도로의 차도,2025.4.1
211,2025.4.1,은평구,서울특별시 은평구 녹번동 53-35,지하철역 전면(5m이내),2025.4.1
212,2025.4.1,은평구,서울특별시 은평구 응암동 4-1,버스정류소 및 택시승강장 주변(5m 이내),2025.4.1
213,2025.4.1,금천구,서울특별시 금천구 독산동 193-32,횡단보도 주변(3m),2025.4.1
214,2025.4.1,관악구,서울특별시 관악구 봉천동 978-7,횡단보도 주변(3m),2025.4.1
215,2025.4.1,동작구,서울특별시 동작구 상도동 535-6,보도와 차도가 구분된 도로의 차도,2025.4.1
216,2025.4.1,구로구,서울특별시 구로구 구로동 197-16,횡단보도 주변(3m),2025.4.1
217,2025.4.1,송파구,서울특별시 송파구 마천동 306-17,횡단보도 주변(3m),2025.4.1
218,2025.4.1,관악구,서울특별시 관악구 봉천동 932-18,자전거 도로,2025.4.1
219,2025.4.1,송파구,서울특별시 송파구 거여동 696-1,자전거 도로,2025.4.1
220,2025.4.1,구로구,서울특별시 구로구 구로동 234-1,횡단보도 주변(3m),2025.4.1
221,2025.4.1,관악구,서울특별시 관악구 봉천동 975-36,보호구역(어린이·노인·장애인),2025.4.1
222,2025.4.1,금천구,서울특별시 금천구 독산동 1081-15,횡단보도 주변(3m),2025.4.1
223,2025.4.1,금천구,서울특별시 금천구 독산동 1031,횡단보도 주변(3m),2025.4.1
224,2025.4.1,송파구,서울특별시 송파구 문정동 502,횡단보도 주변(3m),2025.4.1
225,2025.4.1,양천구,서울특별시 양천구 신월동 263,횡단보도 주변(3m),2025.4.1
226,2025.4.1,중구,서울특별시 중구 봉래동2가 124,상기 사항 외 보도,2025.4.1
227,2025.4.1,중구,서울특별시 중구 중림동 355,상기 사항 외 보도,2025.4.1
228,2025.4.1,금천구,서울특별시 금천구 시흥동 1000-71,횡단보도 주변(3m),2025.4.1
229,2025.4.1,중구,서울특별시 중구 중림동 149-57,상기 사항 외 보도,2025.4.1
230,2025.4.1,금천구,서울특별시 금천구 가산동 533,보도와 차도가 구분된 도로의 차도,2025.4.1
231,2025.4.1,구로구,서울특별시 구로구 구로동 1130-55,상기 사항 외 보도,2025.4.1
232,2025.4.1,영등포구,서울특별시 영등포구 문래동5가 1-1,상기 사항 외 보도,2025.4.1
233,2025.4.1,서대문구,서울특별시 서대문구 남가좌동 318-7,횡단보도 주변(3m),2025.4.1
234,2025.4.1,구로구,서울특별시 구로구 구로동 184-1,상기 사항 외 보도,2025.4.1
235,2025.4.1,서대문구,서울특별시 서대문구 홍제동 452-3,횡단보도 주변(3m),2025.4.1
236,2025.4.1,서대문구,서울특별시 서대문구 연희동 1-107,횡단보도 주변(3m),2025.4.1
237,2025.4.1,강남구,서울특별시 강남구 청담동 98-12,보도와 차도가 구분된 도로의 차도,2025.4.1
238,2025.4.1,금천구,서울특별시 금천구 독산동 953-1,횡단보도 주변(3m),2025.4.1
239,2025.4.1,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.4.1
240,2025.4.1,강남구,서울특별시 강남구 청담동 118-17,보도와 차도가 구분된 도로의 차도,2025.4.1
241,2025.4.1,영등포구,서울특별시 영등포구 양화동 1-22,상기 사항 외 보도,2025.4.1
242,2025.4.1,송파구,서울특별시 송파구 석촌동 201,상기 사항 외 보도,2025.4.1
243,2025.4.1,강남구,서울특별시 강남구 청담동 139-17,보도와 차도가 구분된 도로의 차도,2025.4.1
244,2025.4.1,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.4.1
245,2025.4.1,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.4.1
246,2025.4.1,강남구,서울특별시 강남구 청담동 139-17,보도와 차도가 구분된 도로의 차도,2025.4.1
247,2025.4.1,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.4.1
248,2025.4.1,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.4.1
249,2025.4.1,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.4.1
250,2025.4.1,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.4.1
251,2025.4.1,강남구,서울특별시 강남구 청담동 145,보도와 차도가 구분된 도로의 차도,2025.4.1
252,2025.4.1,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025.4.1
253,2025.4.1,강남구,서울특별시 강남구 청담동 139-6,보도와 차도가 구분된 도로의 차도,2025.4.1
254,2025.4.1,강남구,서울특별시 강남구 청담동 97,보도와 차도가 구분된 도로의 차도,2025.4.1
255,2025.4.1,강남구,서울특별시 강남구 삼성동 66,보도와 차도가 구분된 도로의 차도,2025.4.1
256,2025.4.1,영등포구,서울특별시 영등포구 도림동 254-7,보도와 차도가 구분된 도로의 차도,2025.4.1
257,2025.4.1,강남구,서울특별시 강남구 청담동 97,보도와 차도가 구분된 도로의 차도,2025.4.1
258,2025.4.1,강남구,서울특별시 강남구 청담동 95-4,보도와 차도가 구분된 도로의 차도,2025.4.1
