번호,신고일,구정보,주소,유형,조치일
32,2025-07-01,서초구,서울특별시 서초구 서초동 1404,상기 사항 외 보도,2025-07-01
33,2025-07-01,서초구,서울특별시 서초구 서초동 1364-28,상기 사항 외 보도,2025-07-01
34,2025-07-01,송파구,서울특별시 송파구 문정동 66-11,보도와 차도가 구분된 도로의 차도,2025-07-02
35,2025-07-01,송파구,서울특별시 송파구 장지동 917-2,상기 사항 외 보도,2025-07-01
36,2025-07-01,송파구,서울특별시 송파구 방이동 72,보호구역(어린이·노인·장애인),2025-07-01
37,2025-07-01,영등포구,서울특별시 영등포구 대림동 751-33,상기 사항 외 보도,2025-07-01
38,2025-07-01,영등포구,서울특별시 영등포구 대림동 743-4,횡단보도 주변(3m),2025-07-01
39,2025-07-01,송파구,서울특별시 송파구 방이동 220-2,보호구역(어린이·노인·장애인),2025-07-01
40,2025-07-01,송파구,서울특별시 송파구 방이동 222-13,보도와 차도가 구분된 도로의 차도,2025-07-01
41,2025-07-01,송파구,서울특별시 송파구 방이동 222-13,보도와 차도가 구분된 도로의 차도,2025-07-01
42,2025-07-01,강남구,서울특별시 강남구 청담동 53-4,보도와 차도가 구분된 도로의 차도,2025-07-01
43,2025-07-01,강남구,서울특별시 강남구 청담동 53,보도와 차도가 구분된 도로의 차도,2025-07-01
44,2025-07-01,강남구,서울특별시 강남구 청담동 53,보도와 차도가 구분된 도로의 차도,2025-07-01
45,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
46,2025-07-01,강남구,서울특별시 강남구 청담동 4-7,보도와 차도가 구분된 도로의 차도,2025-07-01
47,2025-07-01,강남구,서울특별시 강남구 청담동 4-8,보도와 차도가 구분된 도로의 차도,2025-07-01
48,2025-07-01,영등포구,서울특별시 영등포구 영등포동 321-2,상기 사항 외 보도,2025-07-01
49,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
50,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
51,2025-07-01,강남구,서울특별시 강남구 대치동 943-19,보도와 차도가 구분된 도로의 차도,2025-07-01
52,2025-07-01,강남구,서울특별시 강남구 대치동 1012-14,보도와 차도가 구분된 도로의 차도,2025-07-01
53,2025-07-01,강남구,서울특별시 강남구 대치동 1011,보도와 차도가 구분된 도로의 차도,2025-07-01
54,2025-07-01,강남구,서울특별시 강남구 청담동 3-6,보도와 차도가 구분된 도로의 차도,2025-07-01
55,2025-07-01,영등포구,서울특별시 영등포구 문래동6가 45-1,상기 사항 외 보도,2025-07-01
56,2025-07-01,강남구,서울특별시 강남구 청담동 3-6,보도와 차도가 구분된 도로의 차도,2025-07-01
57,2025-07-01,강남구,서울특별시 강남구 대치동 1011,보도와 차도가 구분된 도로의 차도,2025-07-01
58,2025-07-01,영등포구,서울특별시 영등포구 문래동5가 22-1,상기 사항 외 보도,2025-07-01
59,2025-07-01,구로구,서울특별시 구로구 구로동 50-10,보도와 차도가 구분된 도로의 차도,2025-07-01
60,2025-07-01,송파구,서울특별시 송파구 방이동 72,보도와 차도가 구분된 도로의 차도,2025-07-01
61,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
62,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
63,2025-07-01,강남구,서울특별시 강남구 청담동 92-7,보도와 차도가 구분된 도로의 차도,2025-07-01
64,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
65,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
66,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
67,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
68,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
69,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
70,2025-07-01,영등포구,서울특별시 영등포구 문래동5가 27,보도와 차도가 구분된 도로의 차도,2025-07-01
71,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
72,2025-07-01,영등포구,서울특별시 영등포구 문래동5가 22-1,상기 사항 외 보도,2025-07-01
73,2025-07-01,강남구,서울특별시 강남구 삼성동 154-11,보도와 차도가 구분된 도로의 차도,2025-07-01
74,2025-07-01,영등포구,서울특별시 영등포구 당산동2가 47-3,상기 사항 외 보도,2025-07-01
75,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
76,2025-07-01,강남구,서울특별시 강남구 삼성동 154-9,보도와 차도가 구분된 도로의 차도,2025-07-01
77,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
78,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
79,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
80,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
81,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
82,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
83,2025-07-01,강남구,서울특별시 강남구 삼성동 148-16,보도와 차도가 구분된 도로의 차도,2025-07-01
84,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
85,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
86,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
87,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
88,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
89,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
90,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
91,2025-07-01,강남구,서울특별시 강남구 삼성동 159-4,보도와 차도가 구분된 도로의 차도,2025-07-01
92,2025-07-01,강남구,서울특별시 강남구 청담동 77,보도와 차도가 구분된 도로의 차도,2025-07-01
93,2025-07-01,영등포구,서울특별시 영등포구 영등포동7가 94-43,상기 사항 외 보도,2025-07-01
94,2025-07-01,구로구,서울특별시 구로구 구로동 551-146,점자블록 또는 교통약자 엘리베이터,2025-07-01
95,2025-07-01,영등포구,서울특별시 영등포구 당산동2가 30-1,상기 사항 외 보도,2025-07-01
96,2025-07-01,영등포구,서울특별시 영등포구 당산동3가 352,상기 사항 외 보도,2025-07-01
97,2025-07-01,영등포구,서울특별시 영등포구 당산동3가 270-1,상기 사항 외 보도,2025-07-01
98,2025-07-01,금천구,서울특별시 금천구 가산동 234-32,보도와 차도가 구분된 도로의 차도,2025-07-01
99,2025-07-01,영등포구,서울특별시 영등포구 양평동5가 76,상기 사항 외 보도,2025-07-01
100,2025-07-01,영등포구,서울특별시 영등포구 양평동5가 1-3,횡단보도 주변(3m),2025-07-01
101,2025-07-01,중구,서울특별시 중구 중림동 401-2,상기 사항 외 보도,2025-07-01
102,2025-07-01,동작구,서울특별시 동작구 상도동 26-20,횡단보도 주변(3m),2025-07-01
103,2025-07-01,관악구,서울특별시 관악구 신림동 75-44,보도와 차도가 구분된 도로의 차도,2025-07-01
104,2025-07-01,관악구,서울특별시 관악구 신림동 75-44,보도와 차도가 구분된 도로의 차도,2025-07-01
105,2025-07-01,관악구,서울특별시 관악구 신림동 1641-2,지하철역 전면(5m이내),2025-07-01
106,2025-07-01,영등포구,서울특별시 영등포구 영등포동8가 29-1,상기 사항 외 보도,2025-07-01
107,2025-07-01,관악구,서울특별시 관악구 신림동 1472-3,버스정류소 및 택시승강장 주변(5m 이내),2025-07-01
108,2025-07-01,중구,서울특별시 중구 태평로2가 121-2,자전거 도로,2025-07-01
109,2025-07-01,용산구,서울특별시 용산구 효창동 255-2,횡단보도 주변(3m),2025-07-01
110,2025-07-01,용산구,서울특별시 용산구 효창동 3-151,횡단보도 주변(3m),2025-07-01
111,2025-07-01,송파구,서울특별시 송파구 문정동 87,보도와 차도가 구분된 도로의 차도,2025-07-01
112,2025-07-01,송파구,서울특별시 송파구 문정동 87,보도와 차도가 구분된 도로의 차도,2025-07-01
113,2025-07-01,송파구,서울특별시 송파구 문정동 87,보도와 차도가 구분된 도로의 차도,2025-07-01
114,2025-07-01,동작구,서울특별시 동작구 신대방동 701-6,상기 사항 외 보도,2025-07-01
115,2025-07-01,노원구,서울특별시 노원구 상계동 1118-77,지하철역 전면(5m이내),2025-07-01
116,2025-07-01,금천구,서울특별시 금천구 가산동 50-3,횡단보도 주변(3m),2025-07-01
117,2025-07-01,노원구,서울특별시 노원구 상계동 1132-1,지하철역 전면(5m이내),2025-07-01
118,2025-07-01,노원구,서울특별시 노원구 상계동 1132-1,지하철역 전면(5m이내),2025-07-01
119,2025-07-01,구로구,서울특별시 구로구 구로동 136-14,보도와 차도가 구분된 도로의 차도,2025-07-01
120,2025-07-01,동작구,서울특별시 동작구 대방동 503-2,상기 사항 외 보도,2025-07-01
121,2025-07-01,용산구,서울특별시 용산구 산천동 203,보호구역(어린이·노인·장애인),2025-07-01
122,2025-07-01,관악구,서울특별시 관악구 봉천동 979-8,횡단보도 주변(3m),2025-07-01
123,2025-07-01,관악구,서울특별시 관악구 봉천동 979-8,횡단보도 주변(3m),2025-07-01
124,2025-07-01,구로구,서울특별시 구로구 구로동 81,횡단보도 주변(3m),2025-07-01
125,2025-07-01,구로구,서울특별시 구로구 구로동 65,횡단보도 주변(3m),2025-07-01
126,2025-07-01,송파구,서울특별시 송파구 문정동 77-17,보호구역(어린이·노인·장애인),2025-07-01
127,2025-07-01,양천구,서울특별시 양천구 목동 406-189,횡단보도 주변(3m),2025-07-01
128,2025-07-01,구로구,서울특별시 구로구 구로동 50,상기 사항 외 보도,2025-07-01
129,2025-07-01,도봉구,서울특별시 도봉구 쌍문동 137-232,보호구역(어린이·노인·장애인),2025-07-01
130,2025-07-01,도봉구,서울특별시 도봉구 쌍문동 137-232,보호구역(어린이·노인·장애인),2025-07-01
131,2025-07-01,도봉구,서울특별시 도봉구 쌍문동 137-232,보호구역(어린이·노인·장애인),2025-07-01
132,2025-07-01,도봉구,서울특별시 도봉구 쌍문동 59-1,횡단보도 주변(3m),2025-07-01
133,2025-07-01,양천구,서울특별시 양천구 목동 915,횡단보도 주변(3m),2025-07-01
134,2025-07-01,금천구,서울특별시 금천구 가산동 60-35,횡단보도 주변(3m),2025-07-01
135,2025-07-01,동작구,서울특별시 동작구 상도동 26-20,버스정류소 및 택시승강장 주변(5m 이내),2025-07-01
136,2025-07-01,송파구,서울특별시 송파구 잠실동 37,횡단보도 주변(3m),2025-07-01
137,2025-07-01,금천구,서울특별시 금천구 독산동 333-16,횡단보도 주변(3m),2025-07-01
138,2025-07-01,구로구,서울특별시 구로구 구로동 248-3,보도와 차도가 구분된 도로의 차도,2025-07-01
139,2025-07-01,송파구,서울특별시 송파구 잠실동 37,교통섬 내부,2025-07-01
140,2025-07-01,노원구,서울특별시 노원구 하계동 285-1,횡단보도 주변(3m),2025-07-01
141,2025-07-01,노원구,서울특별시 노원구 중계동 512-2,보호구역(어린이·노인·장애인),2025-07-01
142,2025-07-01,노원구,서울특별시 노원구 중계동 512-2,횡단보도 주변(3m),2025-07-01
143,2025-07-01,강동구,서울특별시 강동구 성내동 574,보도와 차도가 구분된 도로의 차도,2025-07-01
144,2025-07-01,강동구,서울특별시 강동구 성내동 574,보도와 차도가 구분된 도로의 차도,2025-07-01
145,2025-07-01,송파구,서울특별시 송파구 가락동 106-2,보호구역(어린이·노인·장애인),2025-07-01
146,2025-07-01,노원구,서울특별시 노원구 중계동 502-2,보호구역(어린이·노인·장애인),2025-07-01
147,2025-07-01,금천구,서울특별시 금천구 독산동 1003,횡단보도 주변(3m),2025-07-01
148,2025-07-01,노원구,서울특별시 노원구 중계동 503-1,횡단보도 주변(3m),2025-07-01
149,2025-07-01,양천구,서울특별시 양천구 신정동 312,보호구역(어린이·노인·장애인),2025-07-01
150,2025-07-01,강동구,서울특별시 강동구 성내동 583-2,보도와 차도가 구분된 도로의 차도,2025-07-01
151,2025-07-01,서대문구,서울특별시 서대문구 대현동 60-11,횡단보도 주변(3m),2025-07-01
152,2025-07-01,양천구,서울특별시 양천구 신정동 322-4,횡단보도 주변(3m),2025-07-01
153,2025-07-01,금천구,서울특별시 금천구 가산동 219-14,점자블록 또는 교통약자 엘리베이터,2025-07-01
154,2025-07-01,관악구,서울특별시 관악구 신림동 116-38,횡단보도 주변(3m),2025-07-01
155,2025-07-01,동작구,서울특별시 동작구 사당동 235-55,보호구역(어린이·노인·장애인),2025-07-01
156,2025-07-01,관악구,서울특별시 관악구 신림동 110-99,지하철역 전면(5m이내),2025-07-01
157,2025-07-01,양천구,서울특별시 양천구 신정동 322-4,횡단보도 주변(3m),2025-07-01
158,2025-07-01,송파구,서울특별시 송파구 가락동 107-18,자전거 도로,2025-07-01
159,2025-07-01,강서구,서울특별시 강서구 마곡동 789-4,보호구역(어린이·노인·장애인),2025-07-01
160,2025-07-01,서대문구,서울특별시 서대문구 대현동 62-13,보호구역(어린이·노인·장애인),2025-07-01
161,2025-07-01,강서구,서울특별시 강서구 마곡동 789-9,보호구역(어린이·노인·장애인),2025-07-01
162,2025-07-01,서대문구,서울특별시 서대문구 대현동 62-13,보호구역(어린이·노인·장애인),2025-07-01
163,2025-07-01,송파구,서울특별시 송파구 송파동 188-2,상기 사항 외 보도,2025-07-01
164,2025-07-01,관악구,서울특별시 관악구 신림동 107-135,보호구역(어린이·노인·장애인),2025-07-01
165,2025-07-01,송파구,서울특별시 송파구 송파동 188-2,상기 사항 외 보도,2025-07-01
166,2025-07-01,금천구,서울특별시 금천구 독산동 892,보호구역(어린이·노인·장애인),2025-07-01
167,2025-07-01,서대문구,서울특별시 서대문구 창천동 31-62,횡단보도 주변(3m),2025-07-01
168,2025-07-01,강서구,서울특별시 강서구 마곡동 789-10,횡단보도 주변(3m),2025-07-01
169,2025-07-01,동작구,서울특별시 동작구 동작동 331,횡단보도 주변(3m),2025-07-01
170,2025-07-01,양천구,서울특별시 양천구 목동 902,보호구역(어린이·노인·장애인),2025-07-01
171,2025-07-01,관악구,서울특별시 관악구 봉천동 1712-10,횡단보도 주변(3m),2025-07-01
172,2025-07-01,관악구,서울특별시 관악구 봉천동 1712-10,횡단보도 주변(3m),2025-07-01
173,2025-07-01,동작구,서울특별시 동작구 흑석동 341,횡단보도 주변(3m),2025-07-01
174,2025-07-01,관악구,서울특별시 관악구 봉천동 480-123,횡단보도 주변(3m),2025-07-01
175,2025-07-01,양천구,서울특별시 양천구 목동 929,보호구역(어린이·노인·장애인),2025-07-01
176,2025-07-01,강서구,서울특별시 강서구 가양동 150-34,지하철역 전면(5m이내),2025-07-01
177,2025-07-01,서초구,서울특별시 서초구 서초동 1338-28,보도와 차도가 구분된 도로의 차도,2025-07-01
178,2025-07-01,관악구,서울특별시 관악구 봉천동 1718-11,횡단보도 주변(3m),2025-07-01
179,2025-07-01,강동구,서울특별시 강동구 고덕동 353-14,횡단보도 주변(3m),2025-07-01
180,2025-07-01,강동구,서울특별시 강동구 고덕동 353-14,횡단보도 주변(3m),2025-07-01
181,2025-07-01,동작구,서울특별시 동작구 노량진동 332,보도와 차도가 구분된 도로의 차도,2025-07-01
182,2025-07-01,송파구,서울특별시 송파구 석촌동 303,횡단보도 주변(3m),2025-07-01
183,2025-07-01,송파구,서울특별시 송파구 석촌동 303,횡단보도 주변(3m),2025-07-01
184,2025-07-01,강동구,서울특별시 강동구 성내동 450-13,보도와 차도가 구분된 도로의 차도,2025-07-01
185,2025-07-01,강서구,서울특별시 강서구 등촌동 705-6,보호구역(어린이·노인·장애인),2025-07-01
186,2025-07-01,동작구,서울특별시 동작구 대방동 49-6,횡단보도 주변(3m),2025-07-01
187,2025-07-01,강서구,서울특별시 강서구 등촌동 709-7,보호구역(어린이·노인·장애인),2025-07-01
188,2025-07-01,송파구,서울특별시 송파구 가락동 75-17,보도와 차도가 구분된 도로의 차도,2025-07-01
189,2025-07-01,강서구,서울특별시 강서구 등촌동 691-2,보호구역(어린이·노인·장애인),2025-07-01
190,2025-07-01,동작구,서울특별시 동작구 신대방동 395-61,보도와 차도가 구분된 도로의 차도,2025-07-01
191,2025-07-01,송파구,서울특별시 송파구 송파동 178-2,보도와 차도가 구분된 도로의 차도,2025-07-01
192,2025-07-01,강동구,서울특별시 강동구 성내동 447-11,보도와 차도가 구분된 도로의 차도,2025-07-01
193,2025-07-01,관악구,서울특별시 관악구 봉천동 100-27,보호구역(어린이·노인·장애인),2025-07-01
194,2025-07-01,서초구,서울특별시 서초구 양재동 300-12,보호구역(어린이·노인·장애인),2025-07-01
195,2025-07-01,관악구,서울특별시 관악구 봉천동 100-27,보호구역(어린이·노인·장애인),2025-07-01
196,2025-07-01,관악구,서울특별시 관악구 봉천동 100-27,보호구역(어린이·노인·장애인),2025-07-01
197,2025-07-01,서초구,서울특별시 서초구 양재동 298-15,보도와 차도가 구분된 도로의 차도,2025-07-01
198,2025-07-01,강서구,서울특별시 강서구 염창동 284-76,횡단보도 주변(3m),2025-07-01
199,2025-07-01,강서구,서울특별시 강서구 염창동 281-3,횡단보도 주변(3m),2025-07-01
200,2025-07-01,강서구,서울특별시 강서구 등촌동 666-11,보도와 차도가 구분된 도로의 차도,2025-07-01
201,2025-07-01,관악구,서울특별시 관악구 봉천동 1693-13,횡단보도 주변(3m),2025-07-01
202,2025-07-01,서초구,서울특별시 서초구 양재동 310-1,보호구역(어린이·노인·장애인),2025-07-01
203,2025-07-01,송파구,서울특별시 송파구 방이동 222-13,보도와 차도가 구분된 도로의 차도,2025-07-01
204,2025-07-01,서초구,서울특별시 서초구 양재동 310-1,보호구역(어린이·노인·장애인),2025-07-01
205,2025-07-01,관악구,서울특별시 관악구 봉천동 1693-13,보호구역(어린이·노인·장애인),2025-07-01
206,2025-07-01,강서구,서울특별시 강서구 등촌동 666-15,횡단보도 주변(3m),2025-07-01
207,2025-07-01,강서구,서울특별시 강서구 등촌동 630-6,보도와 차도가 구분된 도로의 차도,2025-07-01
208,2025-07-01,송파구,서울특별시 송파구 가락동 99-10,보도와 차도가 구분된 도로의 차도,2025-07-01
209,2025-07-01,관악구,서울특별시 관악구 신림동 494,상기 사항 외 보도,2025-07-01
210,2025-07-01,강서구,서울특별시 강서구 화곡동 1109-1,보도와 차도가 구분된 도로의 차도,2025-07-01
211,2025-07-01,관악구,서울특별시 관악구 신림동 94-33,횡단보도 주변(3m),2025-07-01
212,2025-07-01,강서구,서울특별시 강서구 화곡동 1159,버스정류소 및 택시승강장 주변(5m 이내),2025-07-01
213,2025-07-01,관악구,서울특별시 관악구 신림동 94-33,교통섬 내부,2025-07-01
214,2025-07-01,강서구,서울특별시 강서구 화곡동 1159-1,버스정류소 및 택시승강장 주변(5m 이내),2025-07-01
215,2025-07-01,서대문구,서울특별시 서대문구 연희동 701,횡단보도 주변(3m),2025-07-01
216,2025-07-01,송파구,서울특별시 송파구 방이동 162,횡단보도 주변(3m),2025-07-01
217,2025-07-01,관악구,서울특별시 관악구 신림동 1676-10,상기 사항 외 보도,2025-07-01
218,2025-07-01,강서구,서울특별시 강서구 화곡동 1159-7,횡단보도 주변(3m),2025-07-01
219,2025-07-01,서대문구,서울특별시 서대문구 연희동 78-31,횡단보도 주변(3m),2025-07-01
220,2025-07-01,서대문구,서울특별시 서대문구 연희동 78-31,횡단보도 주변(3m),2025-07-01
221,2025-07-01,강서구,서울특별시 강서구 화곡동 77-10,보도와 차도가 구분된 도로의 차도,2025-07-01
222,2025-07-01,강동구,서울특별시 강동구 성내동 575,보도와 차도가 구분된 도로의 차도,2025-07-01
223,2025-07-01,강서구,서울특별시 강서구 화곡동 1159-5,보도와 차도가 구분된 도로의 차도,2025-07-01
224,2025-07-01,송파구,서울특별시 송파구 문정동 90-1,보호구역(어린이·노인·장애인),2025-07-01
225,2025-07-01,송파구,서울특별시 송파구 문정동 90-2,보호구역(어린이·노인·장애인),2025-07-01
226,2025-07-01,송파구,서울특별시 송파구 문정동 38-3,상기 사항 외 보도,2025-07-01
227,2025-07-01,송파구,서울특별시 송파구 송파동 61,자전거 도로,2025-07-01
228,2025-07-01,송파구,서울특별시 송파구 송파동 61,자전거 도로,2025-07-01
229,2025-07-01,은평구,서울특별시 은평구 응암동 403-46,보도와 차도가 구분된 도로의 차도,2025-07-01
230,2025-07-01,서초구,서울특별시 서초구 서초동 1376-7,상기 사항 외 보도,2025-07-01
231,2025-07-01,서초구,서울특별시 서초구 서초동 1376-6,상기 사항 외 보도,2025-07-01
232,2025-07-01,서초구,서울특별시 서초구 서초동 1376-4,상기 사항 외 보도,2025-07-01
233,2025-07-01,서초구,서울특별시 서초구 서초동 1376-3,상기 사항 외 보도,2025-07-01
234,2025-07-01,은평구,서울특별시 은평구 응암동 124-51,보도와 차도가 구분된 도로의 차도,2025-07-01
235,2025-07-01,송파구,서울특별시 송파구 방이동 45,자전거 도로,2025-07-01
236,2025-07-01,은평구,서울특별시 은평구 응암동 126-5,상기 사항 외 보도,2025-07-01
237,2025-07-01,송파구,서울특별시 송파구 가락동 99-7,보도와 차도가 구분된 도로의 차도,2025-07-01
238,2025-07-01,송파구,서울특별시 송파구 가락동 99-7,보도와 차도가 구분된 도로의 차도,2025-07-01
239,2025-07-01,송파구,서울특별시 송파구 방이동 52,자전거 도로,2025-07-01
240,2025-07-01,송파구,서울특별시 송파구 가락동 67,보도와 차도가 구분된 도로의 차도,2025-07-01
241,2025-07-01,송파구,서울특별시 송파구 가락동 69,보도와 차도가 구분된 도로의 차도,2025-07-01
242,2025-07-01,서초구,서울특별시 서초구 서초동 1381,상기 사항 외 보도,2025-07-01
243,2025-07-01,송파구,서울특별시 송파구 방이동 94,보도와 차도가 구분된 도로의 차도,2025-07-01
244,2025-07-01,송파구,서울특별시 송파구 방이동 96-5,횡단보도 주변(3m),2025-07-01
245,2025-07-01,서초구,서울특별시 서초구 서초동 1407,상기 사항 외 보도,2025-07-01
246,2025-07-01,송파구,서울특별시 송파구 송파동 62,횡단보도 주변(3m),2025-07-01
247,2025-07-01,송파구,서울특별시 송파구 문정동 619-1,보도와 차도가 구분된 도로의 차도,2025-07-01
248,2025-07-01,서대문구,서울특별시 서대문구 홍은동 202-5,보도와 차도가 구분된 도로의 차도,2025-07-01
249,2025-07-01,서초구,서울특별시 서초구 양재동 97-11,보도와 차도가 구분된 도로의 차도,2025-07-01
250,2025-07-01,서초구,서울특별시 서초구 양재동 99-5,상기 사항 외 보도,2025-07-01
251,2025-07-01,서초구,서울특별시 서초구 양재동 261-23,상기 사항 외 보도,2025-07-01
252,2025-07-01,서초구,서울특별시 서초구 양재동 310-17,점자블록 또는 교통약자 엘리베이터,2025-07-01
253,2025-07-01,서초구,서울특별시 서초구 양재동 313-12,보도와 차도가 구분된 도로의 차도,2025-07-01
254,2025-07-01,서초구,서울특별시 서초구 양재동 316-1,자전거 도로,2025-07-01
255,2025-07-01,서초구,서울특별시 서초구 양재동 369-3,보도와 차도가 구분된 도로의 차도,2025-07-01
256,2025-07-01,서초구,서울특별시 서초구 양재동 330-12,횡단보도 주변(3m),2025-07-01
257,2025-07-01,서초구,서울특별시 서초구 양재동 390-1,보도와 차도가 구분된 도로의 차도,2025-07-01
258,2025-07-02,은평구,서울특별시 은평구 증산동 199-10,상기 사항 외 보도,2025-07-03
259,2025-07-02,영등포구,서울특별시 영등포구 문래동2가 37-1,상기 사항 외 보도,2025-07-02
260,2025-07-02,영등포구,서울특별시 영등포구 문래동2가 35,상기 사항 외 보도,2025-07-02
261,2025-07-02,서초구,서울특별시 서초구 양재동 241,횡단보도 주변(3m),2025-07-02
262,2025-07-02,서초구,서울특별시 서초구 양재동 237,자전거 도로,2025-07-02
