주소_clean,roadAddr,lat,lon
서울특별시 강동구 암사동 418-7,,37.5524271,127.141276
서울특별시 강동구 암사동 419,"서울특별시 강동구 암사19길 25 (암사동, 암사동한솔아파트)",37.5520752,127.140302
서울특별시 서대문구 홍제동 9-72,,37.5929088,126.9509714
서울특별시 서대문구 홍제동 8-173,,37.5930589,126.9506757
서울특별시 강동구 천호동 406-2,서울특별시 강동구 천호대로157길 53-5 (천호동),37.54041429999999,127.1277934
서울특별시 동작구 상도동 56-117,,37.4999409,126.9531242
서울특별시 은평구 구산동 25-29,,37.60781679999999,126.9108013
서울특별시 영등포구 도림동 255-2,,37.5045976,126.8987123
서울특별시 영등포구 대림동 834-8,,37.4930204,126.9013937
서울특별시 구로구 구로동 642-108,서울특별시 구로구 구일로 110 (구로동),37.4950571,126.8720069
서울특별시 서초구 서초동 1748-51,,37.4791416,127.0100217
서울특별시 서초구 서초동 1327-36,,37.4951403,127.0276038
서울특별시 구로구 구로동 703-4,,37.48564700000001,126.8748739
서울특별시 강남구 삼성동 172-90,,37.50757160000001,127.0540178
서울특별시 강남구 삼성동 143-18,,37.5069355,127.0535176
서울특별시 서초구 서초동 1329-4,서울특별시 서초구 강남대로 349 (서초동),37.4939326,127.0290045
서울특별시 서초구 서초동 1329-8,서울특별시 서초구 강남대로 341 (서초동),37.4932491,127.0293309
서울특별시 서초구 서초동 1325-1,서울특별시 서초구 서운로 115 (서초동),37.4937584,127.0247313
서울특별시 동작구 본동 126-87,,37.5122292,126.9542161
서울특별시 강동구 암사동 400,서울특별시 강동구 고덕로27길 28 (암사동),37.555839,127.1380528
서울특별시 강남구 청담동 97-4,서울특별시 강남구 도산대로 447 (청담동),37.5242849,127.0450502
서울특별시 영등포구 양평동5가 104-1,,37.5400375,126.8943253
서울특별시 영등포구 양평동5가 84-2,,37.5400775,126.8911051
서울특별시 영등포구 양평동3가 48,서울특별시 영등포구 선유로 146 (양평동3가),37.5290356,126.8910476
서울특별시 영등포구 양평동3가 20-1,,37.5257776,126.8867429
서울특별시 영등포구 문래동3가 77-6,,37.5171441,126.8895037
서울특별시 금천구 시흥동 1002-2,"서울특별시 금천구 시흥대로47길 43 (시흥동, 럭키아파트)",37.4482265,126.8993459
서울특별시 금천구 시흥동 1000-71,,37.4534068,126.9010086
서울특별시 금천구 독산동 1081-20,,37.462931,126.9039106
서울특별시 영등포구 도림동 246-23,서울특별시 영등포구 도림로 331 (도림동),37.5071008,126.9007885
서울특별시 구로구 구로동 236-2,,37.481867,126.8929711
서울특별시 노원구 공릉동 26-94,,37.6405275,127.1105973
서울특별시 마포구 서교동 487,"서울특별시 마포구 월드컵북로5나길 18 (서교동, 서교동 대우미래사랑)",37.5570602,126.9167795
서울특별시 강남구 도곡동 542-6,서울특별시 강남구 도곡로 228 (도곡동),37.48859059999999,127.0452757
서울특별시 마포구 서교동 460-19,서울특별시 마포구 월드컵북로5길 51 (서교동),37.5560747,126.9162562
서울특별시 노원구 공릉동 25-64,,37.6357454,127.1056593
서울특별시 서초구 양재동 16-13,서울특별시 서초구 바우뫼로37길 18 (양재동),37.4796749,127.0396597
서울특별시 노원구 공릉동 26-35,,37.6358224,127.1062206
서울특별시 마포구 합정동 427-2,서울특별시 마포구 양화로3길 94 (합정동),37.5532843,126.9110812
서울특별시 서초구 양재동 2-41,서울특별시 서초구 남부순환로 2656 (양재동),37.48508289999999,127.0410081
서울특별시 강남구 도곡동 552-7,서울특별시 강남구 도곡로 148 (도곡동),37.4917248,127.0459398
서울특별시 구로구 구로동 127-40,,37.4830004,126.8992405
서울특별시 송파구 거여동 293-1,서울특별시 송파구 양산로 12 (거여동),37.4899192,127.1436229
서울특별시 마포구 신수동 9-1,서울특별시 마포구 독막로 180-1 (구수동),37.5475127,126.937349
서울특별시 동작구 사당동 708-1110,,37.4893322,126.964424
서울특별시 서초구 양재동 8,서울특별시 서초구 강남대로34길 43 (양재동),37.4838061,127.0382278
서울특별시 서초구 양재동 11-89,,37.4840939,127.0374967
서울특별시 서초구 양재동 1-6,서울특별시 서초구 남부순환로 2622-2 (양재동),37.4845182,127.0376934
서울특별시 마포구 대흥동 38-16,,37.5505421,126.9440682
서울특별시 노원구 하계동 274-3,,37.6341693,127.0721462
서울특별시 강남구 역삼동 787-10,서울특별시 강남구 도곡로 225 (역삼동),37.4937529,127.0431278
서울특별시 강남구 역삼동 786-18,서울특별시 강남구 도곡로 237 (역삼동),37.4938553,127.0445069
서울특별시 마포구 공덕동 464,"서울특별시 마포구 마포대로11길 50 (공덕동, 래미안공덕4차아파트)",37.5501465,126.9512018
서울특별시 마포구 공덕동 134-25,,37.5495916,126.9540093
서울특별시 강남구 역삼동 765-25,서울특별시 강남구 도곡로 323 (역삼동),37.4960774,127.0513435
서울특별시 강남구 역삼동 765-26,서울특별시 강남구 도곡로 325 (역삼동),37.4961785,127.0515117
서울특별시 영등포구 문래동3가 73,서울특별시 영등포구 문래로 110 (문래동3가),37.5189081,126.8940305
서울특별시 마포구 서교동 440-17,서울특별시 마포구 월드컵로 92 (서교동),37.55378109999999,126.9186768
서울특별시 양천구 신정동 985-9,서울특별시 양천구 목동로17길 34 (신정동),37.5243421,126.8601588
서울특별시 관악구 봉천동 1693-5,,37.4794893,126.940099
서울특별시 관악구 봉천동 1693-4,,37.480225,126.9401496
서울특별시 관악구 봉천동 1703-2,,37.4904378,126.9548737
서울특별시 관악구 신림동 409-2,,37.4769621,126.9324089
서울특별시 관악구 봉천동 41-893,,37.4869454,126.9522488
서울특별시 마포구 공덕동 467,"서울특별시 마포구 마포대로 109 (공덕동, 롯데캐슬 프레지던트)",37.544931,126.9505963
서울특별시 마포구 염리동 169-12,서울특별시 마포구 백범로28길 17 (염리동),37.5447052,126.9473293
서울특별시 동작구 신대방동 345-6,서울특별시 동작구 보라매로 95-2 (신대방동),37.4979172,126.9280455
서울특별시 마포구 신수동 91-621,,37.5473696,126.9354617
서울특별시 강서구 가양동 1491,서울특별시 강서구 허준로 227 (가양동),37.5603148,126.8637788
서울특별시 금천구 가산동 234-41,서울특별시 금천구 가산로5길 15 (가산동),37.4734341,126.8938643
서울특별시 마포구 상암동 1612,서울특별시 마포구 월드컵북로 366 (상암동),37.5777306,126.8921152
서울특별시 노원구 중계동 514-6,서울특별시 노원구 덕릉로 553 (중계동),37.6510125,127.0799977
서울특별시 강서구 가양동 1484-2,,37.5610004,126.8596157
서울특별시 마포구 염리동 169,서울특별시 마포구 백범로28길 17 (염리동),37.5447052,126.9473293
서울특별시 동작구 상도동 450,"서울특별시 동작구 등용로 37 (상도동, 상도래미안1차아파트)",37.5054096,126.9345988
서울특별시 마포구 상암동 37-26,,37.5765419,126.8935612
서울특별시 강서구 가양동 1485-4,,37.5611833,126.8635388
서울특별시 도봉구 방학동 720-1,"서울특별시 도봉구 마들로 616 (방학동, 대상타운현대아파트)",37.6650769,127.0481468
서울특별시 도봉구 방학동 726-119,,37.6638811,127.0467643
서울특별시 도봉구 창동 1-14,,37.6590212,127.049972
서울특별시 도봉구 창동 1-12,,37.6549589,127.0503549
서울특별시 송파구 오금동 165,"서울특별시 송파구 오금로 407 (오금동, 상아아파트)",37.5059732,127.1337051
서울특별시 송파구 오금동 162-1,,37.49847949999999,127.1371437
서울특별시 노원구 하계동 273-5,서울특별시 노원구 동일로 지하1196 (하계동),37.6376443,127.0725093
서울특별시 노원구 중계동 360-2,서울특별시 노원구 중계로 225 (중계동),37.6498272,127.0743318
서울특별시 마포구 창전동 6-169,서울특별시 마포구 와우산로26길 12 (창전동),37.5526785,126.9261995
서울특별시 마포구 상암동 1254,,37.5781061,126.8968887
서울특별시 양천구 목동 927-6,서울특별시 양천구 목동로 170 (목동),37.5238233,126.8660219
서울특별시 노원구 중계동 370,서울특별시 노원구 덕릉로 676-2 (중계동),37.6533924,127.0732963
서울특별시 관악구 봉천동 16-2,,37.4866997,126.9593024
서울특별시 은평구 응암동 74-6,서울특별시 은평구 은평로 204 (응암동),37.6010969,126.9303537
서울특별시 은평구 응암동 769,"서울특별시 은평구 은평로 220 (응암동, 녹번역e편한세상캐슬)",37.5992761,126.9320514
서울특별시 강동구 둔촌동 599-2,,37.5317819,127.1495563
서울특별시 관악구 봉천동 975-18,,37.4834397,126.9430802
서울특별시 강서구 마곡동 738-6,,37.5684686,126.8244421
서울특별시 마포구 창전동 402-102,,37.5475699,126.929326
서울특별시 강서구 마곡동 760-3,서울특별시 강서구 마곡중앙5로 지하2 (마곡동),37.5670522,126.8232263
서울특별시 동작구 노량진동 329-9,,37.5064781,126.9474768
서울특별시 마포구 망원동 418-1,서울특별시 마포구 망원로 24 (망원동),37.5560891,126.899627
서울특별시 강동구 암사동 527-1,,37.5543322,127.1279633
서울특별시 관악구 봉천동 963-12,서울특별시 관악구 은천로 3-7 (봉천동),37.486768,126.9356555
서울특별시 용산구 효창동 255,서울특별시 용산구 임정로 26 (효창동),37.5451823,126.9602216
서울특별시 서대문구 창천동 18-54,서울특별시 서대문구 명물길 16-2 (창천동),37.55732709999999,126.9390475
서울특별시 마포구 합정동 50-12,,37.5453605,126.9179061
서울특별시 강서구 마곡동 2-13,,37.5751792,126.8374968
서울특별시 송파구 삼전동 25,,37.5016022,127.0880154
서울특별시 마포구 망원동 452-8,,37.5566287,126.8985113
서울특별시 용산구 효창동 3-328,,37.5471153,126.9609417
서울특별시 마포구 합정동 406,,37.5480467,126.9126347
서울특별시 양천구 목동 838-4,,37.5373494,126.8721698
서울특별시 마포구 망원동 454-7,"서울특별시 마포구 망원로 12 (망원동, 망원아트빌라)",37.5557291,126.8982276
서울특별시 마포구 합정동 185-9,,37.5456661,126.9121223
서울특별시 강서구 가양동 1477-2,,37.5660829,126.850001
서울특별시 서초구 양재동 391,"서울특별시 서초구 논현로5길 44 (양재동, 대양파크)",37.47130629999999,127.0477227
서울특별시 용산구 산천동 204,"서울특별시 용산구 새창로8길 157 (산천동, 한강타운)",37.535677,126.9503898
서울특별시 마포구 용강동 7-14,,37.5423545,126.9441787
서울특별시 성북구 석관동 133-42,,37.6131834,127.0653497
서울특별시 서대문구 남가좌동 383-4,,37.572754,126.9140817
서울특별시 서대문구 남가좌동 382,서울특별시 서대문구 가재울미래로 11 (남가좌동),37.5705223,126.9173252
서울특별시 은평구 응암동 96-2,서울특별시 은평구 은평로 170 (응암동),37.6012086,126.9269039
서울특별시 서대문구 창천동 72-57,서울특별시 서대문구 신촌로 75-2 (창천동),37.5592899,126.9345871
서울특별시 은평구 응암동 84-8,서울특별시 은평구 은평로 171 (응암동),37.6015836,126.9264643
서울특별시 마포구 현석동 6-3,,37.5434859,126.9341991
서울특별시 은평구 응암동 84-7,서울특별시 은평구 은평로 173 (응암동),37.6016089,126.9268324
서울특별시 강서구 염창동 284-12,,37.5555802,126.8652706
서울특별시 마포구 신정동 145-7,서울특별시 마포구 창전로 10 (신정동),37.5430171,126.9304632
서울특별시 강서구 염창동 284-18,,37.5541166,126.8675198
서울특별시 관악구 봉천동 766-5,서울특별시 관악구 봉천로21길 108 (봉천동),37.4919819,126.9345212
서울특별시 강서구 등촌동 666-58,,37.5561777,126.8641019
서울특별시 강서구 등촌동 666-12,,37.5589418,126.8575878
서울특별시 강서구 화곡동 102-1,,37.5396338,126.846658
서울특별시 강서구 등촌동 666-33,,37.5576573,126.856286
서울특별시 강서구 화곡동 409-97,서울특별시 강서구 초록마을로32길 42 (화곡동),37.5384027,126.8473042
서울특별시 서초구 서초동 1358-2,서울특별시 서초구 강남대로41길 22-8 (서초동),37.48734,127.0312292
서울특별시 강동구 성내동 119-2,,37.5330173,127.1229209
서울특별시 강서구 화곡동 664-27,,37.5369789,126.8497556
서울특별시 송파구 오금동 7-2,,37.5079321,127.1315959
서울특별시 송파구 오금동 21-1,,37.5089933,127.1292543
서울특별시 송파구 문정동 639-2,,37.4855846,127.1225635
서울특별시 서초구 서초동 1636-4,서울특별시 서초구 서초대로64길 31 (서초동),37.494725,127.0210069
서울특별시 구로구 온수동 23-23,,37.4921975,126.8221252
서울특별시 영등포구 양평동2가 23-2,서울특별시 영등포구 영등포로6길 26 (양평동2가),37.5225771,126.8818858
서울특별시 성북구 장위동 288,,37.6129921,127.0602052
서울특별시 서초구 서초동 1321-40,,37.4969134,127.0247785
서울특별시 서초구 서초동 1321,서울특별시 서초구 강남대로55길 24 (서초동),37.4956618,127.0255981
서울특별시 서초구 서초동 1326-17,"서울특별시 서초구 서초대로74길 30 (서초동, 우성아파트)",37.491515,127.030705
서울특별시 서초구 서초동 1399-1,,37.4935127,127.0240806
서울특별시 영등포구 당산동5가 11-40,,37.5314735,126.9015063
서울특별시 영등포구 영등포동8가 68-1,,37.5278073,126.9055446
서울특별시 서초구 우면동 714,,37.4637568,127.0241216
서울특별시 서초구 우면동 산23-5,,37.46623940000001,127.0267046
서울특별시 서초구 우면동 678,서울특별시 서초구 성촌길 56 (우면동),37.4665057,127.0228961
서울특별시 서초구 우면동 635-8,,37.4669631,127.0206523
서울특별시 서초구 우면동 702,,37.463741,127.0212664
서울특별시 동작구 신대방동 459-5,,37.489491,126.9163561
서울특별시 동작구 신대방동 395-62,"서울특별시 동작구 보라매로5길 23 (신대방동, 삼성보라매옴니타워)",37.4925577,126.9232937
서울특별시 강남구 삼성동 172-66,서울특별시 강남구 테헤란로 지하340 (삼성동),37.508861,127.063149
서울특별시 강남구 삼성동 172-92,,37.50781449999999,127.0578572
서울특별시 강남구 삼성동 158-16,서울특별시 강남구 테헤란로 509 (삼성동),37.5078158,127.0581852
서울특별시 강남구 삼성동 159,서울특별시 강남구 봉은사로 524 (삼성동),37.5125207,127.0588194
서울특별시 강남구 삼성동 145-3,서울특별시 강남구 봉은사로 506 (삼성동),37.5129401,127.0542831
서울특별시 강남구 삼성동 145-2,서울특별시 강남구 봉은사로 504 (삼성동),37.5129121,127.0541264
서울특별시 강남구 삼성동 145-1,서울특별시 강남구 봉은사로 502 (삼성동),37.5128028,127.0537382
서울특별시 강남구 삼성동 111-86,,37.5136279,127.0566588
서울특별시 강동구 암사동 421-105,,37.5507028,127.1406233
서울특별시 양천구 신정동 281-1,서울특별시 양천구 신목로5길 13 (신정동),37.5176761,126.8725432
서울특별시 영등포구 영등포동2가 11-12,,37.5186974,126.9142288
서울특별시 은평구 대조동 240,서울특별시 은평구 불광로 20 (대조동),37.609721,126.9290038
서울특별시 중랑구 묵동 35-12,,37.6182149,127.0833611
서울특별시 영등포구 문래동3가 94,"서울특별시 영등포구 문래로 82 (문래동3가, 문래힐스테이트)",37.51886,126.889331
서울특별시 영등포구 양평동1가 19,,37.5220542,126.8886809
서울특별시 양천구 목동 918-2,,37.5301909,126.8757951
서울특별시 동작구 신대방동 706,"서울특별시 동작구 보라매로5길 5 (신대방동, 보라매우성아파트)",37.4923508,126.9251609
서울특별시 관악구 신림동 1429-1,서울특별시 관악구 신림로 391 (신림동),37.4890507,126.9278288
서울특별시 구로구 구로동 528-5,,37.4991463,126.8869226
서울특별시 양천구 목동 650-10,,37.5461268,126.8627104
서울특별시 구로구 구로동 705-53,서울특별시 구로구 가마산로 172-3 (구로동),37.4911048,126.8820584
서울특별시 동작구 대방동 17-53,서울특별시 동작구 여의대방로36길 104 (대방동),37.5085398,126.9317979
서울특별시 금천구 독산동 286-9,서울특별시 금천구 시흥대로 410 (독산동),37.4700693,126.8985224
서울특별시 양천구 신정동 326,"서울특별시 양천구 목동동로 50 (신정동, 목동신시가지아파트12단지)",37.5132098,126.8603801
서울특별시 동작구 대방동 502,서울특별시 동작구 노량진로 40 (대방동),37.5126942,126.930775
서울특별시 금천구 독산동 997-32,,37.4724341,126.906156
서울특별시 송파구 거여동 657-52,,37.4857181,127.1413526
서울특별시 영등포구 양평동1가 271,"서울특별시 영등포구 선유서로24길 6 (양평동1가, 영등포 중흥 S-CLASS)",37.5210308,126.8907656
서울특별시 영등포구 양평동3가 29-3,,37.5259935,126.8842498
서울특별시 구로구 구로동 851-1,,37.4811536,126.8922333
서울특별시 강남구 삼성동 159-6,서울특별시 강남구 테헤란로87길 22 (삼성동),37.5095909,127.0592738
서울특별시 송파구 거여동 657-11,,37.487103,127.148721
서울특별시 강서구 가양동 448-18,,37.5615836,126.8556445
서울특별시 양천구 신월동 808,,37.5303282,126.8320478
서울특별시 구로구 구로동 222-31,서울특별시 구로구 디지털로26길 123 (구로동),37.4830683,126.8977557
서울특별시 강남구 삼성동 153-29,서울특별시 강남구 테헤란로87길 57 (삼성동),37.5112895,127.0571997
서울특별시 관악구 신림동 538,서울특별시 관악구 난곡로 317 (신림동),37.4823157,126.9142298
서울특별시 금천구 시흥동 1027,"서울특별시 금천구 시흥대로 165 (시흥동, 남서울힐스테이트)",37.447804,126.9012343
서울특별시 송파구 장지동 917-6,,37.4760052,127.1438573
서울특별시 강남구 삼성동 147-16,서울특별시 강남구 봉은사로86길 14 (삼성동),37.5124971,127.0562596
서울특별시 동작구 상도동 512-16,,37.4947457,126.9557681
서울특별시 구로구 구로동 197-57,,37.4856259,126.892871
서울특별시 강서구 내발산동 674-3,서울특별시 강서구 강서로48길 47 (내발산동),37.5476492,126.8324857
서울특별시 도봉구 방학동 726-4,,37.6703462,127.0399153
서울특별시 구로구 구로동 182-8,,37.4853951,126.8971275
서울특별시 용산구 도원동 27,,37.53975980000001,126.9571909
서울특별시 서대문구 북가좌동 80-5,,37.5782034,126.9128147
서울특별시 영등포구 영등포동4가 442-2,,37.516102,126.9029632
서울특별시 영등포구 영등포동5가 140-2,,37.5221955,126.9075767
서울특별시 마포구 서교동 354-22,서울특별시 마포구 양화로 136 (서교동),37.5548602,126.921691
서울특별시 금천구 가산동 147-36,,37.4772991,126.8949136
서울특별시 영등포구 영등포동7가 62-1,,37.525556,126.9044205
서울특별시 강서구 등촌동 628-3,서울특별시 강서구 화곡로 418 (등촌동),37.5603668,126.8551854
서울특별시 강서구 등촌동 666-1,,37.5600398,126.8547164
서울특별시 마포구 합정동 377-16,,37.5462433,126.9119559
서울특별시 도봉구 방학동 718-32,,37.6686152,127.0450903
서울특별시 관악구 봉천동 927-8,서울특별시 관악구 남부순환로 1728 (봉천동),37.4821112,126.942031
서울특별시 금천구 가산동 153-1,서울특별시 금천구 가산로 111 (가산동),37.4756055,126.8929049
서울특별시 강서구 등촌동 666-9,,37.558622,126.8540454
서울특별시 강서구 마곡동 222-30,,37.5730582,126.8243872
서울특별시 도봉구 방학동 720-33,서울특별시 도봉구 마들로 650 (방학동),37.6680262,127.0470738
서울특별시 강서구 등촌동 642,"서울특별시 강서구 공항대로53가길 49 (등촌동, 신도그랑피아오피스텔)",37.5556173,126.858787
서울특별시 도봉구 창동 355,,37.6483615,127.0433827
서울특별시 강서구 마곡동 1423,,37.5706297,126.8298909
서울특별시 금천구 독산동 335-17,,37.4717895,126.8896848
서울특별시 강서구 마곡동 731-248,,37.5706297,126.8298909
서울특별시 관악구 봉천동 100-13,서울특별시 관악구 행운5길 38-4 (봉천동),37.4824785,126.9585822
서울특별시 마포구 동교동 192-47,서울특별시 마포구 와우산로37길 35 (동교동),37.5595278,126.9247949
서울특별시 관악구 봉천동 1728,서울특별시 관악구 행운10길 15 (봉천동),37.4827853,126.9613733
서울특별시 마포구 상수동 86-51,,37.5496109,126.9230569
서울특별시 금천구 독산동 147-40,,37.4738305,126.8955901
서울특별시 노원구 상계동 135-102,"서울특별시 노원구 한글비석로24가길 72-10 (상계동, 동방빌라)",37.6643888,127.06915
서울특별시 강서구 방화동 534-2,,37.5725947,126.8065934
서울특별시 노원구 상계동 995-1,,37.673563,127.0598032
서울특별시 은평구 증산동 239-7,,37.5777702,126.9026699
서울특별시 강서구 마곡동 55-3,,37.5728435,126.8280741
서울특별시 관악구 봉천동 978-8,,37.48293,126.9428265
서울특별시 관악구 봉천동 1732-5,,37.4791872,126.9443171
서울특별시 동작구 신대방동 347-31,서울특별시 동작구 여의대방로24길 140 (신대방동),37.4989741,126.9278014
서울특별시 마포구 서교동 395-23,서울특별시 마포구 독막로7길 45 (서교동),37.54984,126.9195845
서울특별시 서초구 양재동 280-7,서울특별시 서초구 동산로19길 46 (양재동),37.4746438,127.0460564
서울특별시 서초구 양재동 285-4,,37.474083,127.0470707
서울특별시 송파구 송파동 4-1,,37.501392,127.1122303
서울특별시 서초구 양재동 298-16,,37.4727649,127.0460179
서울특별시 송파구 방이동 220-1,,37.5096704,127.120599
서울특별시 서초구 양재동 390-9,,37.4704181,127.0477245
서울특별시 강동구 둔촌동 170-1,서울특별시 강동구 양재대로 1340 (둔촌동),37.527657,127.136231
서울특별시 마포구 서교동 348-82,,37.5566322,126.9272669
서울특별시 마포구 동교동 190-25,서울특별시 마포구 와우산로37길 35 (동교동),37.5595278,126.9247949
서울특별시 송파구 거여동 263-16,,37.4900032,127.1487061
서울특별시 강서구 화곡동 662-6,,37.5311795,126.8470764
서울특별시 마포구 서교동 414,,37.5496176,126.9215958
서울특별시 관악구 신림동 1676-14,,37.4818249,126.904906
서울특별시 강서구 화곡동 665-26,,37.5309822,126.8512869
서울특별시 강동구 고덕동 99-5,,37.5653991,127.1614563
서울특별시 강동구 고덕동 344-4,,37.5656968,127.1603033
서울특별시 송파구 송파동 166-1,,37.5025853,127.1211921
서울특별시 송파구 거여동 697-8,,37.4897279,127.1449912
서울특별시 서초구 반포동 749-13,,37.5083334,127.0188137
서울특별시 서초구 반포동 749-17,,37.5099778,127.0204814
서울특별시 서초구 반포동 735-30,서울특별시 서초구 강남대로83길 24 (반포동),37.5061538,127.0220678
서울특별시 서초구 반포동 749-61,,37.5050447,127.0232543
서울특별시 영등포구 영등포동6가 10-1,,37.5222942,126.9046675
서울특별시 영등포구 대림동 1050-17,서울특별시 영등포구 도림로 132-2 (대림동),37.4954266,126.9001326
서울특별시 영등포구 양평동3가 9-1,,37.5254949,126.8912764
서울특별시 영등포구 대림동 736-2,,37.4958544,126.8985074
서울특별시 서초구 서초동 1355,서울특별시 서초구 서운로 7 (서초동),37.4847001,127.0294256
서울특별시 영등포구 도림동 224-6,,37.50912599999999,126.8959618
서울특별시 구로구 구로동 125-90,,37.4912657,126.8942717
서울특별시 구로구 구로동 753-3,,37.490594,126.8819125
서울특별시 서초구 서초동 1745-25,,37.4859637,127.0247765
서울특별시 서초구 서초동 1436-12,,37.48421760000001,127.0228943
서울특별시 서초구 서초동 1436-8,서울특별시 서초구 남부순환로339길 38 (서초동),37.484788,127.0226053
서울특별시 서초구 서초동 1434-10,서울특별시 서초구 남부순환로337가길 43-9 (서초동),37.48408860000001,127.0232971
서울특별시 서초구 서초동 1434-7,서울특별시 서초구 남부순환로337가길 43-8 (서초동),37.4843076,127.0234196
서울특별시 서초구 서초동 1745-17,,37.48346859999999,127.0217564
서울특별시 서초구 서초동 1424-2,서울특별시 서초구 남부순환로 2477 (서초동),37.4832268,127.0211785
서울특별시 서초구 서초동 1421-1,서울특별시 서초구 남부순환로337가길 40 (서초동),37.4838108,127.0239159
서울특별시 서대문구 연희동 136-8,서울특별시 서대문구 연희로 100 (연희동),37.5668481,126.9312115
서울특별시 강남구 청담동 92-2,서울특별시 강남구 도산대로 431 (청담동),37.5239901,127.0430484
서울특별시 영등포구 대림동 717,"서울특별시 영등포구 대림로29길 13 (대림동, 대림동 쌍용 플래티넘-S)",37.4952953,126.8980757
서울특별시 서대문구 연희동 334-45,,37.56315439999999,126.9303223
서울특별시 강남구 역삼동 800-24,,37.5047136,127.0314862
서울특별시 강남구 역삼동 624-12,서울특별시 강남구 테헤란로19길 73 (역삼동),37.5043674,127.0314625
서울특별시 영등포구 대림동 812-50,,37.493528,126.8967261
서울특별시 강동구 암사동 377-3,,37.5573023,127.1388601
서울특별시 영등포구 대림동 863-1,,37.4925947,126.9034653
서울특별시 강남구 역삼동 612-8,서울특별시 강남구 봉은사로24길 38 (역삼동),37.5045052,127.031723
서울특별시 강남구 역삼동 625,서울특별시 강남구 논현로99길 34 (역삼동),37.5032759,127.0325233
서울특별시 영등포구 신길동 4785,,37.4954609,126.9114375
서울특별시 강남구 역삼동 604-11,서울특별시 강남구 봉은사로 150 (역삼동),37.5061222,127.0311805
서울특별시 강남구 역삼동 800-10,,37.505742,127.0314993
서울특별시 강남구 역삼동 800-13,,37.5059297,127.033308
서울특별시 영등포구 신길동 263-76,,37.5036827,126.9034573
서울특별시 동작구 신대방동 375-32,,37.4976434,126.9201512
서울특별시 금천구 가산동 60-15,서울특별시 금천구 벚꽃로 286 (가산동),37.480368,126.8841765
서울특별시 영등포구 도림동 184-32,,37.5089066,126.8968777
서울특별시 영등포구 도림동 184-23,,37.5087735,126.8967341
서울특별시 금천구 독산동 300-1,서울특별시 금천구 두산로 54 (독산동),37.4700848,126.8938701
서울특별시 금천구 독산동 300-22,,37.4697689,126.8936653
서울특별시 구로구 구로동 181-23,,37.4864189,126.8967855
서울특별시 구로구 구로동 184-1,서울특별시 구로구 디지털로33길 12 (구로동),37.4864777,126.8961007
서울특별시 영등포구 문래동6가 1-4,,37.5175448,126.8886694
서울특별시 구로구 구로동 1262,"서울특별시 구로구 구로중앙로 229 (구로동, 월드아파트)",37.50539699999999,126.876716
서울특별시 영등포구 문래동6가 19,서울특별시 영등포구 선유로9길 10 (문래동6가),37.5208,126.8890229
서울특별시 양천구 신정동 1065,,37.5266024,126.8613734
서울특별시 동작구 상도동 345-13,,37.5005876,126.9332646
서울특별시 양천구 신정동 1072,,37.5279081,126.8640411
서울특별시 강남구 삼성동 172-41,,37.5113744,127.0650285
서울특별시 강남구 삼성동 167,서울특별시 강남구 영동대로 512 (삼성동),37.51397499999999,127.0561274
서울특별시 노원구 하계동 353,"서울특별시 노원구 공릉로58길 176 (하계동, 우방아파트)",37.6375943,127.0771679
서울특별시 강남구 삼성동 170-5,서울특별시 강남구 테헤란로113길 7 (삼성동),37.5105376,127.0659125
서울특별시 마포구 공덕동 188-108,"서울특별시 마포구 마포대로11길 84 (공덕동, 현대상가)",37.5497078,126.9582906
서울특별시 구로구 구로동 222-12,서울특별시 구로구 디지털로30길 28 (구로동),37.4821146,126.8953185
서울특별시 서초구 반포동 48-1,서울특별시 서초구 고무래로10길 26 (반포동),37.5006911,127.0096776
서울특별시 강남구 삼성동 166-2,서울특별시 강남구 봉은사로114길 32 (삼성동),37.5129438,127.0653572
서울특별시 강남구 신사동 501-5,서울특별시 강남구 도산대로 113-2 (신사동),37.5200808,127.0294308
서울특별시 마포구 공덕동 478-2,,37.5441669,126.9490255
서울특별시 마포구 공덕동 476,"서울특별시 마포구 백범로 152 (공덕동, 공덕파크자이)",37.5451941,126.9471063
서울특별시 강남구 삼성동 164-6,서울특별시 강남구 봉은사로114길 30 (삼성동),37.5131705,127.0653941
서울특별시 동작구 상도동 900-5,,37.5061066,126.93704
서울특별시 강남구 신사동 630-19,서울특별시 강남구 도산대로 307 (신사동),37.5223424,127.0348808
서울특별시 마포구 서교동 450-4,,37.5572911,126.9171847
서울특별시 동작구 동작동 102-25,"서울특별시 동작구 동작대로43길 31 (동작동, 강남그린주택)",37.4968489,126.9807212
서울특별시 강남구 신사동 630-30,서울특별시 강남구 도산대로 311 (신사동),37.522433,127.0353392
서울특별시 금천구 독산동 1160-4,,37.4642279,126.8923113
서울특별시 마포구 상수동 403,,37.5460893,126.9244686
서울특별시 강남구 도곡동 462-3,,37.4863329,127.0459047
서울특별시 강남구 신사동 651-23,서울특별시 강남구 도산대로 317 (신사동),37.5226388,127.0362752
서울특별시 동작구 대방동 501-1,서울특별시 동작구 여의대방로44길 22 (대방동),37.5092617,126.934879
서울특별시 강남구 삼성동 161-6,서울특별시 강남구 봉은사로 620 (삼성동),37.5144488,127.0632625
서울특별시 금천구 독산동 1001-14,서울특별시 금천구 벚꽃로 130 (독산동),37.466804,126.8896027
서울특별시 마포구 서교동 458-12,,37.5566003,126.9145492
