주소_clean,roadAddr,lat,lon
서울특별시 강남구 역삼동 800-60,,37.4996005,127.0307603
서울특별시 강남구 논현동 279-22,,37.5197463,127.0334383
서울특별시 서초구 잠원동 113-1,,37.5064481,127.0012034
서울특별시 구로구 구로동 409-47,서울특별시 구로구 구로동로35나길 33 (구로동),37.4930148,126.8814382
서울특별시 서초구 반포동 1-8,,37.5068246,126.9990742
서울특별시 구로구 구로동 61,서울특별시 구로구 구로동로7길 61 (가리봉동),37.486461,126.8832596
서울특별시 강서구 등촌동 14-7,서울특별시 강서구 양천로 424 (등촌동),37.5575223,126.8559611
서울특별시 강서구 염창동 284-46,,37.5504544,126.8727637
서울특별시 강남구 논현동 106-7,,37.5172803,127.0357439
서울특별시 관악구 봉천동 927-4,서울특별시 관악구 남부순환로 1732 (봉천동),37.4820451,126.9425367
서울특별시 관악구 봉천동 981-11,,37.482456,126.9399196
서울특별시 서초구 반포동 128-1,서울특별시 서초구 신반포로 지하105 (반포동),37.5054982,127.0011512
서울특별시 강서구 등촌동 675-4,,37.558879,126.8434836
서울특별시 마포구 합정동 427-3,서울특별시 마포구 월드컵로 53 (합정동),37.5451631,126.9183345
서울특별시 마포구 망원동 386-14,서울특별시 마포구 월드컵로 59 (망원동),37.5554884,126.8998606
서울특별시 마포구 망원동 378-18,서울특별시 마포구 월드컵로 57-1 (망원동),37.5565026,126.9084576
서울특별시 관악구 신림동 518-30,,37.4861391,126.9132014
서울특별시 마포구 창전동 150-16,,37.5463403,126.9321736
서울특별시 구로구 구로동 402-34,서울특별시 구로구 가마산로 167 (구로동),37.4909525,126.8813367
서울특별시 강남구 도곡동 943-7,서울특별시 강남구 도곡로 112 (도곡동),37.4928083,127.0543314
서울특별시 마포구 도화동 173,서울특별시 마포구 마포대로 63-8 (도화동),37.53790619999999,126.946387
서울특별시 강서구 마곡동 736-2,,37.5688029,126.819282
서울특별시 구로구 구로동 795-1,,37.4855653,126.8883972
서울특별시 마포구 염리동 174-18,서울특별시 마포구 큰우물로 49 (염리동),37.5426106,126.9441635
서울특별시 마포구 합정동 407,,37.5500326,126.9102073
서울특별시 구로구 구로동 222-13,서울특별시 구로구 디지털로26길 87 (구로동),37.4812809,126.8966564
서울특별시 금천구 시흥동 1001-6,,37.445159,126.9047379
서울특별시 마포구 염리동 533-6,,37.5491616,126.9472617
서울특별시 마포구 대흥동 28-42,,37.5503798,126.9452844
서울특별시 금천구 시흥동 937-26,"서울특별시 금천구 시흥대로38길 27 (시흥동, 청기와그린맨숀)",37.4450483,126.9044523
서울특별시 강남구 역삼동 718-20,서울특별시 강남구 테헤란로34길 6 (역삼동),37.501022,127.0398855
서울특별시 노원구 상계동 651,서울특별시 노원구 동일로 1527 (상계동),37.6647623,127.057385
서울특별시 금천구 시흥동 905-8,서울특별시 금천구 은행나무로 12-1 (시흥동),37.45008869999999,126.9040126
서울특별시 마포구 서교동 427,서울특별시 마포구 양화로 100-2 (서교동),37.5524171,126.91818
서울특별시 서초구 서초동 1377,,37.497001,127.024502
서울특별시 구로구 구로동 197-5,서울특별시 구로구 디지털로33길 27 (구로동),37.486108,126.8946496
서울특별시 서초구 서초동 1317-20,서울특별시 서초구 서초대로77길 3 (서초동),37.4991514,127.0261815
서울특별시 마포구 서교동 415,,37.5494274,126.918705
서울특별시 강동구 상일동 149,서울특별시 강동구 동남로 892 (상일동),37.5511028,127.1696401
서울특별시 마포구 합정동 402-1,,37.5466604,126.9178073
서울특별시 강남구 역삼동 677-25,서울특별시 강남구 테헤란로 223 (역삼동),37.5023658,127.0407171
서울특별시 서초구 서초동 1393,,37.5000705,127.0258353
서울특별시 서초구 서초동 1391,,37.5007463,127.0247987
서울특별시 동작구 대방동 406-10,서울특별시 동작구 상도로 지하76 (대방동),37.5143563,126.932638
서울특별시 노원구 상계동 1021-12,"서울특별시 노원구 동일로230길 26 (상계동, 대동아파트)",37.6713529,127.0578304
서울특별시 강남구 역삼동 676,서울특별시 강남구 테헤란로 231 (역삼동),37.5032113,127.0414917
서울특별시 노원구 상계동 991-9,,37.67173349999999,127.057409
서울특별시 노원구 상계동 652,"서울특별시 노원구 동일로227길 25 (상계동, 상계주공11단지아파트)",37.6652691,127.0555604
서울특별시 강동구 고덕동 306,,37.5564973,127.1564081
서울특별시 구로구 구로동 810-3,서울특별시 구로구 도림천로 477 (구로동),37.485363,126.9010775
서울특별시 동작구 신대방동 460-37,,37.4941979,126.9169425
서울특별시 강남구 청담동 97-7,서울특별시 강남구 도산대로 453 (청담동),37.5243997,127.0460223
서울특별시 마포구 염리동 150,서울특별시 마포구 백범로 139 (염리동),37.5473433,126.9464404
서울특별시 마포구 염리동 168-9,서울특별시 마포구 독막로 311 (염리동),37.5439937,126.9475258
서울특별시 금천구 가산동 371-80,,37.4750156,126.8786806
서울특별시 마포구 상암동 1718,,37.5751158,126.8902817
서울특별시 관악구 신림동 116-5,,37.4714239,126.9351627
서울특별시 강동구 고덕동 103-1,,37.5663523,127.1622084
서울특별시 마포구 염리동 159-14,,37.5456192,126.9459759
서울특별시 마포구 공덕동 476-1,,37.5449213,126.9474592
서울특별시 마포구 상암동 1730,서울특별시 마포구 월드컵로42길 9-1 (상암동),37.579489,126.8809456
서울특별시 서초구 반포동 50-3,서울특별시 서초구 서초중앙로31길 14-4 (반포동),37.4999292,127.0108805
서울특별시 금천구 가산동 327-4,서울특별시 금천구 가산디지털2로 40 (가산동),37.4720368,126.883068
서울특별시 관악구 신림동 1433-164,,37.4846199,126.9258003
서울특별시 마포구 상암동 1726,,37.5794905,126.8848009
서울특별시 금천구 가산동 554-2,서울특별시 금천구 가산디지털2로 43-14 (가산동),37.4724022,126.8815311
서울특별시 송파구 거여동 657-10,,37.4844691,127.1471142
서울특별시 송파구 거여동 657-9,,37.48510750000001,127.1433849
서울특별시 마포구 상암동 1731-6,,37.5773268,126.8814696
서울특별시 관악구 신림동 1467-11,,37.4896675,126.9258954
서울특별시 마포구 상수동 116,,37.5475737,126.9267921
서울특별시 마포구 상수동 398,"서울특별시 마포구 독막로20나길 21 (상수동, 래미안 밤섬 리베뉴Ⅱ)",37.5464106,126.9260721
서울특별시 관악구 봉천동 738-106,,37.4901101,126.9247606
서울특별시 서대문구 창천동 30-16,서울특별시 서대문구 신촌로 99-1 (창천동),37.5613825,126.9325797
서울특별시 관악구 신림동 606-14,,37.4753293,126.9174721
서울특별시 관악구 신림동 606-9,서울특별시 관악구 난우길 25 (신림동),37.4752212,126.9180588
서울특별시 관악구 봉천동 986-1,,37.4897455,126.9274752
서울특별시 노원구 중계동 510-5,서울특별시 노원구 노원로19길 21-2 (중계동),37.6433597,127.0860482
서울특별시 마포구 상수동 309-20,,37.546477,126.9229637
서울특별시 마포구 합정동 404,,37.5466599,126.9158705
서울특별시 노원구 중계동 361-3,서울특별시 노원구 한글비석로5길 90-2 (중계동),37.6458873,127.0740527
서울특별시 송파구 문정동 103-28,,37.4858398,127.1307213
서울특별시 마포구 망원동 397-6,,37.553118,126.9026308
서울특별시 송파구 잠실동 84,서울특별시 송파구 올림픽로 44 (잠실동),37.508561,127.0948204
서울특별시 노원구 하계동 256-23,"서울특별시 노원구 노원로16길 15 (하계동, 중계주공9단지아파트)",37.6426865,127.0737866
서울특별시 도봉구 창동 34,,37.6492373,127.0521899
서울특별시 마포구 망원동 408-5,,37.5549067,126.9030309
서울특별시 금천구 독산동 294-8,,37.4683023,126.8946265
서울특별시 용산구 청파동3가 132-64,,37.5430667,126.9623506
서울특별시 강서구 화곡동 662-5,서울특별시 강서구 강서로 지하54 (화곡동),37.5512896,126.8417531
서울특별시 마포구 망원동 394-66,서울특별시 마포구 희우정로 70 (망원동),37.5524794,126.9045736
서울특별시 동작구 상도동 201-38,,37.5013182,126.9411186
서울특별시 송파구 문정동 92-1,,37.4847392,127.1286103
서울특별시 마포구 망원동 460-5,서울특별시 마포구 동교로1길 39 (망원동),37.5532496,126.9003104
서울특별시 강서구 등촌동 666-24,,37.55729609999999,126.8532121
서울특별시 도봉구 창동 370,,37.6483684,127.0478759
서울특별시 서대문구 홍제동 334-121,,37.58808690000001,126.9366164
서울특별시 송파구 잠실동 289,서울특별시 송파구 백제고분로 지하189 (잠실동),37.5067945,127.0830482
서울특별시 마포구 망원동 452-2,,37.5563693,126.8977604
서울특별시 강서구 화곡동 1002-8,,37.5493253,126.8495032
서울특별시 금천구 가산동 149-1,서울특별시 금천구 시흥대로153길 71 (가산동),37.4765677,126.8946262
서울특별시 송파구 석촌동 14-7,서울특별시 송파구 백제고분로 275 (석촌동),37.5005476,127.1072172
서울특별시 마포구 서교동 350-3,,37.5557573,126.9283649
서울특별시 강동구 암사동 546-1,,37.5505958,127.1247938
서울특별시 도봉구 창동 826-2,,37.6553061,127.0424269
서울특별시 관악구 봉천동 975-22,,37.4837178,126.9412836
서울특별시 용산구 청암동 64-1,"서울특별시 용산구 삼개로 58 (청암동, SK 청암대)",37.5352603,126.9479733
서울특별시 강서구 화곡동 1089-26,,37.544352,126.8377031
서울특별시 관악구 봉천동 1732-7,,37.4759714,126.9434372
서울특별시 송파구 가락동 110-1,,37.4920526,127.1242162
서울특별시 송파구 거여동 12-3,,37.496198,127.14153
서울특별시 서초구 양재동 276-13,서울특별시 서초구 논현로17길 22 (양재동),37.4760451,127.0445806
서울특별시 관악구 봉천동 984-7,,37.4894217,126.9286336
서울특별시 관악구 봉천동 1732-9,,37.476178,126.9417498
서울특별시 서대문구 남가좌동 152-58,,37.5695035,126.9160715
서울특별시 서대문구 남가좌동 291-24,서울특별시 서대문구 수색로2길 15 (남가좌동),37.5694683,126.916031
서울특별시 관악구 봉천동 698-47,,37.4900253,126.9287383
서울특별시 관악구 봉천동 1732-6,,37.4774121,126.9425549
서울특별시 관악구 신림동 산1-272,,37.478749,126.9394408
서울특별시 서초구 서초동 1618-19,서울특별시 서초구 서초중앙로8길 89-18 (서초동),37.48778739999999,127.0203156
서울특별시 마포구 염리동 174-16,,37.54271,126.944134
서울특별시 관악구 신림동 470,서울특별시 관악구 관천로15길 27 (신림동),37.4865728,126.9209814
서울특별시 마포구 염리동 170-15,,37.542919,126.9462965
서울특별시 강동구 둔촌동 79-23,서울특별시 강동구 명일로 135 (둔촌동),37.5310285,127.1430752
서울특별시 마포구 토정동 10-2,,37.5402904,126.9410639
서울특별시 마포구 용강동 45-15,서울특별시 마포구 토정로 278-1 (용강동),37.5408339,126.9421617
서울특별시 강동구 둔촌동 112-5,,37.5276277,127.142228
서울특별시 강서구 화곡동 1130-11,"서울특별시 강서구 화곡로58길 127 (화곡동, 럭키빌라)",37.551046,126.8574194
서울특별시 강서구 화곡동 1130-10,,37.5509421,126.8572675
서울특별시 마포구 구수동 75-2,,37.5452936,126.9326135
서울특별시 관악구 신림동 1676-12,,37.481731,126.9022822
서울특별시 송파구 방이동 19-1,,37.5136664,127.1192177
서울특별시 강서구 화곡동 410-156,,37.5382167,126.8510305
서울특별시 동대문구 장안동 95-9,"서울특별시 동대문구 한천로 224 (장안동, 현대아파트)",37.5810992,127.0689652
서울특별시 강서구 화곡동 484,,37.5339355,126.8529276
서울특별시 강동구 성내동 464-10,서울특별시 강동구 성안로3길 77 (성내동),37.5270802,127.1256165
서울특별시 강서구 화곡동 871-41,서울특별시 강서구 곰달래로31가길 20 (화곡동),37.5319074,126.8525
서울특별시 서대문구 북가좌동 408-1,,37.57730859999999,126.9036521
서울특별시 송파구 오금동 91-1,,37.5067401,127.134882
서울특별시 서대문구 북가좌동 401,,37.578415,126.9087835
서울특별시 송파구 가락동 78,서울특별시 송파구 송파대로28길 17-2 (가락동),37.4949928,127.1212835
서울특별시 송파구 가락동 77,"서울특별시 송파구 송파대로28길 35 (가락동, 송파 N-Suite)",37.4993994,127.1254993
서울특별시 서대문구 남가좌동 110-4,,37.5688723,126.9175255
서울특별시 은평구 응암동 604-5,서울특별시 은평구 응암로 188-2 (응암동),37.5893445,126.9172329
서울특별시 은평구 응암동 607-2,,37.5883641,126.9162511
서울특별시 서초구 서초동 1359-12,,37.4857436,127.0312731
서울특별시 서초구 서초동 1354-5,서울특별시 서초구 서운로 3 (서초동),37.4843621,127.0295011
서울특별시 동작구 신대방동 565,서울특별시 동작구 시흥대로 682 (신대방동),37.4920693,126.9094176
서울특별시 서초구 양재동 20-1,,37.48073249999999,127.0380126
서울특별시 서초구 양재동 312-6,"서울특별시 서초구 강남대로18길 24-13 (양재동, 양지빌라)",37.4828199,127.0354228
서울특별시 강남구 논현동 249-6,서울특별시 강남구 언주로 626 (논현동),37.5136787,127.0317124
서울특별시 강남구 논현동 261,서울특별시 강남구 언주로 616 (논현동),37.5136787,127.0317124
서울특별시 강남구 논현동 279-110,,37.51177300000001,127.0362897
서울특별시 강남구 논현동 261-1,서울특별시 강남구 언주로 616 (논현동),37.5136787,127.0317124
서울특별시 강남구 논현동 231-9,서울특별시 강남구 언주로 609 (논현동),37.5136787,127.0317124
서울특별시 강남구 논현동 218-27,서울특별시 강남구 언주로 621 (논현동),37.5136787,127.0317124
서울특별시 강남구 논현동 218-16,서울특별시 강남구 언주로 625 (논현동),37.5136787,127.0317124
서울특별시 강남구 논현동 218-11,서울특별시 강남구 언주로 631 (논현동),37.5136787,127.0317124
서울특별시 강남구 논현동 211-21,서울특별시 강남구 언주로 641 (논현동),37.5136787,127.0317124
서울특별시 강남구 삼성동 189,"서울특별시 강남구 삼성로 651 (삼성동, 래미안 라클래시)",37.5175421,127.0499917
서울특별시 강남구 삼성동 65-4,"서울특별시 강남구 삼성로 636 (삼성동, 상지리츠빌 카일룸)",37.5168158,127.0517188
서울특별시 강남구 삼성동 65-5,서울특별시 강남구 삼성로 634 (삼성동),37.51397499999999,127.0561274
서울특별시 강남구 역삼동 823,서울특별시 강남구 논현로85길 58 (역삼동),37.4980631,127.0332132
서울특별시 강남구 역삼동 829-20,서울특별시 강남구 역삼로7길 16 (역삼동),37.4953545,127.0332497
서울특별시 강남구 역삼동 858-14,서울특별시 강남구 역삼로 134-2 (역삼동),37.4937689,127.0324335
서울특별시 강남구 역삼동 833,서울특별시 강남구 강남대로66길 21 (역삼동),37.4928011,127.0327832
서울특별시 강남구 역삼동 827-22,서울특별시 강남구 강남대로78길 25 (역삼동),37.4954581,127.031263
서울특별시 강남구 역삼동 825-25,서울특별시 강남구 강남대로84길 15 (역삼동),37.4970267,127.0297692
서울특별시 강남구 역삼동 858-16,서울특별시 강남구 강남대로78길 37-2 (역삼동),37.49600340000001,127.0305949
서울특별시 강남구 역삼동 831-23,서울특별시 강남구 강남대로 352 (역삼동),37.5000776,127.0385419
서울특별시 서초구 방배동 970-26,"서울특별시 서초구 도구로 51 (방배동, 드래곤밸리)",37.4812954,126.987971
서울특별시 송파구 잠실동 26-1,,37.5147159,127.0915106
서울특별시 영등포구 신길동 96-42,서울특별시 영등포구 영등포로 382-2 (신길동),37.5136702,126.9202546
서울특별시 영등포구 대림동 697-3,,37.4935682,126.8995068
서울특별시 영등포구 대림동 697-2,서울특별시 영등포구 도림로 154-2 (대림동),37.4954266,126.9001326
서울특별시 영등포구 대림동 736-3,,37.4943689,126.8980056
서울특별시 영등포구 대림동 736-1,,37.4954875,126.8973099
서울특별시 영등포구 신길동 4214,서울특별시 영등포구 여의대방로23길 2 (신길동),37.5176968,126.9169974
서울특별시 영등포구 신길동 4884,,37.4997202,126.9195459
서울특별시 서초구 서초동 1419,,37.4924889,127.0281834
서울특별시 서초구 서초동 1402,,37.4907715,127.0293862
서울특별시 영등포구 대림동 697-1,,37.4968054,126.8997841
서울특별시 서초구 서초동 1380,,37.4927167,127.0262301
서울특별시 영등포구 대림동 697,서울특별시 영등포구 대림로 190-2 (대림동),37.4972211,126.898889
서울특별시 영등포구 대림동 650-2,,37.5045418,126.8969504
서울특별시 영등포구 대림동 698,,37.5016049,126.8969924
서울특별시 영등포구 신길동 65-2,,37.5138934,126.9203089
서울특별시 송파구 장지동 895,"서울특별시 송파구 위례광장로 270 (장지동, 송파와이즈더샵)",37.4763694,127.1434668
서울특별시 금천구 시흥동 266-2737,,37.4509368,126.9139433
서울특별시 영등포구 신길동 220-103,,37.511799,126.9101789
서울특별시 서대문구 연희동 80-6,,37.5711193,126.9343182
서울특별시 영등포구 신길동 4967,"서울특별시 영등포구 신길로28길 25 (신길동, 신길파크자이)",37.503249,126.9142097
서울특별시 영등포구 신길동 4969,"서울특별시 영등포구 신길로28길 9 (신길동, 힐스테이트 클래시안)",37.5039978,126.9116988
서울특별시 동작구 사당동 134-1,서울특별시 동작구 동작대로 113-2 (사당동),37.4875136,126.9820826
서울특별시 은평구 응암동 82-31,,37.6015497,126.9281302
서울특별시 영등포구 도림동 138-44,,37.508664,126.905409
서울특별시 영등포구 도림동 165-10,,37.5094467,126.8983384
서울특별시 영등포구 도림동 159-66,,37.5106312,126.8989527
서울특별시 서초구 서초동 1427-1,서울특별시 서초구 서초중앙로2길 22 (서초동),37.4833621,127.0186962
서울특별시 서초구 서초동 1745-2,,37.4834374,127.0184167
서울특별시 강남구 청담동 49-5,서울특별시 강남구 도산대로 510 (청담동),37.5239761,127.0488778
서울특별시 서초구 서초동 1745-9,,37.4853498,127.0200066
서울특별시 서초구 서초동 1443-30,서울특별시 서초구 효령로68길 110 (서초동),37.4852777,127.0189138
서울특별시 서초구 서초동 1444-3,"서울특별시 서초구 효령로68길 105 (서초동, 초원현대아파트)",37.48499,127.0192178
서울특별시 서초구 서초동 1444-7,"서울특별시 서초구 효령로68길 81 (서초동, 서초자이아파트)",37.4849475,127.0203189
서울특별시 영등포구 문래동5가 1-1,,37.5169578,126.8884824
서울특별시 서초구 서초동 1745-6,,37.4837235,127.0203308
서울특별시 강남구 신사동 631-14,서울특별시 강남구 언주로154길 10 (신사동),37.5230477,127.0342824
서울특별시 강남구 신사동 668-46,,37.523458,127.0342421
서울특별시 강남구 신사동 645-21,서울특별시 강남구 언주로164길 23 (신사동),37.5256383,127.0354354
서울특별시 강남구 신사동 649-9,서울특별시 강남구 도산대로45길 20 (신사동),37.5243895,127.0351173
서울특별시 강남구 신사동 668-25,,37.5249394,127.0360646
서울특별시 강남구 역삼동 761-10,"서울특별시 강남구 언주로 316 (역삼동, 대림역삼아파트)",37.5031609,127.0456389
서울특별시 강남구 신사동 648,서울특별시 강남구 도산대로45길 10-11 (신사동),37.5235717,127.0368882
서울특별시 강남구 신사동 650-9,서울특별시 강남구 도산대로45길 18-10 (신사동),37.5239189,127.0363797
서울특별시 강남구 대치동 962,서울특별시 강남구 삼성로 334 (대치동),37.4991887,127.0633458
서울특별시 금천구 독산동 287-8,,37.4701594,126.8978224
서울특별시 서초구 양재동 213-6,,37.4652255,127.0354875
서울특별시 강남구 대치동 962-21,서울특별시 강남구 삼성로 334 (대치동),37.4991887,127.0633458
서울특별시 강남구 신사동 668-23,,37.5230408,127.035517
서울특별시 강남구 신사동 651-1,서울특별시 강남구 도산대로45길 8 (신사동),37.5228696,127.0358443
서울특별시 서초구 양재동 207-5,"서울특별시 서초구 매헌로6길 24 (양재동, 신아빌라)",37.464769,127.0351552
서울특별시 금천구 독산동 144-1,서울특별시 금천구 시흥대로153길 17 (독산동),37.4768808,126.8974687
서울특별시 서초구 양재동 215-1,,37.4624717,127.0364721
서울특별시 서초구 양재동 215,서울특별시 서초구 매헌로 16 (양재동),37.4633949,127.0370136
서울특별시 서초구 양재동 217-3,,37.4628265,127.0358837
서울특별시 금천구 가산동 234-31,서울특별시 금천구 가산로5길 29 (가산동),37.4734457,126.8930237
서울특별시 강남구 도곡동 541,서울특별시 강남구 언주로57길 31 (도곡동),37.4892388,127.0454304
서울특별시 강남구 도곡동 544-2,서울특별시 강남구 도곡로 188 (도곡동),37.4884413,127.0451364
서울특별시 영등포구 문래동6가 5-1,,37.5187981,126.8887059
서울특별시 서초구 양재동 201-3,,37.4662057,127.0344261
서울특별시 영등포구 문래동6가 49-1,,37.5189323,126.8822735
서울특별시 송파구 송파동 188-5,,37.4989294,127.1154049
서울특별시 서초구 양재동 209,서울특별시 서초구 매헌로 42 (양재동),37.4646987,127.0344288
서울특별시 영등포구 문래동6가 45,서울특별시 영등포구 문래로4길 4 (문래동6가),37.5183913,126.8880516
서울특별시 송파구 방이동 77,,37.5110026,127.1211115
서울특별시 강남구 도곡동 942-1,서울특별시 강남구 도곡로 116 (도곡동),37.4873851,127.0406133
서울특별시 영등포구 양평동2가 40-9,서울특별시 영등포구 영등포로3길 3 (양평동2가),37.524999,126.8833142
서울특별시 강남구 도곡동 943-2,서울특별시 강남구 도곡로 112 (도곡동),37.4928083,127.0543314
서울특별시 강남구 역삼동 838,서울특별시 강남구 강남대로 298 (역삼동),37.5000776,127.0385419
서울특별시 영등포구 양평동2가 45,"서울특별시 영등포구 영등포로 17 (양평동2가, 상록수아파트)",37.4826174,127.0818022
서울특별시 영등포구 당산동2가 165,"서울특별시 영등포구 당산로 83 (당산동2가, 한화포레나당산)",37.52225019999999,126.8953397
서울특별시 영등포구 당산동1가 15-3,,37.5207667,126.8969556
서울특별시 영등포구 양평동3가 15-1,서울특별시 영등포구 양산로 53 (양평동3가),37.5269111,126.8901455
서울특별시 영등포구 양평동1가 216-3,,37.5238926,126.8880535
서울특별시 영등포구 양평동3가 41-10,,37.526189,126.8889228
서울특별시 서대문구 연희동 143-13,,37.5764453,126.9354974
서울특별시 금천구 가산동 371-27,,37.4761384,126.8819238
서울특별시 강남구 도곡동 938-14,,37.4889667,127.0348448
서울특별시 강남구 도곡동 941-8,서울특별시 강남구 도곡로6길 13 (도곡동),37.4893934,127.0345192
서울특별시 강남구 도곡동 941-6,서울특별시 강남구 강남대로58길 28 (도곡동),37.4890757,127.0483211
서울특별시 구로구 신도림동 276-46,서울특별시 구로구 신도림로11라길 75 (신도림동),37.5122999,126.8805999
서울특별시 강남구 도곡동 553-6,서울특별시 강남구 강남대로58길 33 (도곡동),37.4883724,127.0442027
서울특별시 구로구 신도림동 299-3,,37.5118549,126.8828912
서울특별시 영등포구 영등포동8가 74-6,,37.5288887,126.905405
서울특별시 강남구 도곡동 554-5,서울특별시 강남구 도곡로8길 8 (도곡동),37.4899185,127.0351825
서울특별시 강남구 도곡동 556-34,,37.489946,127.0348797
서울특별시 강서구 화곡동 산73-8,,37.5447825,126.8442081
서울특별시 강남구 도곡동 556-33,,37.48989419999999,127.0353993
서울특별시 강남구 도곡동 551-21,,37.4902084,127.0360387
서울특별시 강남구 도곡동 556-36,,37.4903169,127.0361664
서울특별시 강서구 등촌동 666-3,,37.559982,126.8570337
서울특별시 영등포구 양평동4가 93-1,,37.5370728,126.8944464
서울특별시 관악구 봉천동 225,서울특별시 관악구 낙성대로3길 37 (봉천동),37.4729216,126.9600936
서울특별시 금천구 독산동 378-359,서울특별시 금천구 독산로64길 76 (독산동),37.4666522,126.9062451
서울특별시 강남구 도곡동 518-8,서울특별시 강남구 논현로28길 9 (도곡동),37.4827594,127.0433546
서울특별시 금천구 독산동 산203-2,,37.4654009,126.9075477
서울특별시 영등포구 양평동5가 40-1,,37.5386394,126.8918518
서울특별시 금천구 독산동 184-3,"서울특별시 금천구 독산로78다길 22 (독산동, 아셈그린힐)",37.4693232,126.905146
서울특별시 영등포구 양평동5가 128-1,서울특별시 영등포구 양평로22사길 8 (양평동5가),37.5415637,126.8939565
서울특별시 금천구 독산동 183-5,,37.4701076,126.9067079
서울특별시 강남구 도곡동 523-2,,37.48368019999999,127.0437566
서울특별시 강서구 가양동 449-19,,37.5579538,126.862274
서울특별시 영등포구 양평동5가 66-1,서울특별시 영등포구 양평로 지하124 (양평동5가),37.5406198,126.8949352
서울특별시 관악구 신림동 1468-9,,37.4849498,126.9299415
서울특별시 영등포구 양평동5가 1-1,서울특별시 영등포구 양평로21길 26 (양평동5가),37.5381083,126.8931091
서울특별시 금천구 독산동 995-4,,37.4761704,126.9035052
서울특별시 강남구 청담동 139-12,,37.5285668,127.0478404
서울특별시 영등포구 양평동5가 3,서울특별시 영등포구 양평로21길 16 (양평동5가),37.5380405,126.8920611
서울특별시 강남구 청담동 146,,37.529349,127.0455206
서울특별시 중구 만리동2가 273,"서울특별시 중구 만리재로 175 (만리동2가, 서울역센트럴자이)",37.554538,126.9636814
서울특별시 강남구 청담동 84-1,서울특별시 강남구 선릉로 840 (청담동),37.5233931,127.0479736
서울특별시 강동구 천호동 268-1,,37.545347,127.1324775
서울특별시 강남구 압구정동 494,서울특별시 강남구 압구정로 343 (압구정동),37.5285614,127.0400548
서울특별시 강남구 청담동 139,서울특별시 강남구 선릉로 806-2 (청담동),37.5233931,127.0479736
서울특별시 강남구 개포동 181-1,서울특별시 강남구 개포로 지하420 (개포동),37.4868621,127.0645824
서울특별시 강남구 개포동 176-4,서울특별시 강남구 개포로 지하403 (개포동),37.48916699999999,127.066502
서울특별시 중구 중림동 728-1,,37.5590935,126.9629698
서울특별시 중구 중림동 900-1,,37.5588186,126.9618027
서울특별시 서초구 방배동 912-1,"서울특별시 서초구 방배로11길 21 (방배동, 그린빌라트)",37.4814093,126.9953935
서울특별시 강서구 화곡동 1089-43,,37.5421465,126.8412695
서울특별시 강서구 화곡동 143-36,서울특별시 강서구 화곡로 176 (화곡동),37.5417453,126.8413816
서울특별시 은평구 불광동 487-2,,37.6196234,126.9207873
서울특별시 강서구 화곡동 1089-54,서울특별시 강서구 화곡로 지하168 (화곡동),37.5487046,126.8450968
서울특별시 강서구 화곡동 1076-1,서울특별시 강서구 화곡로 176-4 (화곡동),37.5416444,126.841159
서울특별시 은평구 불광동 310-15,서울특별시 은평구 통일로 850 (불광동),37.6191594,126.9355669
서울특별시 강남구 청담동 139-4,,37.525804,127.0445448
서울특별시 강남구 청담동 81-4,,37.525816,127.0443747
서울특별시 서대문구 연희동 106-23,서울특별시 서대문구 연희로15길 134 (연희동),37.57263349999999,126.9283679
서울특별시 서대문구 창천동 72-14,서울특별시 서대문구 신촌로 73 (창천동),37.5587015,126.9342139
서울특별시 강남구 신사동 668-5,,37.5255473,127.0398191
서울특별시 송파구 잠실동 194-4,,37.5098254,127.0802657
서울특별시 구로구 가리봉동 2-175,서울특별시 구로구 남부순환로105길 258 (가리봉동),37.4858482,126.8813726
서울특별시 강남구 일원동 645-13,서울특별시 강남구 양재대로55길 3 (일원동),37.4942501,127.0941997
서울특별시 송파구 잠실동 263,,37.5096045,127.0810233
서울특별시 구로구 구로동 733-28,,37.4895183,126.885282
서울특별시 강남구 청담동 89-21,서울특별시 강남구 도산대로57길 20 (청담동),37.5249057,127.0416445
서울특별시 강남구 청담동 139-2,,37.5251483,127.0416186
서울특별시 구로구 구로동 796-122,,37.4851092,126.8894745
서울특별시 강남구 청담동 139-6,,37.5246777,127.043992
서울특별시 동작구 사당동 105,서울특별시 동작구 동작대로29길 52 (사당동),37.4887269,126.9792378
서울특별시 구로구 구로동 170-10,서울특별시 구로구 디지털로33길 48 (구로동),37.4871857,126.89461
서울특별시 서초구 방배동 424-28,서울특별시 서초구 방배천로18길 11 (방배동),37.4836227,126.9844468
서울특별시 송파구 거여동 293-3,,37.4890793,127.1446643
서울특별시 서초구 잠원동 75-26,서울특별시 서초구 신반포로 지하200 (잠원동),37.5151065,127.0137779
서울특별시 마포구 망원동 425-4,,37.5585436,126.9037235
서울특별시 마포구 망원동 451-1,서울특별시 마포구 방울내로 24-12 (망원동),37.5572876,126.8986479
서울특별시 송파구 장지동 878-1,,37.4802472,127.1391895
서울특별시 동작구 사당동 169-20,,37.4835754,126.9744347
서울특별시 강동구 고덕동 171,,37.5594025,127.1708602
서울특별시 서초구 반포동 18-7,,37.5029909,126.99704
서울특별시 강동구 고덕동 177,서울특별시 강동구 고덕로83길 68 (고덕동),37.5602865,127.1693988
서울특별시 마포구 망원동 416-8,,37.55699,126.9031987
